"","X","accessRights","adm1","adm2","associatedReferences","associatedSequences","basisOfRecord","behavior","bibliographicCitation","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinateUncertaintyInMeters","country","datasetID","datasetKey","datasetName","dateIdentified","day","depth","depthAccuracy","disposition","dynamicProperties","elevation","elevationAccuracy","endDayOfYear","establishmentMeans","eventDate","eventRemarks","eventTime","family","familyKey","fieldNotes","fieldNumber","fullCountry","gbifID","genericName","genus","genusKey","geodeticDatum","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","georeferenceSources","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","http...unknown.org.occurrenceDetails","http...unknown.org.organismID","identificationID","identificationQualifier","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","informationWithheld","infraspecificEpithet","institutionCode","institutionID","island","islandGroup","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","license","lifeStage","locality","locationAccordingTo","locationRemarks","lon","modified","month","municipality","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismID","otherCatalogNumbers","ownerInstitutionCode","phylum","phylumKey","preparations","previousIdentifications","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","reproductiveCondition","rights","rightsHolder","samplingProtocol","scientificName","scientificNameID","sex","species","speciesKey","specificEpithet","startDayOfYear","taxonID","taxonKey","taxonRank","taxonRemarks","type","typeStatus","typifiedName","verbatimCoordinateSystem","verbatimElevation","verbatimEventDate","verbatimLocality","verbatimTaxonRank","vernacularName","waterBody","year","downloadDate","id_no","binomial","presence","origin","seasonal","compiler","year.1","citation","source","dist_comm","island.1","kingdom.1","phylum.1","class.1","order_","family.1","rlcategory","shape_Leng","shape_Area","optional"
"171",172,"http://www.vertnet.org/resources/norms.html","Arizona","Graham County",NA,NA,"PRESERVED_SPECIMEN",NA,NA,"54545","Mammalia",359,"THATCHER, Arizona, Graham County, United States, NORTH_AMERICA","Mammal specimens",NA,"NORTH_AMERICA",5486.25,"United States",NA,"b15d4952-7d20-46f1-8a3e-556a512b04c5",NA,"2005-02-15T00:00:00.000+0000",3,NA,NA,NA,"sex=male",NA,NA,34,NA,"1984-02-03T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"United States",1145343608,"Mephitis","Mephitis",5219379,"WGS84","Gary W. Shugart","2003-08-03 00:00:00.0","not recorded",NA,"USGS Map","unverified",NA,"Animalia; Chordata; Mammalia; Carnivora; Mephitidae;","North America, United States, Arizona, Graham County",NA,NA,NA,"A",NA,"legacy","unknown","http://arctos.database.museum/guid/MSB:Mamm:54545?seid=1483494",1,NA,"milleri","MSB","urn:lsid:biocol.org:col:34495",NA,NA,"US",1145343608,"Animalia",1,"en","2016-07-28T04:56:17.642+0000","2016-08-04T12:18:29.966+0000","2016-06-24T04:34:41.863+0000",32.8492538993317,NA,NA,"THATCHER","Gary W. Shugart",NA,-109.759028528891,NA,2,NA,"ICZN","http://arctos.database.museum/guid/MSB:Mamm:54545?seid=1483494","PLUS ET",NA,"Carnivora",732,"http://arctos.database.museum/guid/MSB:Mamm:54545","NK=10774; original identifier=NK 10774; preparator number=11",NA,"Chordata",44,"skin; skull; postcranial skeleton; liver (frozen); liver (frozen) sample; liver (frozen) sample; liver (frozen) sample","<i>Mephitis macroura milleri</i> (accepted ID) identified by unknown on 2005-02-15; method: legacy","DWC_ARCHIVE","US","939ed180-aa7b-11db-8edf-b8a03c50a862","Collector(s): John P. Hubbard",NA,"http://arctos.database.museum/guid/MSB:Mamm:54545",NA,"http://arctosdb.org/home/data/",NA,NA,"Mephitis macroura subsp. milleri Mearns, 1897",NA,"MALE","Mephitis macroura",5219394,"macroura",NA,NA,6164425,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"decimal degrees",NA,"03-Feb-1984","THATCHER",NA,NA,NA,1984,"2016-08-10",41634,"Mephitis macroura",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MEPHITIDAE","LC",107.338512855,159.648067131,TRUE
"192",193,"http://vertnet.org/resources/norms.html","Arizona","Gila",NA,NA,"PRESERVED_SPECIMEN",NA,NA,"UAZ 25251","Mammalia",359,"3-Bar Wildlife Area, Rock Creek below 3-Bar Cabin, Arizona, Gila, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States",NA,"96275bf2-8999-4869-95d5-4903a84391b0",NA,NA,17,NA,NA,NA,NA,NA,NA,17,"NATIVE","1980-01-17T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"United States",1262416440,"Mephitis","Mephitis",5219379,"WGS84",NA,NA,NA,NA,NA,"requires verification",NA,"|  |  | Carnivora | Caniformia |  |  | Mephitidae |  |  | Mephitis","| United States of America  | Arizona | Gila |  |  |  |",NA,NA,NA,NA,NA,NA,NA,"urn:catalog:UAZ:Mammals:UAZ 25251",NA,NA,NA,"UAZ","http://biocol.org/urn:lsid:biocol.org:col:34852",NA,NA,"US",1262416440,"Animalia",1,"en","2016-03-29T18:16:49.285+0000","2016-08-04T10:11:18.077+0000","2016-03-29T18:16:49.310+0000",33.71889,NA,NA,"3-Bar Wildlife Area, Rock Creek below 3-Bar Cabin",NA,NA,-111.25944,"2016-03-23T00:00:00.000+0000",1,NA,"ICZN","urn:catalog:UAZ:Mammals:UAZ 25251",NA,"present","Carnivora",732,NA,NA,NA,"Chordata",44,"skin | skull",NA,"DWC_ARCHIVE","US","84d451a0-644d-11de-b910-b8a03c50a862","Ron Horejsi, Norm Woolsey",NA,"http://portal.vertnet.org/o/uaz/mammals?id=uaz-25251",NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Mephitis macroura Lichtenstein, 1832",NA,"MALE","Mephitis macroura",5219394,"macroura",17,NA,5219394,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"17 January 1980","United States of America  | Arizona | Gila | 3-Bar Wildlife Area, Rock Creek below 3-Bar Cabin",NA,"Hooded Skunk",NA,1980,"2016-08-10",41634,"Mephitis macroura",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MEPHITIDAE","LC",107.338512855,159.648067131,TRUE
"221",222,"http://vertnet.org/resources/norms.html","Zacatecas",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"MR.25229","Mammalia",359,"2 km NW of Juan Aldama, Zacatecas, Mexico, NORTH_AMERICA","MR","http://grbio.org/cool/qxfg-723q","NORTH_AMERICA",3350,"Mexico",NA,"22a66350-7947-4a49-84a3-39c7c1b0881f",NA,NA,13,NA,NA,NA,NA,1940,0,194,"NATIVE","1977-07-13T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico",919427491,"Mephitis","Mephitis",5219379,"WGS84",NA,NA,"VertNet Georeferencing Guidelines","Assumed by air",NA,"requires verification",NA,"Animalia | Chordata | Mammalia | Carnivora | Mustelidae | Mephitis","North and Central America | Mexico | Zacatecas State |  |  |  |  |",NA,NA,NA,NA,NA,NA,NA,"urn:catalog:MSU:MR:MR.25229",NA,NA,"macroura","MSU","http://grbio.org/cool/53w1-8r3k",NA,NA,"MX",919427491,"Animalia",1,"en","2015-07-31T14:03:55.999+0000","2016-08-03T12:48:05.770+0000","2015-04-09T04:32:30.959+0000",24.3026175477278,NA,NA,"2 km NW of Juan Aldama",NA,NA,-103.407454301797,"2015-04-09T00:00:00.000+0000",7,NA,"ICZN","urn:catalog:MSU:MR:MR.25229",NA,"present","Carnivora",732,NA,NA,NA,"Chordata",44,"skull",NA,"DWC_ARCHIVE","US","311e2740-f15a-11d8-b22f-b8a03c50a862","Rollin H. Baker","RHB6643","http://portal.vertnet.org/o/msu/mr?id=mr-25229",NA,"https://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Mephitis macroura subsp. macroura",NA,NA,"Mephitis macroura",5219394,"macroura",194,NA,7193897,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"decimal degrees","1940 m",NA,"North and Central America | Mexico | Zacatecas State | 2 km NW of Juan Aldama",NA,NA,NA,1977,"2016-08-10",41634,"Mephitis macroura",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MEPHITIDAE","LC",107.338512855,159.648067131,TRUE
"222",223,"http://vertnet.org/resources/norms.html","Zacatecas",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"MR.25236","Mammalia",359,"30 km NE of Jalpa (La Palma), Zacatecas, Mexico, NORTH_AMERICA","MR","http://grbio.org/cool/qxfg-723q","NORTH_AMERICA",558,"Mexico",NA,"22a66350-7947-4a49-84a3-39c7c1b0881f",NA,NA,25,NA,NA,NA,NA,1740,0,206,"NATIVE","1977-07-25T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico",919421922,"Mephitis","Mephitis",5219379,"WGS84",NA,NA,"VertNet Georeferencing Guidelines","Locality coordinates/ Extent calculated as: y = 0.0863x0.3322 (0.3322 = exponential) where X = number of inhabitants of named place",NA,"requires verification",NA,"Animalia | Chordata | Mammalia | Carnivora | Mustelidae | Mephitis","North and Central America | Mexico | Zacatecas State |  |  |  |  |",NA,NA,NA,NA,NA,NA,NA,"urn:catalog:MSU:MR:MR.25236",NA,NA,"macroura","MSU","http://grbio.org/cool/53w1-8r3k",NA,NA,"MX",919421922,"Animalia",1,"en","2015-07-31T14:03:54.717+0000","2016-08-03T12:48:04.967+0000","2015-04-09T04:32:26.061+0000",21.75105957407,NA,NA,"30 km NE of Jalpa (La Palma)",NA,NA,-102.815759201046,"2015-04-09T00:00:00.000+0000",7,NA,"ICZN","urn:catalog:MSU:MR:MR.25236",NA,"present","Carnivora",732,NA,NA,NA,"Chordata",44,"skin | skull",NA,"DWC_ARCHIVE","US","311e2740-f15a-11d8-b22f-b8a03c50a862","John O. Matson","5376","http://portal.vertnet.org/o/msu/mr?id=mr-25236",NA,"https://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Mephitis macroura subsp. macroura",NA,"FEMALE","Mephitis macroura",5219394,"macroura",206,NA,7193897,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"decimal degrees","1740 m",NA,"North and Central America | Mexico | Zacatecas State | 30 km NE of Jalpa (La Palma)",NA,NA,NA,1977,"2016-08-10",41634,"Mephitis macroura",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MEPHITIDAE","LC",107.338512855,159.648067131,TRUE
"223",224,"http://vertnet.org/resources/norms.html","Zacatecas",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"MR.25230","Mammalia",359,"23 km NW of Rio Grande, Zacatecas, Mexico, NORTH_AMERICA","MR","http://grbio.org/cool/qxfg-723q","NORTH_AMERICA",10920,"Mexico",NA,"22a66350-7947-4a49-84a3-39c7c1b0881f",NA,NA,22,NA,NA,NA,NA,2190,0,203,"NATIVE","1977-07-22T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico",919427400,"Mephitis","Mephitis",5219379,"WGS84",NA,NA,"VertNet Georeferencing Guidelines","Assumed by air/the geographic reference is a populated place",NA,"requires verification",NA,"Animalia | Chordata | Mammalia | Carnivora | Mustelidae | Mephitis","North and Central America | Mexico | Zacatecas State |  |  |  |  |",NA,NA,NA,NA,NA,NA,NA,"urn:catalog:MSU:MR:MR.25230",NA,NA,"macroura","MSU","http://grbio.org/cool/53w1-8r3k",NA,NA,"MX",919427400,"Animalia",1,"en","2015-07-31T14:03:56.005+0000","2016-08-03T12:48:05.774+0000","2015-04-09T04:32:30.982+0000",23.9699822709618,NA,NA,"23 km NW of Rio Grande",NA,NA,-103.183687468171,"2015-04-09T00:00:00.000+0000",7,NA,"ICZN","urn:catalog:MSU:MR:MR.25230",NA,"present","Carnivora",732,NA,NA,NA,"Chordata",44,"skull",NA,"DWC_ARCHIVE","US","311e2740-f15a-11d8-b22f-b8a03c50a862","Rollin H. Baker","RHB6707","http://portal.vertnet.org/o/msu/mr?id=mr-25230",NA,"https://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Mephitis macroura subsp. macroura",NA,NA,"Mephitis macroura",5219394,"macroura",203,NA,7193897,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"decimal degrees","2190 m",NA,"North and Central America | Mexico | Zacatecas State | 23 km NW of Rio Grande",NA,NA,NA,1977,"2016-08-10",41634,"Mephitis macroura",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MEPHITIDAE","LC",107.338512855,159.648067131,TRUE
"261",262,"http://vertnet.org/resources/norms.html","Arizona","Santa Cruz",NA,NA,"PRESERVED_SPECIMEN",NA,NA,"UAZ 22419","Mammalia",359,"5 1/2 mi. NW Lochiel, T23S, R16E, S35, NE1/4, 5300', Arizona, Santa Cruz, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States",NA,"96275bf2-8999-4869-95d5-4903a84391b0",NA,NA,13,NA,NA,NA,NA,NA,NA,286,"NATIVE","1973-10-13T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"United States",1262413659,"Mephitis","Mephitis",5219379,"WGS84",NA,NA,NA,NA,NA,"requires verification",NA,"|  |  | Carnivora | Caniformia |  |  | Mephitidae |  |  | Mephitis","| United States of America  | Arizona | Santa Cruz |  |  |  |",NA,NA,NA,NA,NA,NA,NA,"urn:catalog:UAZ:Mammals:UAZ 22419",NA,NA,NA,"UAZ","http://biocol.org/urn:lsid:biocol.org:col:34852",NA,NA,"US",1262413659,"Animalia",1,"en","2016-03-29T18:16:46.246+0000","2016-08-04T10:11:14.188+0000","2016-03-29T18:16:46.276+0000",31.3845,NA,NA,"5 1/2 mi. NW Lochiel, T23S, R16E, S35, NE1/4, 5300'",NA,NA,-110.6814,"2016-03-23T00:00:00.000+0000",10,NA,"ICZN","urn:catalog:UAZ:Mammals:UAZ 22419",NA,"present","Carnivora",732,NA,NA,NA,"Chordata",44,"skeleton | skull",NA,"DWC_ARCHIVE","US","84d451a0-644d-11de-b910-b8a03c50a862","E.L. Roth",NA,"http://portal.vertnet.org/o/uaz/mammals?id=uaz-22419",NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Mephitis macroura Lichtenstein, 1832",NA,NA,"Mephitis macroura",5219394,"macroura",286,NA,5219394,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"13 October 1973","United States of America  | Arizona | Santa Cruz | 5 1/2 mi. NW Lochiel, T23S, R16E, S35, NE1/4, 5300'",NA,"Hooded Skunk",NA,1973,"2016-08-10",41634,"Mephitis macroura",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MEPHITIDAE","LC",107.338512855,159.648067131,TRUE
"262",263,"http://vertnet.org/resources/norms.html","Texas","Jeff Davis",NA,NA,"PRESERVED_SPECIMEN",NA,NA,"17410","Mammalia",359,"16.5 MI NW MARFA, Texas, Jeff Davis, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States",NA,"854f70cc-55e3-4af2-9417-0f47d6c7902d",NA,NA,4,NA,NA,NA,NA,NA,NA,309,"NATIVE","1972-11-04T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,"TK952233","United States",911648554,"Mephitis","Mephitis",5219379,"WGS84","Mia Hwang (TTU)","3/3/2003","not recorded",NA,"Topozone.com","requires verification",NA,"MEPHITIS","| United States | Texas | Jeff Davis Co |  |  |  |",NA,NA,NA,NA,NA,NA,NA,"urn:catalog:TTU:Mammals:17410",NA,NA,"milleri","TTU","urn:lsid:biocol.org:col:34902",NA,NA,"US",911648554,"Animalia",1,"en","2015-02-26T18:20:20.503+0000","2016-08-04T07:53:02.415+0000","2015-02-20T22:03:56.007+0000",30.478,NA,NA,"16.5 MI NW MARFA",NA,NA,-104.232,"2015-02-20T00:00:00.000+0000",11,NA,"ICZN","urn:catalog:TTU:Mammals:17410",NA,"present","Carnivora",732,NA,"TK      1717",NA,"Chordata",44,"SB | skeleton | skin | skull",NA,"DWC_ARCHIVE","US","acac73b0-055d-11d8-b84f-b8a03c50a862","WILLIAMS, S L","1030","http://portal.vertnet.org/o/ttu/mammals?id=17410",NA,"http://creativecommons.org/licenses/by/4.0/",NA,NA,"Mephitis macroura subsp. milleri Mearns, 1897",NA,"MALE","Mephitis macroura",5219394,"macroura",309,NA,6164425,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"UTM",NA,"11/4/1972","UNITED STATES | TEXAS | JEFF DAVIS CO | 16.5 MI NW MARFA",NA,NA,NA,1972,"2016-08-10",41634,"Mephitis macroura",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MEPHITIDAE","LC",107.338512855,159.648067131,TRUE
"263",264,"http://vertnet.org/resources/norms.html","Zacatecas",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"MR.17213","Mammalia",359,"12 mi E Jerez, 7500 feet, Zacatecas, Mexico, NORTH_AMERICA","MR","http://grbio.org/cool/qxfg-723q","NORTH_AMERICA",18250,"Mexico",NA,"22a66350-7947-4a49-84a3-39c7c1b0881f",NA,NA,27,NA,NA,NA,NA,2288,0,208,"NATIVE","1971-07-27T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico",919427354,"Mephitis","Mephitis",5219379,"WGS84",NA,NA,"VertNet Georeferencing Guidelines","Assumed by air",NA,"requires verification",NA,"Animalia | Chordata | Mammalia | Carnivora | Mustelidae | Mephitis","North and Central America | Mexico | Zacatecas State |  |  |  |  |",NA,NA,NA,NA,NA,NA,NA,"urn:catalog:MSU:MR:MR.17213",NA,NA,"macroura","MSU","http://grbio.org/cool/53w1-8r3k",NA,NA,"MX",919427354,"Animalia",1,"en","2015-07-31T14:03:55.954+0000","2016-08-03T12:48:05.128+0000","2015-04-09T04:32:30.657+0000",22.6490700448548,NA,NA,"12 mi E Jerez, 7500 feet",NA,NA,-102.815862964151,"2015-04-09T00:00:00.000+0000",7,NA,"ICZN","urn:catalog:MSU:MR:MR.17213",NA,"present","Carnivora",732,NA,NA,NA,"Chordata",44,"skull",NA,"DWC_ARCHIVE","US","311e2740-f15a-11d8-b22f-b8a03c50a862","Rollin H. Baker","RHB5770","http://portal.vertnet.org/o/msu/mr?id=mr-17213",NA,"https://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Mephitis macroura subsp. macroura",NA,NA,"Mephitis macroura",5219394,"macroura",208,NA,7193897,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"decimal degrees","2287.5 m",NA,"North and Central America | Mexico | Zacatecas State | 12 mi E Jerez, 7500 feet",NA,NA,NA,1971,"2016-08-10",41634,"Mephitis macroura",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MEPHITIDAE","LC",107.338512855,159.648067131,TRUE
"264",265,"http://vertnet.org/resources/norms.html","Zacatecas",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"MR.17212","Mammalia",359,"20 mi NE Zacatecas, 6760 feet, Zacatecas, Mexico, NORTH_AMERICA","MR","http://grbio.org/cool/qxfg-723q","NORTH_AMERICA",14790,"Mexico",NA,"22a66350-7947-4a49-84a3-39c7c1b0881f",NA,NA,1,NA,NA,NA,NA,2062,0,213,"NATIVE","1971-08-01T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico",919432951,"Mephitis","Mephitis",5219379,"WGS84",NA,NA,"VertNet Georeferencing Guidelines","Assumed by air",NA,"requires verification",NA,"Animalia | Chordata | Mammalia | Carnivora | Mustelidae | Mephitis","North and Central America | Mexico | Zacatecas State |  |  |  |  |",NA,NA,NA,NA,NA,NA,NA,"urn:catalog:MSU:MR:MR.17212",NA,NA,"macroura","MSU","http://grbio.org/cool/53w1-8r3k",NA,NA,"MX",919432951,"Animalia",1,"en","2015-07-31T14:03:57.229+0000","2016-08-03T12:48:04.984+0000","2015-04-09T04:32:35.388+0000",22.9779074456452,NA,NA,"20 mi NE Zacatecas, 6760 feet",NA,NA,-102.369683798365,"2015-04-09T00:00:00.000+0000",8,NA,"ICZN","urn:catalog:MSU:MR:MR.17212",NA,"present","Carnivora",732,NA,NA,NA,"Chordata",44,"skull",NA,"DWC_ARCHIVE","US","311e2740-f15a-11d8-b22f-b8a03c50a862","Rollin H. Baker","RHB5779","http://portal.vertnet.org/o/msu/mr?id=mr-17212",NA,"https://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Mephitis macroura subsp. macroura",NA,NA,"Mephitis macroura",5219394,"macroura",213,NA,7193897,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"decimal degrees","2061.80004882813 m",NA,"North and Central America | Mexico | Zacatecas State | 20 mi NE Zacatecas, 6760 feet",NA,NA,NA,1971,"2016-08-10",41634,"Mephitis macroura",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MEPHITIDAE","LC",107.338512855,159.648067131,TRUE
"265",266,"http://vertnet.org/resources/norms.html","Arizona","Pima",NA,NA,"PRESERVED_SPECIMEN",NA,NA,"UAZ 21069","Mammalia",359,"Nogales Highway, 9 mi. S of Valencia Rd., Tucson, elev. 2400 ft., Arizona, Pima, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States",NA,"96275bf2-8999-4869-95d5-4903a84391b0",NA,NA,3,NA,NA,NA,"{""earLengthInMM"":""21"", ""hindfootLengthInMM"":""63"", ""tail"":""320"", ""totalLength"":""595"", ""weight"":""611"" }",NA,NA,276,"NATIVE","1971-10-03T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"United States",1262412223,"Mephitis","Mephitis",5219379,"WGS84",NA,NA,NA,NA,NA,"requires verification",NA,"|  |  | Carnivora | Caniformia |  |  | Mephitidae |  |  | Mephitis","| United States of America  | Arizona | Pima |  |  |  |",NA,NA,NA,NA,NA,NA,NA,"urn:catalog:UAZ:Mammals:UAZ 21069",NA,NA,NA,"UAZ","http://biocol.org/urn:lsid:biocol.org:col:34852",NA,NA,"US",1262412223,"Animalia",1,"en","2016-03-29T18:16:44.683+0000","2016-08-04T10:11:15.736+0000","2016-03-29T18:16:44.892+0000",32.00514,NA,NA,"Nogales Highway, 9 mi. S of Valencia Rd., Tucson, elev. 2400 ft.",NA,NA,-110.95156,"2016-03-23T00:00:00.000+0000",10,NA,"ICZN","urn:catalog:UAZ:Mammals:UAZ 21069",NA,"present","Carnivora",732,NA,NA,NA,"Chordata",44,"skin | skull",NA,"DWC_ARCHIVE","US","84d451a0-644d-11de-b910-b8a03c50a862","M.V. Price",NA,"http://portal.vertnet.org/o/uaz/mammals?id=uaz-21069",NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Mephitis macroura Lichtenstein, 1832",NA,"MALE","Mephitis macroura",5219394,"macroura",276,NA,5219394,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"3 October 1971","United States of America  | Arizona | Pima | Nogales Highway, 9 mi. S of Valencia Rd., Tucson, elev. 2400 ft.",NA,"Hooded Skunk",NA,1971,"2016-08-10",41634,"Mephitis macroura",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MEPHITIDAE","LC",107.338512855,159.648067131,TRUE
"268",269,"http://vertnet.org/resources/norms.html","Zacatecas",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"034934","Mammalia",359,"Pinos, 7 mi S, Zacatecas, Mexico, NORTH_AMERICA","Mammals","urn:lsid:biocol.org:col:34897","NORTH_AMERICA",9980,"Mexico",NA,"7a25f7aa-03fb-4322-aaeb-66719e1a9527",NA,NA,12,NA,NA,NA,NA,NA,NA,193,"NATIVE","1970-07-12T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico",1065361973,"Mephitis","Mephitis",5219379,"WGS84","Juan Carlos Hernndez Barrios (CONABIO)",NA,"VertNet Georeferencing Guidelines","Assumed by air","Instituto Nacional de Estadfstica Geograffa e Informtica (INEGI), (2002) Localidades de la Rep+blica Mexicana, 2000. Obtenido de Principales Resultados por Localidad. XII Censo de Poblaci=n y Viviend","requires verification",NA,"Carnivora | Mephitidae | Mephitis","| Mexico | Zacatecas |  |  |  |  |",NA,NA,NA,NA,NA,NA,NA,"50dc117b-e915-436e-9e4e-f4c973681e0e",NA,NA,"macroura","LACM","urn:lsid:biocol.org:col:34802",NA,NA,"MX",1065361973,"Animalia",1,"en","2015-04-17T15:59:23.749+0000","2016-08-04T02:40:37.147+0000","2015-04-17T15:59:23.769+0000",22.1969542600834,NA,NA,"Pinos, 7 mi S",NA,NA,-101.574341699909,"2015-04-17T00:00:00.000+0000",7,NA,"ICZN","50dc117b-e915-436e-9e4e-f4c973681e0e",NA,"present","Carnivora",732,NA,NA,NA,"Chordata",44,"skin | skull",NA,"DWC_ARCHIVE","US","493fe050-055d-11d8-b84f-b8a03c50a862","Clifton, P L","PLC 15532","http://portal.vertnet.org/o/lacm/mammals?id=034934",NA,"https://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Mephitis macroura subsp. macroura",NA,"FEMALE","Mephitis macroura",5219394,"macroura",193,NA,7193897,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,"2073","12 JUL 1970","Mexico | Zacatecas | Pinos, 7 mi S",NA,NA,NA,1970,"2016-08-10",41634,"Mephitis macroura",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MEPHITIDAE","LC",107.338512855,159.648067131,TRUE
