"","accessRights","adm1","adm2","associatedReferences","associatedSequences","basisOfRecord","behavior","bibliographicCitation","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinateUncertaintyInMeters","country","datasetID","datasetKey","datasetName","dateIdentified","day","depth","depthAccuracy","disposition","dynamicProperties","elevation","elevationAccuracy","endDayOfYear","establishmentMeans","eventDate","eventRemarks","eventTime","family","familyKey","fieldNotes","fieldNumber","fullCountry","gbifID","genericName","genus","genusKey","geodeticDatum","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","georeferenceSources","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","http://unknown.org/occurrenceDetails","http://unknown.org/organismID","identificationID","identificationQualifier","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","informationWithheld","infraspecificEpithet","institutionCode","institutionID","island","islandGroup","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","license","lifeStage","locality","locationAccordingTo","locationRemarks","lon","modified","month","municipality","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismID","otherCatalogNumbers","ownerInstitutionCode","phylum","phylumKey","preparations","previousIdentifications","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","reproductiveCondition","rights","rightsHolder","samplingProtocol","scientificName","scientificNameID","sex","species","speciesKey","specificEpithet","startDayOfYear","taxonID","taxonKey","taxonRank","taxonRemarks","type","typeStatus","typifiedName","verbatimCoordinateSystem","verbatimElevation","verbatimEventDate","verbatimLocality","verbatimTaxonRank","vernacularName","waterBody","year","downloadDate"
"280","http://vertnet.org/resources/norms.html","Zacatecas",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"035461","Mammalia",359,"Jalpa, 4 mi S, Zacatecas, Mexico, NORTH_AMERICA","Mammals","urn:lsid:biocol.org:col:34897","NORTH_AMERICA",NA,"Mexico",NA,"7a25f7aa-03fb-4322-aaeb-66719e1a9527",NA,NA,26,NA,NA,NA,NA,NA,NA,"330","NATIVE","1970-11-26T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico","1065367512","Mephitis","Mephitis",5219379,NA,NA,NA,NA,NA,NA,NA,NA,"Carnivora | Mephitidae | Mephitis","| Mexico | Zacatecas |  |  |  |  |",NA,NA,NA,NA,NA,NA,NA,"5fa77be6-6ff7-48c5-9a3c-331deef00695",NA,NA,NA,"LACM","urn:lsid:biocol.org:col:34802",NA,NA,"MX",1065367512,"Animalia",1,"en","2015-04-17T15:59:33.866+0000","2016-08-04T02:39:50.649+0000","2015-04-17T15:59:33.881+0000",NA,NA,NA,"Jalpa, 4 mi S",NA,NA,NA,"2015-04-17T00:00:00.000+0000",11,NA,"ICZN","5fa77be6-6ff7-48c5-9a3c-331deef00695",NA,"present","Carnivora",732,NA,NA,NA,"Chordata",44,"skin | skull",NA,"DWC_ARCHIVE","US","493fe050-055d-11d8-b84f-b8a03c50a862","Clifton, P L","PLC 16684","http://portal.vertnet.org/o/lacm/mammals?id=035461",NA,"https://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Mephitis macroura Lichtenstein, 1832",NA,"FEMALE","Mephitis macroura",5219394,"macroura","330",NA,5219394,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"26 NOV 1970","Mexico | Zacatecas | Jalpa, 4 mi S",NA,NA,NA,1970,2016-08-10
"281","http://vertnet.org/resources/norms.html","Zacatecas",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"035463","Mammalia",359,"Jalpa, 10 mi W, Zacatecas, Mexico, NORTH_AMERICA","Mammals","urn:lsid:biocol.org:col:34897","NORTH_AMERICA",NA,"Mexico",NA,"7a25f7aa-03fb-4322-aaeb-66719e1a9527",NA,NA,6,NA,NA,NA,NA,NA,NA,"340","NATIVE","1970-12-06T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico","1065412270","Mephitis","Mephitis",5219379,NA,NA,NA,NA,NA,NA,NA,NA,"Carnivora | Mephitidae | Mephitis","| Mexico | Zacatecas |  |  |  |  |",NA,NA,NA,NA,NA,NA,NA,"d5888b63-25ea-459d-81e0-9bd2dd524c25",NA,NA,NA,"LACM","urn:lsid:biocol.org:col:34802",NA,NA,"MX",1065412270,"Animalia",1,"en","2015-04-17T16:01:06.738+0000","2016-08-04T02:39:50.904+0000","2015-04-17T16:01:06.753+0000",NA,NA,NA,"Jalpa, 10 mi W",NA,NA,NA,"2015-04-17T00:00:00.000+0000",12,NA,"ICZN","d5888b63-25ea-459d-81e0-9bd2dd524c25",NA,"present","Carnivora",732,NA,NA,NA,"Chordata",44,"skin | skull",NA,"DWC_ARCHIVE","US","493fe050-055d-11d8-b84f-b8a03c50a862","Clifton, P L","PLC 16795","http://portal.vertnet.org/o/lacm/mammals?id=035463",NA,"https://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Mephitis macroura Lichtenstein, 1832",NA,"MALE","Mephitis macroura",5219394,"macroura","340",NA,5219394,"SPECIES",NA,"PhysicalObject",NA,NA,NA,"1859","06 DEC 1970","Mexico | Zacatecas | Jalpa, 10 mi W",NA,NA,NA,1970,2016-08-10
"282","http://vertnet.org/resources/norms.html","Zacatecas",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"035462","Mammalia",359,"Jalpa, 10 mi W, Zacatecas, Mexico, NORTH_AMERICA","Mammals","urn:lsid:biocol.org:col:34897","NORTH_AMERICA",NA,"Mexico",NA,"7a25f7aa-03fb-4322-aaeb-66719e1a9527",NA,NA,6,NA,NA,NA,NA,NA,NA,"340","NATIVE","1970-12-06T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico","1065376251","Mephitis","Mephitis",5219379,NA,NA,NA,NA,NA,NA,NA,NA,"Carnivora | Mephitidae | Mephitis","| Mexico | Zacatecas |  |  |  |  |",NA,NA,NA,NA,NA,NA,NA,"76a4fe98-66be-48f3-ac8b-571eed5d743d",NA,NA,NA,"LACM","urn:lsid:biocol.org:col:34802",NA,NA,"MX",1065376251,"Animalia",1,"en","2015-04-17T15:59:49.334+0000","2016-08-04T02:39:50.112+0000","2015-04-17T15:59:49.342+0000",NA,NA,NA,"Jalpa, 10 mi W",NA,NA,NA,"2015-04-17T00:00:00.000+0000",12,NA,"ICZN","76a4fe98-66be-48f3-ac8b-571eed5d743d",NA,"present","Carnivora",732,NA,NA,NA,"Chordata",44,"skin | skull",NA,"DWC_ARCHIVE","US","493fe050-055d-11d8-b84f-b8a03c50a862","Clifton, P L","PLC 16796","http://portal.vertnet.org/o/lacm/mammals?id=035462",NA,"https://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Mephitis macroura Lichtenstein, 1832",NA,"MALE","Mephitis macroura",5219394,"macroura","340",NA,5219394,"SPECIES",NA,"PhysicalObject",NA,NA,NA,"1859","06 DEC 1970","Mexico | Zacatecas | Jalpa, 10 mi W",NA,NA,NA,1970,2016-08-10
"283",NA,"Oaxaca","SAN MATEO TLAPILTEPEC",NA,NA,"UNKNOWN",NA,NA,"3784","Mammalia",359,"6 km E Magdalena Jicotlán, Oaxaca, SAN MATEO TLAPILTEPEC, Mexico","ENCB",NA,NA,NA,"Mexico",NA,"7fe6b042-f762-11e1-a439-00145eb45e9a",NA,"2005-05-30T00:00:00.000+0000",12,NA,NA,NA,NA,NA,NA,NA,NA,"1969-01-12T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico","370579244","Mephitis","Mephitis",5219379,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J. C. López V. & C. Elizalde",NA,NA,NA,"macroura","ENCB",NA,NA,NA,"MX",370579244,"Animalia",1,NA,"2016-01-29T05:44:33.670+0000","2016-08-04T03:37:05.639+0000","2014-10-09T10:27:56.762+0000",17.807,NA,NA,"6 km E Magdalena Jicotlán",NA,NA,-97.417,NA,1,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,NA,NA,"DIGIR","MX","ff90b050-c256-11db-b71b-b8a03c50a862","R. Cruz C.",NA,NA,NA,NA,NA,NA,"Mephitis macroura subsp. macroura",NA,NA,"Mephitis macroura",5219394,"macroura",NA,NA,7193897,"SUBSPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1969,2016-08-10
"284",NA,"Estado de mexico","VALLE DE CHALCO SOLIDARIDAD",NA,NA,"UNKNOWN",NA,NA,"4037","Mammalia",359,"Tlapacoya, Estado de mexico, VALLE DE CHALCO SOLIDARIDAD, Mexico","ENCB",NA,NA,NA,"Mexico",NA,"7fc57fd0-f762-11e1-a439-00145eb45e9a",NA,"2004-02-16T00:00:00.000+0000",21,NA,NA,NA,NA,2200,NA,NA,NA,"1969-02-21T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico","370545268","Mephitis","Mephitis",5219379,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T. Álvarez & N. González R.",NA,NA,NA,"macroura","ENCB",NA,NA,NA,"MX",370545268,"Animalia",1,NA,"2016-01-29T04:14:14.036+0000","2016-08-04T03:32:05.535+0000","2014-10-09T10:15:17.836+0000",19.287,NA,NA,"Tlapacoya",NA,NA,-98.909,NA,2,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,NA,NA,"DIGIR","MX","ff90b050-c256-11db-b71b-b8a03c50a862","T. Álvarez",NA,NA,NA,NA,NA,NA,"Mephitis macroura subsp. macroura",NA,NA,"Mephitis macroura",5219394,"macroura",NA,NA,7193897,"SUBSPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1969,2016-08-10
"285",NA,"Estado de mexico","VALLE DE CHALCO SOLIDARIDAD",NA,NA,"UNKNOWN",NA,NA,"4036","Mammalia",359,"Tlapacoya, Estado de mexico, VALLE DE CHALCO SOLIDARIDAD, Mexico","ENCB",NA,NA,NA,"Mexico",NA,"7fc57fd0-f762-11e1-a439-00145eb45e9a",NA,"2004-02-16T00:00:00.000+0000",21,NA,NA,NA,NA,2200,NA,NA,NA,"1969-02-21T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico","370545250","Mephitis","Mephitis",5219379,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T. Álvarez & N. González R.",NA,NA,NA,"macroura","ENCB",NA,NA,NA,"MX",370545250,"Animalia",1,NA,"2016-01-29T04:14:14.077+0000","2016-08-04T03:32:05.359+0000","2014-10-09T10:15:17.869+0000",19.287,NA,NA,"Tlapacoya",NA,NA,-98.909,NA,2,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,NA,NA,"DIGIR","MX","ff90b050-c256-11db-b71b-b8a03c50a862","A. Ocaña",NA,NA,NA,NA,NA,NA,"Mephitis macroura subsp. macroura",NA,NA,"Mephitis macroura",5219394,"macroura",NA,NA,7193897,"SUBSPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1969,2016-08-10
"286","http://vertnet.org/resources/norms.html","Texas","Jeff Davis",NA,NA,"PRESERVED_SPECIMEN",NA,NA,"9298","Mammalia",359,"2 MI E DAVIS MTS STATE PARK, Texas, Jeff Davis, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States",NA,"854f70cc-55e3-4af2-9417-0f47d6c7902d",NA,NA,10,NA,NA,NA,NA,NA,NA,"161","NATIVE","1969-06-10T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,"TK938508","United States","911640450","Mephitis","Mephitis",5219379,"WGS84","Mia Hwang (TTU)","3/3/2003","not recorded",NA,"Topozone.com","requires verification",NA,"MEPHITIS","| United States | Texas | Jeff Davis Co |  |  |  |",NA,NA,NA,NA,NA,NA,NA,"urn:catalog:TTU:Mammals:9298",NA,NA,"milleri","TTU","urn:lsid:biocol.org:col:34902",NA,NA,"US",911640450,"Animalia",1,"en","2015-02-26T18:20:18.655+0000","2016-08-04T07:53:01.737+0000","2015-02-20T22:03:49.706+0000",30.598,NA,NA,"2 MI E DAVIS MTS STATE PARK",NA,NA,-103.964,"2015-02-20T00:00:00.000+0000",6,NA,"ICZN","urn:catalog:TTU:Mammals:9298",NA,"present","Carnivora",732,NA,NA,NA,"Chordata",44,"SS | skin | skull",NA,"DWC_ARCHIVE","US","acac73b0-055d-11d8-b84f-b8a03c50a862","REICHMAN, O J","162","http://portal.vertnet.org/o/ttu/mammals?id=9298",NA,"http://creativecommons.org/licenses/by/4.0/",NA,NA,"Mephitis macroura subsp. milleri Mearns, 1897",NA,"FEMALE","Mephitis macroura",5219394,"macroura","161",NA,6164425,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"UTM",NA,"6/10/1969","UNITED STATES | TEXAS | JEFF DAVIS CO | 2 MI E DAVIS MTS STATE PARK",NA,NA,NA,1969,2016-08-10
"290","http://vertnet.org/resources/norms.html","Durango",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"MR.13878","Mammalia",359,"Hda. Atotonilco, Durango, Mexico, NORTH_AMERICA","MR","http://grbio.org/cool/qxfg-723q","NORTH_AMERICA",86,"Mexico",NA,"22a66350-7947-4a49-84a3-39c7c1b0881f",NA,NA,29,NA,NA,NA,NA,2037,0,"89","NATIVE","1968-03-29T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico","919438950","Mephitis","Mephitis",5219379,"WGS84",NA,NA,"VertNet Georeferencing Guidelines","Assumed by air/ Extent calculated as: y = 0.0863x0.3322 (0.3322 = exponential) where X = number of inhabitants of named place",NA,"requires verification",NA,"Animalia | Chordata | Mammalia | Carnivora | Mustelidae | Mephitis","North and Central America | Mexico | Durango State |  |  |  |  |",NA,NA,NA,NA,NA,NA,NA,"urn:catalog:MSU:MR:MR.13878",NA,NA,"macroura","MSU","http://grbio.org/cool/53w1-8r3k",NA,NA,"MX",919438950,"Animalia",1,"en","2015-07-31T14:03:58.939+0000","2016-08-03T12:48:05.928+0000","2015-04-09T04:32:42.116+0000",24.7375879482235,NA,NA,"Hda. Atotonilco",NA,NA,-103.836346531119,"2015-04-09T00:00:00.000+0000",3,NA,"ICZN","urn:catalog:MSU:MR:MR.13878",NA,"present","Carnivora",732,NA,NA,NA,"Chordata",44,"skull",NA,"DWC_ARCHIVE","US","311e2740-f15a-11d8-b22f-b8a03c50a862","Michael K. Petersen","1196","http://portal.vertnet.org/o/msu/mr?id=mr-13878",NA,"https://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Mephitis macroura subsp. macroura",NA,"MALE","Mephitis macroura",5219394,"macroura","89",NA,7193897,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"decimal degrees","2037.40002441406 m",NA,"North and Central America | Mexico | Durango State | Hda. Atotonilco",NA,NA,NA,1968,2016-08-10
"291","http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","Boaco",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"115618","Mammalia",359,"BOACO, 17 KM N, 15 KM E OF; SANTA ROSA, Boaco, Nicaragua, NORTH_AMERICA","KUM",NA,"NORTH_AMERICA",NA,"Nicaragua",NA,"1d04e739-98a9-4e16-9970-8f8f3bf9e9e3","University of Kansas Biodiversity Institute Mammalogy Collection",NA,21,NA,NA,NA,NA,NA,NA,NA,NA,"1968-03-21T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Nicaragua","686444219","Mephitis","Mephitis",5219379,"WGS84","Andrea Caiozzi-Cofre (MVZ)","2003-05-23",NA,NA,"Ministerio de Fomento: Nicaragua 1:50,000 (1959)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"94bd8be6-1ed8-11e3-bfac-90b11c41863e",NA,NA,"richardsoni","KU","http://grbio.org/cool/iakn-125z",NA,NA,"NI",686444219,"Animalia",1,"en","2016-03-28T15:43:33.461+0000","2016-08-03T12:32:55.105+0000","2015-06-05T22:02:16.760+0000",12.6109891502931,NA,NA,"BOACO, 17 KM N, 15 KM E OF; SANTA ROSA",NA,NA,-85.5197636127339,NA,3,NA,NA,"94bd8be6-1ed8-11e3-bfac-90b11c41863e",NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,"SS",NA,"DWC_ARCHIVE","US","b554c320-0560-11d8-b851-b8a03c50a862","SMITH J D",NA,NA,NA,"http://creativecommons.org/licenses/by/4.0/deed.en_US",NA,NA,"Mephitis macroura subsp. richardsoni Goodwin, 1957",NA,NA,"Mephitis macroura",5219394,"macroura",NA,NA,6164427,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"decimal degrees",NA,NA,NA,NA,NA,NA,1968,2016-08-10
"292","http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","Chinandega",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"115617","Mammalia",359,"COSIGUI1 KM N OF; EL PARAISO, Chinandega, Nicaragua, NORTH_AMERICA","KUM",NA,"NORTH_AMERICA",NA,"Nicaragua",NA,"1d04e739-98a9-4e16-9970-8f8f3bf9e9e3","University of Kansas Biodiversity Institute Mammalogy Collection",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"1968-03-01T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Nicaragua","686444218","Mephitis","Mephitis",5219379,"WGS84","N Slade","2009-07-15",NA,NA,"Google Earth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"94bd8b00-1ed8-11e3-bfac-90b11c41863e",NA,NA,"richardsoni","KU","http://grbio.org/cool/iakn-125z",NA,NA,"NI",686444218,"Animalia",1,"en","2016-03-28T15:43:33.470+0000","2016-08-03T12:32:55.516+0000","2015-06-05T22:02:16.768+0000",12.990965117934,NA,NA,"COSIGUINA, 1 KM N OF; EL PARAISO",NA,NA,-87.5598123360662,NA,3,NA,NA,"94bd8b00-1ed8-11e3-bfac-90b11c41863e",NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,"SS",NA,"DWC_ARCHIVE","US","b554c320-0560-11d8-b851-b8a03c50a862","CHOATE J R",NA,NA,NA,"http://creativecommons.org/licenses/by/4.0/deed.en_US",NA,NA,"Mephitis macroura subsp. richardsoni Goodwin, 1957",NA,NA,"Mephitis macroura",5219394,"macroura",NA,NA,6164427,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"Decimal Degrees",NA,NA,NA,NA,NA,NA,1968,2016-08-10
"293","http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","Chontales",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"115619","Mammalia",359,"JUIGALPA, 13 KM S, 8 KM W OF; HATO GRANDE, Chontales, Nicaragua, NORTH_AMERICA","KUM",NA,"NORTH_AMERICA",NA,"Nicaragua",NA,"1d04e739-98a9-4e16-9970-8f8f3bf9e9e3","University of Kansas Biodiversity Institute Mammalogy Collection",NA,21,NA,NA,NA,NA,NA,NA,NA,NA,"1968-04-21T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Nicaragua","686444220","Mephitis","Mephitis",5219379,"WGS84","Andrea Caiozzi-Cofre (MVZ)","2003-05-23",NA,NA,"Digital Map of the World",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"94bd8ce3-1ed8-11e3-bfac-90b11c41863e",NA,NA,"richardsoni","KU","http://grbio.org/cool/iakn-125z",NA,NA,"NI",686444220,"Animalia",1,"en","2016-03-28T15:43:33.451+0000","2016-08-03T12:32:54.889+0000","2015-06-05T22:02:16.765+0000",11.98,NA,NA,"JUIGALPA, 13 KM S, 8 KM W OF; HATO GRANDE",NA,NA,-85.43,NA,4,NA,NA,"94bd8ce3-1ed8-11e3-bfac-90b11c41863e",NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,"SS",NA,"DWC_ARCHIVE","US","b554c320-0560-11d8-b851-b8a03c50a862","SMITH J D",NA,NA,NA,"http://creativecommons.org/licenses/by/4.0/deed.en_US",NA,NA,"Mephitis macroura subsp. richardsoni Goodwin, 1957",NA,NA,"Mephitis macroura",5219394,"macroura",NA,NA,6164427,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"decimal degrees",NA,NA,NA,NA,NA,NA,1968,2016-08-10
"294","http://vertnet.org/resources/norms.html","Colima",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"059412","Mammalia",359,"El Charco, Colima, Mexico, NORTH_AMERICA","Mammals","urn:lsid:biocol.org:col:34897","NORTH_AMERICA",556,"Mexico",NA,"7a25f7aa-03fb-4322-aaeb-66719e1a9527",NA,NA,24,NA,NA,NA,NA,NA,NA,"176","NATIVE","1968-06-24T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico","1065331653","Mephitis","Mephitis",5219379,"WGS84","Alejandra N+ez Merchand (CONABIO)",NA,"VertNet Georeferencing Guidelines","Extent calculated as: y = 0.0863x0.3322 (0.3322 = exponential) where X = number of inhabitants of named place","Localidades 2000, INEGI","requires verification",NA,"Carnivora | Mephitidae | Mephitis","| Mexico | Colima |  |  |  |  |",NA,NA,NA,NA,NA,NA,NA,"022fa912-a11c-496f-bc14-8d037680accb",NA,NA,"macroura","LACM","urn:lsid:biocol.org:col:34802",NA,NA,"MX",1065331653,"Animalia",1,"en","2015-04-17T15:58:30.449+0000","2016-08-04T02:40:33.535+0000","2015-04-17T15:58:30.460+0000",19.2392190480948,NA,NA,"El Charco",NA,NA,-104.495788270891,"2015-04-17T00:00:00.000+0000",6,NA,"ICZN","022fa912-a11c-496f-bc14-8d037680accb",NA,"present","Carnivora",732,NA,NA,NA,"Chordata",44,"SP",NA,"DWC_ARCHIVE","US","493fe050-055d-11d8-b84f-b8a03c50a862","Clifton, P L","PLC 13426","http://portal.vertnet.org/o/lacm/mammals?id=059412",NA,"https://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Mephitis macroura subsp. macroura",NA,"MALE","Mephitis macroura",5219394,"macroura","176",NA,7193897,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,"15","24 JUN 1968","Mexico | Colima | El Charco",NA,NA,NA,1968,2016-08-10
"295","http://vertnet.org/resources/norms.html","Colima",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"059419","Mammalia",359,"El Charco, Colima, Mexico, NORTH_AMERICA","Mammals","urn:lsid:biocol.org:col:34897","NORTH_AMERICA",556,"Mexico",NA,"7a25f7aa-03fb-4322-aaeb-66719e1a9527",NA,NA,24,NA,NA,NA,NA,NA,NA,"176","NATIVE","1968-06-24T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico","1065381929","Mephitis","Mephitis",5219379,"WGS84","Alejandra N+ez Merchand (CONABIO)",NA,"VertNet Georeferencing Guidelines","Extent calculated as: y = 0.0863x0.3322 (0.3322 = exponential) where X = number of inhabitants of named place","Localidades 2000, INEGI","requires verification",NA,"Carnivora | Mephitidae | Mephitis","| Mexico | Colima |  |  |  |  |",NA,NA,NA,NA,NA,NA,NA,"8571755d-a361-423b-9116-30a1a0fc3492",NA,NA,"macroura","LACM","urn:lsid:biocol.org:col:34802",NA,NA,"MX",1065381929,"Animalia",1,"en","2015-04-17T15:59:58.614+0000","2016-08-04T02:40:33.921+0000","2015-04-17T15:59:58.626+0000",19.2392190480948,NA,NA,"El Charco",NA,NA,-104.495788270891,"2015-04-17T00:00:00.000+0000",6,NA,"ICZN","8571755d-a361-423b-9116-30a1a0fc3492",NA,"present","Carnivora",732,NA,NA,NA,"Chordata",44,"SP",NA,"DWC_ARCHIVE","US","493fe050-055d-11d8-b84f-b8a03c50a862","Clifton, P L","PLC 13411","http://portal.vertnet.org/o/lacm/mammals?id=059419",NA,"https://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Mephitis macroura subsp. macroura",NA,"FEMALE","Mephitis macroura",5219394,"macroura","176",NA,7193897,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,"15","24 JUN 1968","Mexico | Colima | El Charco",NA,NA,NA,1968,2016-08-10
"296","http://vertnet.org/resources/norms.html","Colima",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"059414","Mammalia",359,"Comala, 10 mi NW, Colima, Mexico, NORTH_AMERICA","Mammals","urn:lsid:biocol.org:col:34897","NORTH_AMERICA",7750,"Mexico",NA,"7a25f7aa-03fb-4322-aaeb-66719e1a9527",NA,NA,15,NA,NA,NA,NA,NA,NA,"197","NATIVE","1968-07-15T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico","1065412552","Mephitis","Mephitis",5219379,"WGS84","Alejandra N+ez Merchand (CONABIO)",NA,"VertNet Georeferencing Guidelines",NA,"Localidades 2000, INEGI","requires verification",NA,"Carnivora | Mephitidae | Mephitis","| Mexico | Colima |  |  |  |  |",NA,NA,NA,NA,NA,NA,NA,"d6553344-8456-4f34-b48a-f81f582505b7",NA,NA,"macroura","LACM","urn:lsid:biocol.org:col:34802",NA,NA,"MX",1065412552,"Animalia",1,"en","2015-04-17T16:01:07.004+0000","2016-08-04T02:40:33.735+0000","2015-04-17T16:01:07.019+0000",19.4237725572755,NA,NA,"Comala, 10 mi NW",NA,NA,-103.863104345445,"2015-04-17T00:00:00.000+0000",7,NA,"ICZN","d6553344-8456-4f34-b48a-f81f582505b7",NA,"present","Carnivora",732,NA,NA,NA,"Chordata",44,"SP",NA,"DWC_ARCHIVE","US","493fe050-055d-11d8-b84f-b8a03c50a862","Clifton, P L","PLC 13786","http://portal.vertnet.org/o/lacm/mammals?id=059414",NA,"https://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Mephitis macroura subsp. macroura",NA,"FEMALE","Mephitis macroura",5219394,"macroura","197",NA,7193897,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,"2073","15 JUL 1968","Mexico | Colima | Comala, 10 mi NW",NA,NA,NA,1968,2016-08-10
