"","accessRights","adm1","adm2","associatedSequences","basisOfRecord","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinatePrecision","coordinateUncertaintyInMeters","country","datasetID","datasetKey","datasetName","dateIdentified","day","depth","depthAccuracy","dynamicProperties","elevation","elevationAccuracy","endDayOfYear","establishmentMeans","eventDate","eventID","eventRemarks","eventTime","family","familyKey","fullCountry","gbifID","genericName","genus","genusKey","geodeticDatum","georeferenceProtocol","georeferenceRemarks","georeferenceVerificationStatus","higherClassification","higherGeography","http://unknown.org/occurrenceDetails","http://unknown.org/organismID","identificationID","identifiedBy","identifier","individualCount","institutionCode","institutionID","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","license","lifeStage","locality","locationRemarks","lon","modified","month","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","otherCatalogNumbers","ownerInstitutionCode","phylum","phylumKey","preparations","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","rights","rightsHolder","scientificName","sex","species","speciesKey","specificEpithet","startDayOfYear","taxonID","taxonKey","taxonRank","type","typeStatus","verbatimCoordinateSystem","verbatimElevation","verbatimEventDate","verbatimLocality","vernacularName","year","downloadDate"
"246",NA,"Northern Territory",NA,NA,"PRESERVED_SPECIMEN","M.47325.002","Mammalia",359,"Northern Territory, Australia","Mammalogy",NA,NA,NA,NA,"Australia",NA,"dce8feb0-6c89-11de-8225-b8a03c50a862",NA,NA,4,NA,NA,NA,NA,NA,NA,NA,"2003-11-04T00:00:00.000+0000","urn:australianmuseum.net.au:Events:1210416",NA,NA,"Macropodidae",9372,"Australia","1101230097","Macropus","Macropus",2440171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"e31d355a-648b-40a5-a8bb-83648a18acc6",NA,"AM",NA,"AU",1101230097,"Animalia",1,NA,"2016-08-19T08:07:06.166+0000","2016-08-04T14:21:53.556+0000","2016-03-12T00:31:42.982+0000",NA,NA,NA,NA,"ecatalogue.LocCollectionEventLocal: ""Australia, Northern Territory, Ex captive (Territory Wildlife Park, Berry Springs) 04/11/2003 - 04/11/2003, Territory Wildlife Park(Collector), Eldridge, Dr. Mark D. B. - Australian Museum(Presenter), Accession"";",NA,NA,11,NA,"e31d355a-648b-40a5-a8bb-83648a18acc6",NA,NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","770c30d2-c2a8-4bb2-8056-6167297cddae","Territory Wildlife Park",NA,NA,NA,NA,"Macropus antilopinus (Gould, 1841)",NA,"Macropus antilopinus",5219988,"antilopinus",NA,NA,5219988,"SPECIES",NA,NA,NA,NA,NA,NA,"Antilopine Wallaroo",2003,2016-08-25
"247",NA,"Queensland",NA,NA,"PRESERVED_SPECIMEN","M.47365.003","Mammalia",359,"Queensland, Australia","Mammalogy",NA,NA,0.001,10000,"Australia",NA,"dce8feb0-6c89-11de-8225-b8a03c50a862",NA,NA,26,NA,NA,NA,NA,NA,NA,NA,"2003-11-26T00:00:00.000+0000","urn:australianmuseum.net.au:Events:1210473",NA,NA,"Macropodidae",9372,"Australia","1101230222","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"b2a6dc17-32c6-4493-860e-44118035eea6",NA,"AM",NA,"AU",1101230222,"Animalia",1,NA,"2016-08-19T08:07:06.176+0000","2016-08-04T14:22:36.109+0000","2016-03-12T00:31:43.011+0000",-18.216,NA,NA,NA,"ecatalogue.LocCollectionEventLocal: ""Australia, Queensland, Mt Surprise (18° 13' 00"" S, 144° 22' 00"" E) 26/11/2003 - 26/11/2003, Ritchie, Dr. Euan - Deakin University - School of Life and Environmental Sciences(Collector), Eldridge, Dr. Mark D. B. - Australian Museum(Presenter), Road kill, A"";",144.366,NA,11,NA,"b2a6dc17-32c6-4493-860e-44118035eea6",NA,NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","770c30d2-c2a8-4bb2-8056-6167297cddae","Ritchie, Dr Euan - Deakin University - School of Life and Environmental Sciences",NA,NA,NA,NA,"Macropus antilopinus (Gould, 1841)",NA,"Macropus antilopinus",5219988,"antilopinus",NA,NA,5219988,"SPECIES",NA,NA,NA,NA,NA,NA,"Antilopine Wallaroo",2003,2016-08-25
"248",NA,"Northern Territory",NA,NA,"PRESERVED_SPECIMEN","M.47362.002","Mammalia",359,"Northern Territory, Australia","Mammalogy",NA,NA,NA,NA,"Australia",NA,"dce8feb0-6c89-11de-8225-b8a03c50a862",NA,NA,4,NA,NA,NA,NA,NA,NA,NA,"2003-11-04T00:00:00.000+0000","urn:australianmuseum.net.au:Events:1210414",NA,NA,"Macropodidae",9372,"Australia","1101230317","Macropus","Macropus",2440171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"653af4b8-b6cd-4ba4-93fc-c7d68aab1520",NA,"AM",NA,"AU",1101230317,"Animalia",1,NA,"2016-08-19T08:07:06.179+0000","2016-08-04T14:21:53.391+0000","2016-03-12T00:31:42.995+0000",NA,NA,NA,NA,"ecatalogue.LocCollectionEventLocal: ""Australia, Northern Territory, Ex captive 04/11/2003 - 04/11/2003, Ritchie, Dr. Euan - Deakin University - School of Life and Environmental Sciences(Collector), Eldridge, Dr. Mark D. B. - Australian Museum(Presenter), Animal in care (wildlife carers), Acc"";",NA,NA,11,NA,"653af4b8-b6cd-4ba4-93fc-c7d68aab1520",NA,NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","770c30d2-c2a8-4bb2-8056-6167297cddae","Ritchie, Dr Euan - Deakin University - School of Life and Environmental Sciences",NA,NA,NA,NA,"Macropus antilopinus (Gould, 1841)",NA,"Macropus antilopinus",5219988,"antilopinus",NA,NA,5219988,"SPECIES",NA,NA,NA,NA,NA,NA,"Antilopine Wallaroo",2003,2016-08-25
"249",NA,"Queensland",NA,NA,"PRESERVED_SPECIMEN","M.47363.002","Mammalia",359,"Queensland, Australia","Mammalogy",NA,NA,0.001,10000,"Australia",NA,"dce8feb0-6c89-11de-8225-b8a03c50a862",NA,NA,30,NA,NA,NA,NA,NA,NA,NA,"2003-11-30T00:00:00.000+0000","urn:australianmuseum.net.au:Events:1210470",NA,NA,"Macropodidae",9372,"Australia","1101230321","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"029edb4e-9ccf-4035-b607-154f678f5011",NA,"AM",NA,"AU",1101230321,"Animalia",1,NA,"2016-08-19T08:07:06.177+0000","2016-08-04T14:22:34.518+0000","2016-03-12T00:31:43.051+0000",-18.216,NA,NA,NA,"ecatalogue.LocCollectionEventLocal: ""Australia, Queensland, Mt Surprise (18° 13' 00"" S, 144° 22' 00"" E) 30/11/2003 - 30/11/2003, Ritchie, Dr. Euan - Deakin University - School of Life and Environmental Sciences(Collector), Eldridge, Dr. Mark D. B. - Australian Museum(Presenter), Road kill, A"";",144.366,NA,11,NA,"029edb4e-9ccf-4035-b607-154f678f5011",NA,NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","770c30d2-c2a8-4bb2-8056-6167297cddae","Ritchie, Dr Euan - Deakin University - School of Life and Environmental Sciences",NA,NA,NA,NA,"Macropus antilopinus (Gould, 1841)",NA,"Macropus antilopinus",5219988,"antilopinus",NA,NA,5219988,"SPECIES",NA,NA,NA,NA,NA,NA,"Antilopine Wallaroo",2003,2016-08-25
"250",NA,"Queensland",NA,NA,"PRESERVED_SPECIMEN","M.47370.002","Mammalia",359,"Queensland, Australia","Mammalogy",NA,NA,0.001,10000,"Australia",NA,"dce8feb0-6c89-11de-8225-b8a03c50a862",NA,NA,26,NA,NA,NA,NA,NA,NA,NA,"2003-11-26T00:00:00.000+0000","urn:australianmuseum.net.au:Events:1210473",NA,NA,"Macropodidae",9372,"Australia","1101230272","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"873a4f8f-5789-45d1-a106-58ec7927abe7",NA,"AM",NA,"AU",1101230272,"Animalia",1,NA,"2016-08-19T08:07:06.182+0000","2016-08-04T14:22:34.061+0000","2016-03-12T00:31:43.012+0000",-18.216,NA,NA,NA,"ecatalogue.LocCollectionEventLocal: ""Australia, Queensland, Mt Surprise (18° 13' 00"" S, 144° 22' 00"" E) 26/11/2003 - 26/11/2003, Ritchie, Dr. Euan - Deakin University - School of Life and Environmental Sciences(Collector), Eldridge, Dr. Mark D. B. - Australian Museum(Presenter), Road kill, A"";",144.366,NA,11,NA,"873a4f8f-5789-45d1-a106-58ec7927abe7",NA,NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","770c30d2-c2a8-4bb2-8056-6167297cddae","Ritchie, Dr Euan - Deakin University - School of Life and Environmental Sciences",NA,NA,NA,NA,"Macropus antilopinus (Gould, 1841)",NA,"Macropus antilopinus",5219988,"antilopinus",NA,NA,5219988,"SPECIES",NA,NA,NA,NA,NA,NA,"Antilopine Wallaroo",2003,2016-08-25
"251",NA,"Queensland",NA,NA,"PRESERVED_SPECIMEN","M.47369.001","Mammalia",359,"Queensland, Australia","Mammalogy",NA,NA,0.001,10000,"Australia",NA,"dce8feb0-6c89-11de-8225-b8a03c50a862",NA,NA,26,NA,NA,NA,NA,NA,NA,NA,"2003-11-26T00:00:00.000+0000","urn:australianmuseum.net.au:Events:1210473",NA,NA,"Macropodidae",9372,"Australia","1101230257","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5fdcc421-2e6c-4ec2-bf9f-5d35f9ed34e7",NA,"AM",NA,"AU",1101230257,"Animalia",1,NA,"2016-08-19T08:07:06.174+0000","2016-08-04T14:22:35.542+0000","2016-03-12T00:31:43.015+0000",-18.216,NA,NA,NA,"ecatalogue.LocCollectionEventLocal: ""Australia, Queensland, Mt Surprise (18° 13' 00"" S, 144° 22' 00"" E) 26/11/2003 - 26/11/2003, Ritchie, Dr. Euan - Deakin University - School of Life and Environmental Sciences(Collector), Eldridge, Dr. Mark D. B. - Australian Museum(Presenter), Road kill, A"";",144.366,NA,11,NA,"5fdcc421-2e6c-4ec2-bf9f-5d35f9ed34e7",NA,NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","770c30d2-c2a8-4bb2-8056-6167297cddae","Ritchie, Dr Euan - Deakin University - School of Life and Environmental Sciences",NA,NA,NA,NA,"Macropus antilopinus (Gould, 1841)",NA,"Macropus antilopinus",5219988,"antilopinus",NA,NA,5219988,"SPECIES",NA,NA,NA,NA,NA,NA,"Antilopine Wallaroo",2003,2016-08-25
"252",NA,"Northern Territory",NA,NA,"PRESERVED_SPECIMEN","M.47360.002","Mammalia",359,"Northern Territory, Australia","Mammalogy",NA,NA,NA,NA,"Australia",NA,"dce8feb0-6c89-11de-8225-b8a03c50a862",NA,NA,4,NA,NA,NA,NA,NA,NA,NA,"2003-11-04T00:00:00.000+0000","urn:australianmuseum.net.au:Events:1210416",NA,NA,"Macropodidae",9372,"Australia","1101230307","Macropus","Macropus",2440171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"388c6ff8-8a51-4a24-80ab-93e79b83804c",NA,"AM",NA,"AU",1101230307,"Animalia",1,NA,"2016-08-19T08:07:06.172+0000","2016-08-04T14:21:53.391+0000","2016-03-12T00:31:42.999+0000",NA,NA,NA,NA,"ecatalogue.LocCollectionEventLocal: ""Australia, Northern Territory, Ex captive (Territory Wildlife Park, Berry Springs) 04/11/2003 - 04/11/2003, Territory Wildlife Park(Collector), Eldridge, Dr. Mark D. B. - Australian Museum(Presenter), Accession"";",NA,NA,11,NA,"388c6ff8-8a51-4a24-80ab-93e79b83804c",NA,NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","770c30d2-c2a8-4bb2-8056-6167297cddae","Territory Wildlife Park",NA,NA,NA,NA,"Macropus antilopinus (Gould, 1841)",NA,"Macropus antilopinus",5219988,"antilopinus",NA,NA,5219988,"SPECIES",NA,NA,NA,NA,NA,NA,"Antilopine Wallaroo",2003,2016-08-25
"253",NA,"Queensland",NA,NA,"PRESERVED_SPECIMEN","M.47363.001","Mammalia",359,"Queensland, Australia","Mammalogy",NA,NA,0.001,10000,"Australia",NA,"dce8feb0-6c89-11de-8225-b8a03c50a862",NA,NA,30,NA,NA,NA,NA,NA,NA,NA,"2003-11-30T00:00:00.000+0000","urn:australianmuseum.net.au:Events:1210470",NA,NA,"Macropodidae",9372,"Australia","1101230319","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0550f8cd-37fe-4d67-9b3a-e8612fb9e8d2",NA,"AM",NA,"AU",1101230319,"Animalia",1,NA,"2016-08-19T08:07:06.176+0000","2016-08-04T14:22:36.171+0000","2016-03-12T00:31:42.993+0000",-18.216,NA,NA,NA,"ecatalogue.LocCollectionEventLocal: ""Australia, Queensland, Mt Surprise (18° 13' 00"" S, 144° 22' 00"" E) 30/11/2003 - 30/11/2003, Ritchie, Dr. Euan - Deakin University - School of Life and Environmental Sciences(Collector), Eldridge, Dr. Mark D. B. - Australian Museum(Presenter), Road kill, A"";",144.366,NA,11,NA,"0550f8cd-37fe-4d67-9b3a-e8612fb9e8d2",NA,NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","770c30d2-c2a8-4bb2-8056-6167297cddae","Ritchie, Dr Euan - Deakin University - School of Life and Environmental Sciences",NA,NA,NA,NA,"Macropus antilopinus (Gould, 1841)",NA,"Macropus antilopinus",5219988,"antilopinus",NA,NA,5219988,"SPECIES",NA,NA,NA,NA,NA,NA,"Antilopine Wallaroo",2003,2016-08-25
"254",NA,NA,NA,NA,"OBSERVATION","Survey-82291","Mammalia",359,"Australia","Fauna Atlas N.T.",NA,NA,NA,10,"Australia",NA,"358fbd61-739f-4102-afc9-9d468f571e4d",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,"2002-03-02T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","485130796","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14db47b4-8b17-4e82-a924-abbe9daa7c39",NA,"Fauna Atlas N.T.",NA,"AU",485130796,"Animalia",1,NA,"2014-06-18T10:45:16.197+0000","2016-08-03T13:49:26.734+0000","2014-05-29T12:41:33.635+0000",-12.6115,NA,NA,NA,NA,131.0977,NA,3,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","24f26321-3960-4a16-a8e9-b3dfb401a9a4",NA,NA,NA,NA,NA,"Macropus antilopinus (Gould, 1841)",NA,"Macropus antilopinus",5219988,"antilopinus",NA,NA,5219988,"SPECIES",NA,NA,NA,NA,NA,NA,"Antilopine Wallaroo",2002,2016-08-25
"255",NA,NA,NA,NA,"OBSERVATION","Survey-132930","Mammalia",359,"Australia","Fauna Atlas N.T.",NA,NA,NA,10,"Australia",NA,"358fbd61-739f-4102-afc9-9d468f571e4d",NA,NA,16,NA,NA,NA,NA,NA,NA,NA,"2002-03-16T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","484319400","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"b5dcd37a-1ca3-476b-9d74-bca5b4d415c5",NA,"Fauna Atlas N.T.",NA,"AU",484319400,"Animalia",1,NA,"2014-06-18T10:44:28.561+0000","2016-08-03T13:49:52.470+0000","2014-05-29T12:40:40.148+0000",-15.4396,NA,NA,NA,NA,130.6458,NA,3,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","24f26321-3960-4a16-a8e9-b3dfb401a9a4",NA,NA,NA,NA,NA,"Macropus antilopinus (Gould, 1841)",NA,"Macropus antilopinus",5219988,"antilopinus",NA,NA,5219988,"SPECIES",NA,NA,NA,NA,NA,NA,"Antilopine Wallaroo",2002,2016-08-25
"256",NA,NA,NA,NA,"OBSERVATION","Survey-82524","Mammalia",359,"Australia","Fauna Atlas N.T.",NA,NA,NA,10,"Australia",NA,"358fbd61-739f-4102-afc9-9d468f571e4d",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,"2002-03-02T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","485132892","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"83297431-bc35-4ad0-b3e1-635fdfdb31a7",NA,"Fauna Atlas N.T.",NA,"AU",485132892,"Animalia",1,NA,"2014-06-18T10:45:16.283+0000","2016-08-03T13:49:26.817+0000","2014-05-29T12:41:33.893+0000",-12.6121,NA,NA,NA,NA,131.1001,NA,3,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","24f26321-3960-4a16-a8e9-b3dfb401a9a4",NA,NA,NA,NA,NA,"Macropus antilopinus (Gould, 1841)",NA,"Macropus antilopinus",5219988,"antilopinus",NA,NA,5219988,"SPECIES",NA,NA,NA,NA,NA,NA,"Antilopine Wallaroo",2002,2016-08-25
"257",NA,NA,NA,NA,"OBSERVATION","Survey-82359","Mammalia",359,"Australia","Fauna Atlas N.T.",NA,NA,NA,10,"Australia",NA,"358fbd61-739f-4102-afc9-9d468f571e4d",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,"2002-03-02T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","485131379","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"898af079-c95a-42b5-8e6e-ba75f6c17918",NA,"Fauna Atlas N.T.",NA,"AU",485131379,"Animalia",1,NA,"2014-06-18T10:45:16.223+0000","2016-08-03T13:49:26.416+0000","2014-05-29T12:41:33.669+0000",-12.6069,NA,NA,NA,NA,131.0979,NA,3,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","24f26321-3960-4a16-a8e9-b3dfb401a9a4",NA,NA,NA,NA,NA,"Macropus antilopinus (Gould, 1841)",NA,"Macropus antilopinus",5219988,"antilopinus",NA,NA,5219988,"SPECIES",NA,NA,NA,NA,NA,NA,"Antilopine Wallaroo",2002,2016-08-25
"258",NA,NA,NA,NA,"UNKNOWN","Atlas-132930","Mammalia",359,"Australia","Fauna Atlas N.T.",NA,NA,NA,10,"Australia",NA,"358fbd61-739f-4102-afc9-9d468f571e4d",NA,NA,16,NA,NA,NA,NA,NA,NA,NA,"2002-03-16T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","736192759","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"c6914ded-198a-4ec1-a87f-7ac61fde81b8",NA,"Fauna Atlas N.T.",NA,"AU",736192759,"Animalia",1,NA,"2014-06-18T10:35:26.662+0000","2016-08-03T13:49:52.246+0000","2014-05-29T14:59:06.718+0000",-15.4396,NA,NA,NA,NA,130.6458,NA,3,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","24f26321-3960-4a16-a8e9-b3dfb401a9a4",NA,NA,NA,NA,NA,"Macropus antilopinus (Gould, 1841)",NA,"Macropus antilopinus",5219988,"antilopinus",NA,NA,5219988,"SPECIES",NA,NA,NA,NA,NA,NA,"Antilopine Wallaroo",2002,2016-08-25
"259",NA,NA,NA,NA,"OBSERVATION","Survey-82153","Mammalia",359,"Australia","Fauna Atlas N.T.",NA,NA,NA,10,"Australia",NA,"358fbd61-739f-4102-afc9-9d468f571e4d",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"2002-05-01T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","485129648","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"e890367e-7a67-42a9-9738-46d20e7dcef4",NA,"Fauna Atlas N.T.",NA,"AU",485129648,"Animalia",1,NA,"2014-06-18T10:45:16.169+0000","2016-08-03T13:49:50.347+0000","2014-05-29T12:41:33.528+0000",-14.807,NA,NA,NA,NA,134.3739,NA,5,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","24f26321-3960-4a16-a8e9-b3dfb401a9a4",NA,NA,NA,NA,NA,"Macropus antilopinus (Gould, 1841)",NA,"Macropus antilopinus",5219988,"antilopinus",NA,NA,5219988,"SPECIES",NA,NA,NA,NA,NA,NA,"Antilopine Wallaroo",2002,2016-08-25
"260",NA,NA,NA,NA,"UNKNOWN","Atlas-81836","Mammalia",359,"Australia","Fauna Atlas N.T.",NA,NA,NA,10,"Australia",NA,"358fbd61-739f-4102-afc9-9d468f571e4d",NA,NA,13,NA,NA,NA,NA,NA,NA,NA,"2002-07-13T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","736265525","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ad8278dc-2616-4224-af8f-6c24dbb3a3a3",NA,"Fauna Atlas N.T.",NA,"AU",736265525,"Animalia",1,NA,"2014-06-18T10:44:07.011+0000","2016-08-03T13:49:50.535+0000","2014-05-29T15:01:22.011+0000",-14.83958,NA,NA,NA,NA,133.13869,NA,7,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","24f26321-3960-4a16-a8e9-b3dfb401a9a4",NA,NA,NA,NA,NA,"Macropus antilopinus (Gould, 1841)",NA,"Macropus antilopinus",5219988,"antilopinus",NA,NA,5219988,"SPECIES",NA,NA,NA,NA,NA,NA,"Antilopine Wallaroo",2002,2016-08-25
"261",NA,NA,NA,NA,"OBSERVATION","Survey-81836","Mammalia",359,"Australia","Fauna Atlas N.T.",NA,NA,NA,10,"Australia",NA,"358fbd61-739f-4102-afc9-9d468f571e4d",NA,NA,13,NA,NA,NA,NA,NA,NA,NA,"2002-07-13T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","485126785","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4bf5a74c-db7e-4ebd-9b5e-441336a800b6",NA,"Fauna Atlas N.T.",NA,"AU",485126785,"Animalia",1,NA,"2014-06-18T10:45:15.993+0000","2016-08-03T13:49:50.481+0000","2014-05-29T12:41:33.381+0000",-14.8395,NA,NA,NA,NA,133.1386,NA,7,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","24f26321-3960-4a16-a8e9-b3dfb401a9a4",NA,NA,NA,NA,NA,"Macropus antilopinus (Gould, 1841)",NA,"Macropus antilopinus",5219988,"antilopinus",NA,NA,5219988,"SPECIES",NA,NA,NA,NA,NA,NA,"Antilopine Wallaroo",2002,2016-08-25
"262",NA,NA,NA,NA,"OBSERVATION","Survey-34639","Mammalia",359,"Australia","Fauna Atlas N.T.",NA,NA,NA,10,"Australia",NA,"358fbd61-739f-4102-afc9-9d468f571e4d",NA,NA,12,NA,NA,NA,NA,NA,NA,NA,"2002-07-12T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","484722508","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ca7d268d-0f72-4f93-a89f-39170dc55fa9",NA,"Fauna Atlas N.T.",NA,"AU",484722508,"Animalia",1,NA,"2014-06-18T10:44:59.479+0000","2016-08-03T13:49:05.743+0000","2014-05-29T12:41:03.690+0000",-12.1441,NA,NA,NA,NA,133.7011,NA,7,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","24f26321-3960-4a16-a8e9-b3dfb401a9a4",NA,NA,NA,NA,NA,"Macropus antilopinus (Gould, 1841)",NA,"Macropus antilopinus",5219988,"antilopinus",NA,NA,5219988,"SPECIES",NA,NA,NA,NA,NA,NA,"Antilopine Wallaroo",2002,2016-08-25
"263",NA,NA,NA,NA,"OBSERVATION","Survey-98243","Mammalia",359,"Australia","Fauna Atlas N.T.",NA,NA,NA,10,"Australia",NA,"358fbd61-739f-4102-afc9-9d468f571e4d",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"2002-08-01T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","485255424","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4e1ec79d-571b-4b71-97df-9bc6911fd268",NA,"Fauna Atlas N.T.",NA,"AU",485255424,"Animalia",1,NA,"2014-06-18T10:45:22.518+0000","2016-08-03T13:49:35.640+0000","2014-05-29T12:41:44.839+0000",-13.0809,NA,NA,NA,NA,130.5672,NA,8,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","24f26321-3960-4a16-a8e9-b3dfb401a9a4",NA,NA,NA,NA,NA,"Macropus antilopinus (Gould, 1841)",NA,"Macropus antilopinus",5219988,"antilopinus",NA,NA,5219988,"SPECIES",NA,NA,NA,NA,NA,NA,"Antilopine Wallaroo",2002,2016-08-25
"264",NA,NA,NA,NA,"OBSERVATION","Survey-65825","Mammalia",359,"Australia","Fauna Atlas N.T.",NA,NA,NA,100,"Australia",NA,"358fbd61-739f-4102-afc9-9d468f571e4d",NA,NA,3,NA,NA,NA,NA,NA,NA,NA,"2002-12-03T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","484989221","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"e1fa003f-2392-4365-9e9a-01491c2ba180",NA,"Fauna Atlas N.T.",NA,"AU",484989221,"Animalia",1,NA,"2014-06-18T10:45:10.660+0000","2016-08-03T13:49:32.077+0000","2014-05-29T12:41:24.601+0000",-12.8432,NA,NA,NA,NA,130.9618,NA,12,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","24f26321-3960-4a16-a8e9-b3dfb401a9a4",NA,NA,NA,NA,NA,"Macropus antilopinus (Gould, 1841)",NA,"Macropus antilopinus",5219988,"antilopinus",NA,NA,5219988,"SPECIES",NA,NA,NA,NA,NA,NA,"Antilopine Wallaroo",2002,2016-08-25
"265",NA,NA,NA,NA,"OBSERVATION","Atlas-352568","Mammalia",359,"Australia","Fauna Atlas N.T.",NA,NA,NA,NA,"Australia",NA,"358fbd61-739f-4102-afc9-9d468f571e4d",NA,NA,28,NA,NA,NA,NA,NA,NA,NA,"2001-03-28T00:00:00.000+0000",NA,NA,NA,"Macropodidae",9372,"Australia","481946656","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"b0909d5d-b637-483f-88a9-48f9a967cedc",NA,"Fauna Atlas N.T.",NA,"AU",481946656,"Animalia",1,NA,"2014-06-18T10:40:22.611+0000","2016-08-03T13:49:56.882+0000","2014-05-29T12:41:13.058+0000",-16.3452600060623,NA,NA,NA,NA,133.89287,NA,3,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","24f26321-3960-4a16-a8e9-b3dfb401a9a4",NA,NA,NA,NA,NA,"Macropus antilopinus (Gould, 1841)",NA,"Macropus antilopinus",5219988,"antilopinus",NA,NA,5219988,"SPECIES",NA,NA,NA,NA,NA,NA,"Antilopine Wallaroo",2001,2016-08-25
