"","X","accessRights","adm1","adm2","associatedOccurrences","associatedReferences","associatedSequences","basisOfRecord","bed","behavior","bibliographicCitation","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinatePrecision","coordinateUncertaintyInMeters","country","created","dataGeneralizations","datasetID","datasetKey","datasetName","dateIdentified","day","depth","depthAccuracy","disposition","dynamicProperties","earliestAgeOrLowestStage","earliestEonOrLowestEonothem","earliestEpochOrLowestSeries","earliestEraOrLowestErathem","earliestPeriodOrLowestSystem","elevation","elevationAccuracy","endDayOfYear","establishmentMeans","eventDate","eventID","eventRemarks","eventTime","family","familyKey","fieldNotes","fieldNumber","footprintWKT","formation","fullCountry","gbifID","genericName","genus","genusKey","geodeticDatum","geologicalContextID","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","georeferenceSources","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","highestBiostratigraphicZone","http...unknown.org.occurrenceDetails","http...unknown.org.organismID","identificationID","identificationQualifier","identificationReferences","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","informationWithheld","infraspecificEpithet","institutionCode","institutionID","island","islandGroup","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","latestAgeOrHighestStage","latestEonOrHighestEonothem","latestEpochOrHighestSeries","latestEraOrHighestErathem","latestPeriodOrHighestSystem","license","lifeStage","lithostratigraphicTerms","locality","locationAccordingTo","locationID","locationRemarks","lon","lowestBiostratigraphicZone","modified","month","municipality","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismID","originalNameUsage","otherCatalogNumbers","ownerInstitutionCode","parentNameUsage","phylum","phylumKey","preparations","previousIdentifications","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","reproductiveCondition","rights","rightsHolder","samplingProtocol","scientificName","scientificNameID","sex","source","species","speciesKey","specificEpithet","startDayOfYear","taxonID","taxonKey","taxonomicStatus","taxonRank","taxonRemarks","type","typeStatus","typifiedName","verbatimCoordinateSystem","verbatimElevation","verbatimEventDate","verbatimLocality","verbatimTaxonRank","vernacularName","waterBody","year","downloadDate","id_no","binomial","presence","origin","seasonal","compiler","year.1","citation","source.1","dist_comm","island.1","kingdom.1","phylum.1","class.1","order_","family.1","rlcategory","shape_Leng","shape_Area","optional"
"1955",1959,"http://vertnet.org/resources/norms.html","Texas","Floyd",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,NA,"32465","Mammalia",359,"6 MI S, 3 MI E FLOYDADA, Texas, Floyd, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,NA,"United States",NA,NA,NA,"854f70cc-55e3-4af2-9417-0f47d6c7902d",NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332,"NATIVE","1975-11-28T00:00:00.000+0000",NA,NA,NA,"Mephitidae",9679,NA,"TK934927",NA,NA,"United States",911663563,"Mephitis","Mephitis",5219379,"WGS84",NA,"Mia Hwang (TTU)","3/3/2003","not recorded",NA,"Topozone.com","requires verification",NA,"MEPHITIS","| UNITED STATES | TEXAS | FLOYD CO |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:TTU:Mammals:32465",NA,NA,"varians","TTU","urn:lsid:biocol.org:col:34902",NA,NA,"US",911663563,"Animalia",1,"en","2015-02-26T18:20:24.478+0000","2016-08-04T07:53:07.585+0000","2015-02-20T22:04:07.004+0000",33.901,NA,NA,NA,NA,NA,NA,NA,NA,"6 MI S, 3 MI E FLOYDADA",NA,NA,NA,-101.281,NA,"2015-02-20T00:00:00.000+0000",11,NA,"ICZN","urn:catalog:TTU:Mammals:32465",NA,"present","Carnivora",732,NA,NA,NA,NA,NA,"Chordata",44,"SS | skin | skull",NA,"DWC_ARCHIVE","US","acac73b0-055d-11d8-b84f-b8a03c50a862","BISHOP, M L","28","http://portal.vertnet.org/o/ttu/mammals?id=32465",NA,"http://creativecommons.org/licenses/by/4.0/",NA,NA,"Mephitis mephitis subsp. varians Gray, 1837",NA,"MALE",NA,"Mephitis mephitis",5219380,"mephitis",332,NA,6164432,NA,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"UTM",NA,"11/28/1975","UNITED STATES | TEXAS | FLOYD CO | 6 MI S, 3 MI E FLOYDADA",NA,NA,NA,1975,"2016-08-10",41635,"Mephitis mephitis",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MEPHITIDAE","LC",597.384814797,1399.62348233,TRUE
"1964",1968,NA,"Texas","Matagorda",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"NCSM 13000 - North Carolina Museum of Natural Sciences Mammals Collection","13000","Mammalia",359,"Bay City, 13 mi S, 8 mi W, Texas, Matagorda, United States, NORTH_AMERICA","NCSM-Mammals",NA,"NORTH_AMERICA",NA,1609,"United States",NA,NA,"NCSM-MammalsDWC","ea9f5b0b-ad97-45ea-935a-ba2784c80cbb","NCSM Mammals Collection",NA,13,NA,NA,"In Collections",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1974-02-13T00:00:00.000+0000",NA,NA,NA,"Mephitidae",9679,NA,"MAMM-13000",NA,NA,"United States",897166496,"Mephitis","Mephitis",5219379,"WGS84",NA,NA,NA,NA,NA,"DeLorme 6.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A33E921D-F0EF-4AD4-B540-D2279CE0C562",NA,NA,NA,"NCSM","NCSM",NA,NA,"US",897166496,"Animalia",1,"EN","2016-07-28T19:48:37.914+0000","2016-08-04T15:09:03.017+0000","2016-07-28T19:48:37.986+0000",28.7917,NA,NA,NA,NA,NA,NA,NA,NA,"Bay City, 13 mi S, 8 mi W",NA,NA,NA,-96.1011,NA,"2016-07-28T00:00:00.000+0000",2,NA,NA,"A33E921D-F0EF-4AD4-B540-D2279CE0C562","Source: specimen tag, GMU catalog, No mandibles.",NA,"Carnivora",732,NA,NA,"GMU 988","NCSM",NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","69e7f900-ed5b-11dd-ac7e-b8a03c50a862",NA,NA,"http://collections.naturalsciences.org/specimenMammals.aspx?ID=13000",NA,"http://creativecommons.org/publicdomain/zero/1.0/","North Carolina Museum of Natural Sciences",NA,"Mephitis mephitis (Schreber, 1776)",NA,NA,NA,"Mephitis mephitis",5219380,"mephitis",NA,NA,5219380,NA,"SPECIES",NA,"Physical Object",NA,NA,NA,"11",NA,"Received from C.H. Ernst, GMU.",NA,"Striped Skunk",NA,1974,"2016-08-10",41635,"Mephitis mephitis",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MEPHITIDAE","LC",597.384814797,1399.62348233,TRUE
"1967",1971,NA,"Ohio","Champaign",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,NA,"OSUM Mammals 6016","Mammalia",359,"Urbana Wildlife Area, Champaign Co., Ohio, USA, Ohio, Champaign, United States","Mammals",NA,NA,NA,NA,"United States",NA,NA,NA,"78dcfcbd-03c4-4d47-8618-830aac6f2ee5",NA,"2013-01-01T00:00:00.000+0000",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1974-03-02T00:00:00.000+0000",NA,NA,NA,"Mephitidae",9679,"Abdominal; skull only; Location:(cabinet:101 drawer:2 institutionCode:M; EEOB_no:1438; Preparation:skull; verbatimLocality:Urbana Wildlife Area; Champaign Co.; Ohio; United States",NA,NA,NA,"United States",861700404,"Mephitis","Mephitis",5219379,"WGS84",NA,NA,NA,NA,NA,"unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Mammals__6016",1,NA,NA,"Ohio State University - Mammal Division, Columbus, OH (OSUM)",NA,NA,NA,"US",861700404,"Animalia",1,"en","2015-09-11T14:25:48.139+0000","2016-08-04T02:28:01.920+0000","2015-07-24T14:21:18.032+0000",40.1085,NA,NA,NA,NA,NA,NA,"ADULT",NA,"Urbana Wildlife Area, Champaign Co., Ohio, USA",NA,NA,NA,-83.7526,NA,"2015-02-09T15:46:45.000+0000",3,NA,NA,"urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Mammals__6016",NA,NA,"Carnivora",732,NA,NA,NA,NA,NA,"Chordata",44,"skull within unspecified",NA,"DWC_ARCHIVE","US","5ffa575c-fcd4-4583-9611-545f67b04316","Grimes, D. L.",NA,NA,NA,NA,NA,"none specified","Mephitis mephitis (Schreber, 1776)","urn:lsid:biosci.ohio-state.edu:osuc_names:217044","MALE","http://hol.osu.edu/spmInfo.html?id=OSUM%20Mammals%206016","Mephitis mephitis",5219380,"mephitis",NA,NA,5219380,NA,"SPECIES",NA,NA,NA,NA,NA,NA,"2 March 1974",NA,NA,NA,NA,1974,"2016-08-10",41635,"Mephitis mephitis",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MEPHITIDAE","LC",597.384814797,1399.62348233,TRUE
"1975",1979,"http://www.vertnet.org/resources/norms.html","Colorado","Rio Blanco County",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,NA,"102658","Mammalia",359,"2 miles west and 2.5 miles south of Meeker, Colorado, Rio Blanco County, United States, NORTH_AMERICA","Mammal specimens",NA,"NORTH_AMERICA",NA,6400,"United States",NA,NA,NA,"b15d4952-7d20-46f1-8a3e-556a512b04c5",NA,"2005-03-08T00:00:00.000+0000",7,NA,NA,NA,"sex=unknown",NA,NA,NA,NA,NA,1950.72,0,158,NA,"1974-06-07T00:00:00.000+0000",NA,NA,NA,"Mephitidae",9679,NA,NA,NA,NA,"United States",1145128737,"Mephitis","Mephitis",5219379,"WGS84",NA,"unknown","2012-07-08 00:00:00.0","GeoLocate",NA,"Geolocate","unverified",NA,"Animalia; Chordata; Mammalia; Carnivora; Mephitidae;","North America, United States, Colorado, Rio Blanco County",NA,NA,NA,NA,"A",NA,NA,"legacy","unknown","http://arctos.database.museum/guid/MSB:Mamm:102658?seid=152586",1,NA,"hudsonica","MSB","urn:lsid:biocol.org:col:34495",NA,NA,"US",1145128737,"Animalia",1,"en","2016-07-28T04:55:20.674+0000","2016-08-04T12:18:48.200+0000","2016-06-24T04:32:38.106+0000",40.00123,NA,NA,NA,NA,NA,NA,NA,NA,"2 miles west and 2.5 miles south of Meeker","unknown",NA,NA,-107.95099,NA,NA,6,NA,"ICZN","http://arctos.database.museum/guid/MSB:Mamm:102658?seid=152586","pick up",NA,"Carnivora",732,"http://arctos.database.museum/guid/MSB:Mamm:102658",NA,"USGS: U.S. Geological Survey=BS/FC 2658; preparator number=RBF 740607-55",NA,NA,"Chordata",44,"skull","<i>Mephitis mephitis hudsonica</i> (accepted ID) identified by unknown on 2005-03-08; method: legacy","DWC_ARCHIVE","US","939ed180-aa7b-11db-8edf-b8a03c50a862","Collector(s): Robert B. Finley Jr.",NA,"http://arctos.database.museum/guid/MSB:Mamm:102658",NA,"http://arctosdb.org/home/data/",NA,NA,"Mephitis mephitis subsp. hudsonica Richardson, 1829",NA,NA,NA,"Mephitis mephitis",5219380,"mephitis",NA,NA,6164438,NA,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"07-Jun-1974","2 mi W, 2.5 mi S Meeker",NA,NA,NA,1974,"2016-08-10",41635,"Mephitis mephitis",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MEPHITIDAE","LC",597.384814797,1399.62348233,TRUE
"1976",1980,"http://www.vertnet.org/resources/norms.html","New Mexico","Hidalgo County",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,NA,"160309","Mammalia",359,"3 mi NNW Dog Springs, New Mexico, Hidalgo County, United States, NORTH_AMERICA","Mammal specimens",NA,"NORTH_AMERICA",NA,1368,"United States",NA,NA,NA,"b15d4952-7d20-46f1-8a3e-556a512b04c5",NA,"1974-06-25T00:00:00.000+0000",25,NA,NA,NA,"sex=male",NA,NA,NA,NA,NA,NA,NA,176,NA,"1974-06-25T00:00:00.000+0000",NA,NA,NA,"Mephitidae",9679,NA,NA,NA,NA,"United States",1145186987,"Mephitis","Mephitis",5219379,"WGS84",NA,"Jason L. Malaney","13-04-10 00:00:00.0","BioGeoMancer",NA,"Beogeomancer","unverified",NA,"Animalia; Chordata; Mammalia; Carnivora; Mephitidae;","North America, United States, New Mexico, Hidalgo County",NA,NA,NA,NA,"A",NA,NA,"legacy","Victor E. Diersing","http://arctos.database.museum/guid/MSB:Mamm:160309?seid=121189",1,NA,"estor","MSB","urn:lsid:biocol.org:col:34495",NA,NA,"US",1145186987,"Animalia",1,"en","2016-07-28T04:55:35.530+0000","2016-08-04T12:18:37.229+0000","2016-06-24T04:33:07.885+0000",34.39499,NA,NA,NA,NA,NA,NA,NA,NA,"3 mi NNW Dog Springs","Jason L. Malaney",NA,NA,-107.72902,NA,NA,6,NA,"ICZN","http://arctos.database.museum/guid/MSB:Mamm:160309?seid=121189","skull only",NA,"Carnivora",732,"http://arctos.database.museum/guid/MSB:Mamm:160309",NA,"UIMNH: University of Illinois Museum of Natural History=50818; collector number=1308",NA,NA,"Chordata",44,"skull","<i>Mephitis mephitis estor</i> (accepted ID) identified by Victor E. Diersing on 1974-06-25; method: legacy","DWC_ARCHIVE","US","939ed180-aa7b-11db-8edf-b8a03c50a862","Collector(s): Victor E. Diersing","1308","http://arctos.database.museum/guid/MSB:Mamm:160309",NA,"http://arctosdb.org/home/data/",NA,NA,"Mephitis mephitis subsp. estor Merriam, 1890",NA,"MALE",NA,"Mephitis mephitis",5219380,"mephitis",NA,NA,6164429,NA,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"decimal degrees",NA,"25-June-1974","3 mi NNW Dog Springs",NA,NA,NA,1974,"2016-08-10",41635,"Mephitis mephitis",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MEPHITIDAE","LC",597.384814797,1399.62348233,TRUE
"1978",1982,"http://vertnet.org/resources/norms.html","Texas","Pecos",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,NA,"25163","Mammalia",359,"9.7 MI N, 19.8 MI E MARATHON, Texas, Pecos, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,NA,"United States",NA,NA,NA,"854f70cc-55e3-4af2-9417-0f47d6c7902d",NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,1219.2,0,172,"NATIVE","1974-06-21T00:00:00.000+0000",NA,NA,NA,"Mephitidae",9679,NA,"TK944485",NA,NA,"United States",911656405,"Mephitis","Mephitis",5219379,"WGS84",NA,"Mia Hwang (TTU)","3/3/2003","not recorded",NA,"Topozone.com","requires verification",NA,"MEPHITIS","| United States | Texas | Pecos Co |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:TTU:Mammals:25163",NA,NA,"varians","TTU","urn:lsid:biocol.org:col:34902",NA,NA,"US",911656405,"Animalia",1,"en","2015-02-26T18:20:22.424+0000","2016-08-04T07:53:02.130+0000","2015-02-20T22:04:02.791+0000",30.376,NA,NA,NA,NA,NA,NA,NA,NA,"9.7 MI N, 19.8 MI E MARATHON",NA,NA,NA,-102.923,NA,"2015-02-20T00:00:00.000+0000",6,NA,"ICZN","urn:catalog:TTU:Mammals:25163",NA,"present","Carnivora",732,NA,NA,NA,NA,NA,"Chordata",44,"SS | skin | skull",NA,"DWC_ARCHIVE","US","acac73b0-055d-11d8-b84f-b8a03c50a862","WILLIAMS, S L AND PEMBLETON, E F; WILLIAMS, S L","1410","http://portal.vertnet.org/o/ttu/mammals?id=25163",NA,"http://creativecommons.org/licenses/by/4.0/",NA,NA,"Mephitis mephitis subsp. varians Gray, 1837",NA,"FEMALE",NA,"Mephitis mephitis",5219380,"mephitis",172,NA,6164432,NA,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"UTM","4000 FT","6/21/1974","UNITED STATES | TEXAS | PECOS CO | 9.7 MI N, 19.8 MI E MARATHON",NA,NA,NA,1974,"2016-08-10",41635,"Mephitis mephitis",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MEPHITIDAE","LC",597.384814797,1399.62348233,TRUE
"1979",1983,"http://www.vertnet.org/resources/norms.html","Oklahoma","Rogers County",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,NA,"113489","Mammalia",359,"3.5 miles SW of Inola, Oklahoma, Rogers County, United States, NORTH_AMERICA","Mammal specimens",NA,"NORTH_AMERICA",NA,402.34,"United States",NA,NA,NA,"b15d4952-7d20-46f1-8a3e-556a512b04c5",NA,"2005-03-08T00:00:00.000+0000",19,NA,NA,NA,"sex=male",NA,NA,NA,NA,NA,NA,NA,170,NA,"1974-06-19T00:00:00.000+0000",NA,NA,NA,"Mephitidae",9679,NA,NA,NA,NA,"United States",1145140686,"Mephitis","Mephitis",5219379,"WGS84",NA,"unknown","2012-07-08 00:00:00.0","GeoLocate",NA,"GeoLocate","unverified",NA,"Animalia; Chordata; Mammalia; Carnivora; Mephitidae;","North America, United States, Oklahoma, Rogers County",NA,NA,NA,NA,"A",NA,NA,"legacy","unknown","http://arctos.database.museum/guid/MSB:Mamm:113489?seid=1167348",1,NA,"mesomelas","MSB","urn:lsid:biocol.org:col:34495",NA,NA,"US",1145140686,"Animalia",1,"en","2016-07-28T04:55:23.824+0000","2016-08-04T12:18:43.989+0000","2016-06-24T04:32:43.999+0000",36.11531,NA,NA,NA,NA,NA,NA,NA,NA,"3.5 miles SW of Inola","unknown",NA,NA,-95.55387,NA,NA,6,NA,"ICZN","http://arctos.database.museum/guid/MSB:Mamm:113489?seid=1167348","DOR",NA,"Carnivora",732,"http://arctos.database.museum/guid/MSB:Mamm:113489",NA,"USGS: U.S. Geological Survey=BS/FC 13489; preparator number=174-26",NA,NA,"Chordata",44,"skin","<i>Mephitis mephitis mesomelas</i> (accepted ID) identified by unknown on 2005-03-08; method: legacy","DWC_ARCHIVE","US","939ed180-aa7b-11db-8edf-b8a03c50a862","Collector(s): J. R. Rees",NA,"http://arctos.database.museum/guid/MSB:Mamm:113489",NA,"http://arctosdb.org/home/data/",NA,NA,"Mephitis mephitis subsp. mesomelas Lichtenstein, 1832",NA,"MALE",NA,"Mephitis mephitis",5219380,"mephitis",NA,NA,6164435,NA,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"19-Jun-1974","3.5 mi SW Inola",NA,NA,NA,1974,"2016-08-10",41635,"Mephitis mephitis",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MEPHITIDAE","LC",597.384814797,1399.62348233,TRUE
"1981",1985,"http://www.vertnet.org/resources/norms.html","Montana","Custer County",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,NA,"101909","Mammalia",359,"about 1.5 miles south of Miles City near Fort Keogh, now USDA Fort Keogh Range and Livestock Experiment Station, Montana, Custer County, United States, NORTH_AMERICA","Mammal specimens",NA,"NORTH_AMERICA",NA,3700,"United States",NA,NA,NA,"b15d4952-7d20-46f1-8a3e-556a512b04c5",NA,"2005-03-08T00:00:00.000+0000",31,NA,NA,NA,"sex=female",NA,NA,NA,NA,NA,NA,NA,212,NA,"1974-07-31T00:00:00.000+0000",NA,NA,NA,"Mephitidae",9679,NA,NA,NA,NA,"United States",1145127854,"Mephitis","Mephitis",5219379,"WGS84",NA,"unknown","2012-07-08 00:00:00.0","GeoLocate",NA,"GeoLocate","unverified",NA,"Animalia; Chordata; Mammalia; Carnivora; Mephitidae;","North America, United States, Montana, Custer County",NA,NA,NA,NA,"A",NA,NA,"legacy","unknown","http://arctos.database.museum/guid/MSB:Mamm:101909?seid=580446",1,NA,"hudsonica","MSB","urn:lsid:biocol.org:col:34495",NA,NA,"US",1145127854,"Animalia",1,"en","2016-07-28T04:55:20.483+0000","2016-08-04T12:18:53.805+0000","2016-06-24T04:32:37.642+0000",46.37917,NA,NA,NA,NA,NA,NA,NA,NA,"about 1.5 miles south of Miles City near Fort Keogh, now USDA Fort Keogh Range and Livestock Experiment Station","unknown",NA,NA,-105.88718,NA,NA,7,NA,"ICZN","http://arctos.database.museum/guid/MSB:Mamm:101909?seid=580446","tanned skin has 9 teats",NA,"Carnivora",732,"http://arctos.database.museum/guid/MSB:Mamm:101909",NA,"USGS: U.S. Geological Survey=BS/FC 1909; preparator number=RBF 740910-14",NA,NA,"Chordata",44,"skin; skull","<i>Mephitis mephitis hudsonica</i> (accepted ID) identified by unknown on 2005-03-08; method: legacy","DWC_ARCHIVE","US","939ed180-aa7b-11db-8edf-b8a03c50a862","Collector(s): C. C. Niemeyer",NA,"http://arctos.database.museum/guid/MSB:Mamm:101909",NA,"http://arctosdb.org/home/data/",NA,NA,"Mephitis mephitis subsp. hudsonica Richardson, 1829",NA,"FEMALE",NA,"Mephitis mephitis",5219380,"mephitis",NA,NA,6164438,NA,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"31-Jul-1974","Fort Keogh, 1-1/2 mi S Miles City",NA,NA,NA,1974,"2016-08-10",41635,"Mephitis mephitis",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MEPHITIDAE","LC",597.384814797,1399.62348233,TRUE
"1983",1987,"http://vertnet.org/resources/norms.html","Oklahoma","Oklahoma",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,NA,"20806","Mammalia",359,"LAKE HEFNER, BELOW DAM, Oklahoma, Oklahoma, United States, NORTH_AMERICA","FHSM-M",NA,"NORTH_AMERICA",NA,NA,"United States",NA,NA,NA,"84e6e5f8-f762-11e1-a439-00145eb45e9a","Fort Hays Sternberg Museum Mammalogy Collection",NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197,"NATIVE","1974-07-16T00:00:00.000+0000",NA,NA,NA,"Mephitidae",9679,NA,NA,NA,NA,"United States",1078815006,"Mephitis","Mephitis",5219379,"WGS84",NA,NA,NA,NA,NA,NA,"requires verification",NA,"| CARNIVORA | MUSTELIDAE | MEPHITIS","North America | USA | Oklahoma | Oklahoma |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,NA,"fd5ee0b5-100b-11e3-9860-4cd443d04e13",NA,NA,NA,"FHSM","http://grbio.org/cool/5bc7-5n0c",NA,NA,"US",1078815006,"Animalia",1,"en","2015-05-12T17:06:03.714+0000","2016-08-04T07:44:23.116+0000","2015-05-12T17:06:03.722+0000",35.58111,NA,NA,NA,NA,NA,NA,NA,NA,"LAKE HEFNER, BELOW DAM",NA,NA,NA,-97.605,NA,"2015-04-12T00:00:00.000+0000",7,NA,"ICZN","fd5ee0b5-100b-11e3-9860-4cd443d04e13",NA,"present","Carnivora",732,NA,NA,NA,NA,NA,"Chordata",44,"OT* - 1",NA,"DWC_ARCHIVE","US","976af1e0-ca25-11da-bfed-b8a03c50a862","PORTS, M A",NA,"http://portal.vertnet.org/o/fhsm/fhsm-m?id=20806",NA,"http://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Mephitis mephitis (Schreber, 1776)",NA,NA,NA,"Mephitis mephitis",5219380,"mephitis",197,NA,5219380,NA,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,NA,"North America | USA | OKLAHOMA | OKLAHOMA",NA,NA,NA,1974,"2016-08-10",41635,"Mephitis mephitis",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MEPHITIDAE","LC",597.384814797,1399.62348233,TRUE
"1999",2003,"http://www.vertnet.org/resources/norms.html","Louisiana","Iberia",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,NA,"18841","Mammalia",359,"1 mi S New Iberia, Louisiana, Iberia, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,NA,"United States",NA,NA,NA,"847e2306-f762-11e1-a439-00145eb45e9a","LSUMZ - Mammalogy",NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332,"NATIVE","1974-11-28T00:00:00.000+0000",NA,NA,NA,"Mephitidae",9679,NA,NA,NA,NA,"United States",45871053,"Mephitis","Mephitis",5219379,"WGS84",NA,NA,"2002-6-20",NA,NA,NA,"requires verification",NA,"Animalia | Chordata | Mammalia | Carnivora | Mustelidae | Mephitis","North America | USA | Louisiana | Iberia Parish |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:LSUMZ:Mammals:18841",NA,NA,NA,"LSUMZ","http://grbio.org/cool/ew6z-dwdm",NA,NA,"US",45871053,"Animalia",1,"en","2015-03-10T08:52:36.344+0000","2016-08-04T07:23:40.271+0000","2015-03-10T08:52:36.357+0000",29.9882140142822,NA,NA,NA,NA,NA,NA,NA,NA,"1 mi S New Iberia",NA,NA,NA,-91.8189610147877,NA,NA,11,NA,"ICZN","urn:catalog:LSUMZ:Mammals:18841",NA,"present","Carnivora",732,NA,NA,NA,NA,NA,"Chordata",44,"Skin-1, Skull-1",NA,"DWC_ARCHIVE","US","c361e830-181e-11da-9544-b8a03c50a862","Reaux, Harold",NA,"http://portal.vertnet.org/o/lsumz/mammals?id=18841",NA,"http://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Mephitis mephitis (Schreber, 1776)",NA,"FEMALE",NA,"Mephitis mephitis",5219380,"mephitis",332,NA,5219380,NA,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,NA,"North America | USA | Louisiana | Iberia Parish",NA,NA,NA,1974,"2016-08-10",41635,"Mephitis mephitis",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MEPHITIDAE","LC",597.384814797,1399.62348233,TRUE
