"","accessRights","adm1","adm2","associatedSequences","basisOfRecord","bibliographicCitation","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinatePrecision","coordinateUncertaintyInMeters","country","datasetID","datasetKey","datasetName","dateIdentified","day","disposition","dynamicProperties","elevation","elevationAccuracy","endDayOfYear","establishmentMeans","eventDate","eventID","eventTime","family","familyKey","fieldNumber","fullCountry","gbifID","genericName","genus","genusKey","geodeticDatum","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceSources","georeferenceVerificationStatus","higherClassification","higherGeography","http...unknown.org.occurrenceDetails","http...unknown.org.organismID","identificationID","identificationQualifier","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","informationWithheld","infraspecificEpithet","institutionCode","institutionID","island","islandGroup","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","license","lifeStage","locality","locationAccordingTo","locationRemarks","lon","modified","month","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismID","otherCatalogNumbers","ownerInstitutionCode","phylum","phylumKey","preparations","previousIdentifications","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","rights","rightsHolder","scientificName","sex","species","speciesKey","specificEpithet","startDayOfYear","taxonID","taxonKey","taxonRank","taxonRemarks","type","typeStatus","verbatimCoordinateSystem","verbatimElevation","verbatimEventDate","verbatimLocality","vernacularName","year","downloadDate","id_no","binomial","presence","origin","seasonal","compiler","year.1","citation","source","dist_comm","island.1","kingdom.1","phylum.1","class.1","order_","family.1","rlcategory","shape_Leng","shape_Area","optional"
"4858",NA,"Western Australia",NA,NA,"PRESERVED_SPECIMEN",NA,"M.40693.002","Mammalia",359,"Western Australia, Australia","Mammalogy",NA,NA,0.001,NA,"Australia",NA,"dce8feb0-6c89-11de-8225-b8a03c50a862",NA,NA,3,NA,NA,NA,NA,NA,NA,"2001-12-03T00:00:00.000+0000","urn:australianmuseum.net.au:Events:1145979",NA,"Macropodidae",9372,NA,"Australia","1101221577","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0bf24efa-d442-48cc-8815-a4e49981f6d7",NA,NA,NA,"AM",NA,NA,NA,"AU",1101221577,"Animalia",1,NA,"2016-08-19T08:07:04.712+0000","2016-08-04T14:23:16.451+0000","2015-07-17T07:04:14.581+0000",-30.75,NA,NA,NA,NA,"ecatalogue.LocCollectionEventLocal: ""Australia, Western Australia, Kalgoorlie (30° 45' S, 121° 28' E) 03/12/2001 - 03/12/2001, Beveridge, Dr Ian(Collector), Neaves, Linda(Presenter), Road kill, Accession"";",121.466,NA,12,NA,"0bf24efa-d442-48cc-8815-a4e49981f6d7",NA,NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","770c30d2-c2a8-4bb2-8056-6167297cddae","Beveridge, Dr Ian",NA,NA,NA,NA,"Macropus fuliginosus (Desmarest, 1817)",NA,"Macropus fuliginosus",5219965,"fuliginosus",NA,NA,5219965,"SPECIES",NA,NA,NA,NA,NA,NA,NA,"Western Grey Kangaroo",2001,2016-08-25,40563,"Macropus fuliginosus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",139.012399152,152.373403529,TRUE
"5166",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"OPM55377-1396673","Mammalia",359,"453 (HA), Australia","OP",NA,NA,NA,NA,"Australia",NA,"40c0f670-ee87-4576-be9d-2725e0b47035",NA,NA,20,NA,NA,NA,NA,NA,NA,"2000-01-20T00:00:00.000+0000",NA,NA,"Macropodidae",9372,NA,"Australia","501545388","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SA Fauna",NA,NA,NA,"AU",501545388,"Animalia",1,NA,"2013-09-07T07:24:08.000+0000","2016-08-03T15:43:52.072+0000",NA,-37.26367,NA,NA,"453 (HA)",NA,NA,139.93887,NA,1,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","526a57bd-769c-4cc9-94ae-1eb9bdfa5d6c","STEWART H. Hafiz",NA,NA,NA,NA,"Macropus fuliginosus (Desmarest, 1817)",NA,"Macropus fuliginosus",5219965,"fuliginosus",NA,NA,5219965,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,2000,2016-08-25,40563,"Macropus fuliginosus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",139.012399152,152.373403529,TRUE
"5240",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"M20866","Mammalia",359,"Yankalilla, Saudi Arabia","Mammalogy",NA,NA,1e-05,NA,"Saudi Arabia",NA,"fa375330-6c8a-11de-8226-b8a03c50a862",NA,NA,21,NA,NA,NA,NA,NA,NA,"2000-02-21T00:00:00.000+0000",NA,NA,"Macropodidae",9372,NA,"Saudi Arabia","500870270","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kemper",NA,NA,NA,NA,"SAMA",NA,NA,NA,"SA",500870270,"Animalia",1,NA,"2013-09-07T07:22:24.000+0000","2016-08-04T15:41:10.272+0000",NA,-35.55055,NA,NA,"Yankalilla",NA,NA,138.36055,NA,2,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","4d0539cd-a2e0-4a2c-8b7d-ec6718eef764","Queale, L. & Kluske, G.",NA,NA,NA,NA,"Macropus fuliginosus (Desmarest, 1817)",NA,"Macropus fuliginosus",5219965,"fuliginosus",NA,NA,5219965,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,2000,2016-08-25,40563,"Macropus fuliginosus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",139.012399152,152.373403529,TRUE
"5380",NA,"Western Australia",NA,NA,"PRESERVED_SPECIMEN",NA,"M.40753.003","Mammalia",359,"Western Australia, Australia","Mammalogy",NA,NA,1e-05,NA,"Australia",NA,"dce8feb0-6c89-11de-8225-b8a03c50a862",NA,NA,28,NA,NA,NA,NA,NA,NA,"2000-03-28T00:00:00.000+0000","urn:australianmuseum.net.au:Events:1146666",NA,"Macropodidae",9372,NA,"Australia","1101221740","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03145d23-adf0-4c1c-abe2-5ca212d6eed4",NA,NA,NA,"AM",NA,NA,NA,"AU",1101221740,"Animalia",1,NA,"2016-08-19T08:07:04.737+0000","2016-08-04T14:23:35.154+0000","2015-07-17T07:04:15.395+0000",-33.266,NA,NA,NA,NA,"ecatalogue.LocCollectionEventLocal: ""Australia, Western Australia, Oldf  189 (33° 16' 00"" S, 120° 09' 03"" E) 28/03/2000 - 28/03/2000, Coyne, Les(Contact person), Wolfenden, Mark(Shooter), Paplinska, Justyna(Collector), Neaves, Linda(Presenter), Shot, Accession"";",120.15083,NA,3,NA,"03145d23-adf0-4c1c-abe2-5ca212d6eed4",NA,NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","770c30d2-c2a8-4bb2-8056-6167297cddae","Coyne, Les",NA,NA,NA,NA,"Macropus fuliginosus (Desmarest, 1817)",NA,"Macropus fuliginosus",5219965,"fuliginosus",NA,NA,5219965,"SPECIES",NA,NA,NA,NA,NA,NA,NA,"Western Grey Kangaroo",2000,2016-08-25,40563,"Macropus fuliginosus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",139.012399152,152.373403529,TRUE
"5381",NA,"Western Australia",NA,NA,"PRESERVED_SPECIMEN",NA,"M.40742.004","Mammalia",359,"Western Australia, Australia","Mammalogy",NA,NA,1e-05,NA,"Australia",NA,"dce8feb0-6c89-11de-8225-b8a03c50a862",NA,NA,20,NA,NA,NA,NA,NA,NA,"2000-03-20T00:00:00.000+0000","urn:australianmuseum.net.au:Events:1146643",NA,"Macropodidae",9372,NA,"Australia","1101221762","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"af2dbbc2-1a33-4bf1-bc84-e72e15e0299b",NA,NA,NA,"AM",NA,NA,NA,"AU",1101221762,"Animalia",1,NA,"2016-08-19T08:07:04.735+0000","2016-08-04T14:23:42.421+0000","2015-07-17T07:04:15.443+0000",-33.70138,NA,NA,NA,NA,"ecatalogue.LocCollectionEventLocal: ""Australia, Western Australia, Oldf  735 (33° 42' 05"" S, 120° 42' 40"" E) 20/03/2000 - 20/03/2000, Coyne, Les(Contact person), Wolfenden, Mark(Shooter), Paplinska, Justyna(Collector), Neaves, Linda(Presenter), Shot, Accession"";",120.71111,NA,3,NA,"af2dbbc2-1a33-4bf1-bc84-e72e15e0299b",NA,NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","770c30d2-c2a8-4bb2-8056-6167297cddae","Coyne, Les",NA,NA,NA,NA,"Macropus fuliginosus (Desmarest, 1817)",NA,"Macropus fuliginosus",5219965,"fuliginosus",NA,NA,5219965,"SPECIES",NA,NA,NA,NA,NA,NA,NA,"Western Grey Kangaroo",2000,2016-08-25,40563,"Macropus fuliginosus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",139.012399152,152.373403529,TRUE
"5382",NA,"Western Australia",NA,NA,"PRESERVED_SPECIMEN",NA,"M.40772.001","Mammalia",359,"Western Australia, Australia","Mammalogy",NA,NA,1e-05,NA,"Australia",NA,"dce8feb0-6c89-11de-8225-b8a03c50a862",NA,NA,3,NA,NA,NA,NA,NA,NA,"2000-03-03T00:00:00.000+0000","urn:australianmuseum.net.au:Events:1146694",NA,"Macropodidae",9372,NA,"Australia","1101221775","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"e352913d-087a-42a2-9fa2-e8e20b26523d",NA,NA,NA,"AM",NA,NA,NA,"AU",1101221775,"Animalia",1,NA,"2016-08-19T08:07:04.751+0000","2016-08-04T14:23:23.532+0000","2015-07-17T07:04:15.468+0000",-31.783,NA,NA,NA,NA,"ecatalogue.LocCollectionEventLocal: ""Australia, Western Australia, West Swan, Egerton Stud (31° 47' S, 115° 58' 59"" E) 03/03/2000 - 03/03/2000, Miller, Kingsley(Contact person), Mutimer, Kelvin(Shooter), Paplinska, Justyna(Collector), Neaves, Linda(Presenter), Shot, Accession"";",115.98304,NA,3,NA,"e352913d-087a-42a2-9fa2-e8e20b26523d",NA,NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","770c30d2-c2a8-4bb2-8056-6167297cddae","Miller, Kingsley",NA,NA,NA,NA,"Macropus fuliginosus (Desmarest, 1817)",NA,"Macropus fuliginosus",5219965,"fuliginosus",NA,NA,5219965,"SPECIES",NA,NA,NA,NA,NA,NA,NA,"Western Grey Kangaroo",2000,2016-08-25,40563,"Macropus fuliginosus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",139.012399152,152.373403529,TRUE
"5674",NA,"Western Australia",NA,NA,"PRESERVED_SPECIMEN",NA,"M.40807.002","Mammalia",359,"Western Australia, Australia","Mammalogy",NA,NA,1e-05,NA,"Australia",NA,"dce8feb0-6c89-11de-8225-b8a03c50a862",NA,NA,9,NA,NA,NA,NA,NA,NA,"2000-05-09T00:00:00.000+0000","urn:australianmuseum.net.au:Events:1146776",NA,"Macropodidae",9372,NA,"Australia","1101221932","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9b1ae2fa-bb4c-4c1e-ab69-0e750b58ff31",NA,NA,NA,"AM",NA,NA,NA,"AU",1101221932,"Animalia",1,NA,"2016-08-19T08:07:04.772+0000","2016-08-04T14:23:17.274+0000","2015-07-17T07:04:16.495+0000",-30.966,NA,NA,NA,NA,"ecatalogue.LocCollectionEventLocal: ""Australia, Western Australia, Wongan Hills, on Mortlock R flats (30° 58' S, 116° 41' 06"" E) 09/05/2000 - 09/05/2000, Dowling, Matt(Contact person), Turner, Doug(Shooter), Paplinska, Justyna(Collector), Neaves, Linda(Presenter), Shot, Accession"";",116.68499,NA,5,NA,"9b1ae2fa-bb4c-4c1e-ab69-0e750b58ff31",NA,NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","770c30d2-c2a8-4bb2-8056-6167297cddae","Dowling, Matt",NA,NA,NA,NA,"Macropus fuliginosus (Desmarest, 1817)",NA,"Macropus fuliginosus",5219965,"fuliginosus",NA,NA,5219965,"SPECIES",NA,NA,NA,NA,NA,NA,NA,"Western Grey Kangaroo",2000,2016-08-25,40563,"Macropus fuliginosus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",139.012399152,152.373403529,TRUE
"5766",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"M21335","Mammalia",359,"Coondambo, Saudi Arabia","Mammalogy",NA,NA,1e-05,NA,"Saudi Arabia",NA,"fa375330-6c8a-11de-8226-b8a03c50a862",NA,NA,20,NA,NA,NA,NA,NA,NA,"2000-05-20T00:00:00.000+0000",NA,NA,"Macropodidae",9372,NA,"Saudi Arabia","500871864","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kemper",NA,NA,NA,NA,"SAMA",NA,NA,NA,"SA",500871864,"Animalia",1,NA,"2013-09-07T07:22:25.000+0000","2016-08-04T15:41:11.674+0000",NA,-31.11111,NA,NA,"Coondambo",NA,NA,135.90472,NA,5,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","4d0539cd-a2e0-4a2c-8b7d-ec6718eef764","Kemper C. and Carpenter G.",NA,NA,NA,NA,"Macropus fuliginosus (Desmarest, 1817)",NA,"Macropus fuliginosus",5219965,"fuliginosus",NA,NA,5219965,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,2000,2016-08-25,40563,"Macropus fuliginosus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",139.012399152,152.373403529,TRUE
"5768",NA,"South Australia",NA,NA,"PRESERVED_SPECIMEN",NA,"M.40375.003","Mammalia",359,"South Australia, Australia","Mammalogy",NA,NA,0.001,NA,"Australia",NA,"dce8feb0-6c89-11de-8225-b8a03c50a862",NA,NA,13,NA,NA,NA,NA,NA,NA,"2000-06-13T00:00:00.000+0000","urn:australianmuseum.net.au:Events:1145962",NA,"Macropodidae",9372,NA,"Australia","1101220767","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8ef1c44c-1fb1-48c2-9dc1-fd181ea71e64",NA,NA,NA,"AM",NA,NA,NA,"AU",1101220767,"Animalia",1,NA,"2016-08-19T08:07:04.569+0000","2016-08-04T14:24:12.245+0000","2015-07-17T07:04:08.814+0000",-35.95,NA,NA,NA,NA,"ecatalogue.LocCollectionEventLocal: ""Australia, South Australia, D'Estrees Kangaroo Is. (35° 57' S, 137° 35' E) 13/06/2000 - 13/06/2000, Beveridge, Dr Ian(Collector), Neaves, Linda(Presenter), Road kill, Accession"";",137.583,NA,6,NA,"8ef1c44c-1fb1-48c2-9dc1-fd181ea71e64",NA,NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","770c30d2-c2a8-4bb2-8056-6167297cddae","Beveridge, Dr Ian",NA,NA,NA,NA,"Macropus fuliginosus (Desmarest, 1817)",NA,"Macropus fuliginosus",5219965,"fuliginosus",NA,NA,5219965,"SPECIES",NA,NA,NA,NA,NA,NA,NA,"Western Grey Kangaroo",2000,2016-08-25,40563,"Macropus fuliginosus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,"Kangaroo","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",4.76432478855,0.43870913507,TRUE
"5909",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"M21347","Mammalia",359,"Brookfield, Saudi Arabia","Mammalogy",NA,NA,1e-05,NA,"Saudi Arabia",NA,"fa375330-6c8a-11de-8226-b8a03c50a862",NA,NA,23,NA,NA,NA,NA,NA,NA,"2000-09-23T00:00:00.000+0000",NA,NA,"Macropodidae",9372,NA,"Saudi Arabia","500871901","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kemper",NA,NA,NA,NA,"SAMA",NA,NA,NA,"SA",500871901,"Animalia",1,NA,"2013-09-07T07:22:25.000+0000","2016-08-04T15:41:13.705+0000",NA,-34.37693,NA,NA,"Brookfield",NA,NA,139.4936,NA,9,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","4d0539cd-a2e0-4a2c-8b7d-ec6718eef764","Armstrong D. (NPWSA)",NA,NA,NA,NA,"Macropus fuliginosus (Desmarest, 1817)",NA,"Macropus fuliginosus",5219965,"fuliginosus",NA,NA,5219965,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,2000,2016-08-25,40563,"Macropus fuliginosus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",139.012399152,152.373403529,TRUE
"6601",NA,"Western Australia",NA,NA,"PRESERVED_SPECIMEN",NA,"M.40889.002","Mammalia",359,"Western Australia, Australia","Mammalogy",NA,NA,0.001,NA,"Australia",NA,"dce8feb0-6c89-11de-8225-b8a03c50a862",NA,NA,21,NA,NA,NA,NA,NA,NA,"1999-04-21T00:00:00.000+0000","urn:australianmuseum.net.au:Events:1146947",NA,"Macropodidae",9372,NA,"Australia","1101222093","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0e8ff7b3-bfbc-40f8-b25c-f47e59e914f7",NA,NA,NA,"AM",NA,NA,NA,"AU",1101222093,"Animalia",1,NA,"2016-08-19T08:07:04.813+0000","2016-08-04T14:23:03.017+0000","2015-07-17T07:04:17.726+0000",-28.766,NA,NA,NA,NA,"ecatalogue.LocCollectionEventLocal: ""Australia, Western Australia, Moonyoonooka (28° 46' 00"" S, 114° 43' 00"" E) 21/04/1999 - 21/04/1999, Marshall, Kevin(Contact person), Sage, Trevor(Shooter), Paplinska, Justyna(Collector), Neaves, Linda(Presenter), Shot, Accession"";",114.716,NA,4,NA,"0e8ff7b3-bfbc-40f8-b25c-f47e59e914f7",NA,NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","770c30d2-c2a8-4bb2-8056-6167297cddae","Marshall, Kevin",NA,NA,NA,NA,"Macropus fuliginosus (Desmarest, 1817)",NA,"Macropus fuliginosus",5219965,"fuliginosus",NA,NA,5219965,"SPECIES",NA,NA,NA,NA,NA,NA,NA,"Western Grey Kangaroo",1999,2016-08-25,40563,"Macropus fuliginosus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",139.012399152,152.373403529,TRUE
"6680",NA,"Western Australia",NA,NA,"PRESERVED_SPECIMEN",NA,"M.40860.002","Mammalia",359,"Western Australia, Australia","Mammalogy",NA,NA,1e-05,NA,"Australia",NA,"dce8feb0-6c89-11de-8225-b8a03c50a862",NA,NA,4,NA,NA,NA,NA,NA,NA,"1999-05-04T00:00:00.000+0000","urn:australianmuseum.net.au:Events:1146864",NA,"Macropodidae",9372,NA,"Australia","1101221993","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6b0e923e-e0f6-44dd-9822-085c65c1701b",NA,NA,NA,"AM",NA,NA,NA,"AU",1101221993,"Animalia",1,NA,"2016-08-19T08:07:04.800+0000","2016-08-04T14:24:03.396+0000","2015-07-17T07:04:17.033+0000",-34.483,NA,NA,NA,NA,"ecatalogue.LocCollectionEventLocal: ""Australia, Western Australia, Albany, Slatterys property - SE corner of the Stirling Range National Park , (Pl... (34° 29' S, 118° 18' 22"" E) 04/05/1999 - 04/05/1999, Collins, Peter(Contact person), Cowcill, Ken(Shooter), Paplinska, Justyna(Collector), Ne"";",118.30611,NA,5,NA,"6b0e923e-e0f6-44dd-9822-085c65c1701b",NA,NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","770c30d2-c2a8-4bb2-8056-6167297cddae","Collins, Peter",NA,NA,NA,NA,"Macropus fuliginosus (Desmarest, 1817)",NA,"Macropus fuliginosus",5219965,"fuliginosus",NA,NA,5219965,"SPECIES",NA,NA,NA,NA,NA,NA,NA,"Western Grey Kangaroo",1999,2016-08-25,40563,"Macropus fuliginosus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",139.012399152,152.373403529,TRUE
"6716",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"M20417","Mammalia",359,"Newland Head, Saudi Arabia","Mammalogy",NA,NA,0.001,NA,"Saudi Arabia",NA,"fa375330-6c8a-11de-8226-b8a03c50a862",NA,NA,17,NA,NA,NA,NA,NA,NA,"1999-05-17T00:00:00.000+0000",NA,NA,"Macropodidae",9372,NA,"Saudi Arabia","500868753","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kemper",NA,NA,NA,NA,"SAMA",NA,NA,NA,"SA",500868753,"Animalia",1,NA,"2013-09-07T07:22:24.000+0000","2016-08-04T15:41:16.042+0000",NA,-35.616,NA,NA,"Newland Head",NA,NA,138.5,NA,5,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","4d0539cd-a2e0-4a2c-8b7d-ec6718eef764","Kemper C.",NA,NA,NA,NA,"Macropus fuliginosus (Desmarest, 1817)",NA,"Macropus fuliginosus",5219965,"fuliginosus",NA,NA,5219965,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,1999,2016-08-25,40563,"Macropus fuliginosus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",139.012399152,152.373403529,TRUE
"6719",NA,"Western Australia",NA,NA,"PRESERVED_SPECIMEN",NA,"M.40842.002","Mammalia",359,"Western Australia, Australia","Mammalogy",NA,NA,1e-05,NA,"Australia",NA,"dce8feb0-6c89-11de-8225-b8a03c50a862",NA,NA,12,NA,NA,NA,NA,NA,NA,"1999-06-12T00:00:00.000+0000","urn:australianmuseum.net.au:Events:1146848",NA,"Macropodidae",9372,NA,"Australia","1101221965","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8007fb5a-d1de-4fc1-9fde-549e73dd4024",NA,NA,NA,"AM",NA,NA,NA,"AU",1101221965,"Animalia",1,NA,"2016-08-19T08:07:04.787+0000","2016-08-04T14:23:58.221+0000","2015-07-17T07:04:16.986+0000",-34.033,NA,NA,NA,NA,"ecatalogue.LocCollectionEventLocal: ""Australia, Western Australia, Yallingup, Radius 15km, (Sx3077) (34° 02' S, 115° 05' 38"" E) 12/06/1999 - 12/06/1999, Fitzgerald, Bob(Contact person), Helyar, Roy(Shooter), Paplinska, Justyna(Collector), Neaves, Linda(Presenter), Shot, Accession"";",115.09388,NA,6,NA,"8007fb5a-d1de-4fc1-9fde-549e73dd4024",NA,NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","770c30d2-c2a8-4bb2-8056-6167297cddae","Fitzgerald, Bob",NA,NA,NA,NA,"Macropus fuliginosus (Desmarest, 1817)",NA,"Macropus fuliginosus",5219965,"fuliginosus",NA,NA,5219965,"SPECIES",NA,NA,NA,NA,NA,NA,NA,"Western Grey Kangaroo",1999,2016-08-25,40563,"Macropus fuliginosus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",139.012399152,152.373403529,TRUE
"6863",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"M20676","Mammalia",359,"Salt Creek, Saudi Arabia","Mammalogy",NA,NA,0.001,NA,"Saudi Arabia",NA,"fa375330-6c8a-11de-8226-b8a03c50a862",NA,NA,28,NA,NA,NA,NA,NA,NA,"1999-09-28T00:00:00.000+0000",NA,NA,"Macropodidae",9372,NA,"Saudi Arabia","500869623","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kemper",NA,NA,NA,NA,"SAMA",NA,NA,NA,"SA",500869623,"Animalia",1,NA,"2013-09-07T07:22:24.000+0000","2016-08-04T15:41:10.455+0000",NA,-36.633,NA,NA,"Salt Creek",NA,NA,139.883,NA,9,NA,NA,NA,NA,"Diprotodontia",1452,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","AU","4d0539cd-a2e0-4a2c-8b7d-ec6718eef764","Kemper C., van Heldon A.",NA,NA,NA,NA,"Macropus fuliginosus (Desmarest, 1817)",NA,"Macropus fuliginosus",5219965,"fuliginosus",NA,NA,5219965,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,1999,2016-08-25,40563,"Macropus fuliginosus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","LC",139.012399152,152.373403529,TRUE
