"","accessRights","adm1","adm2","associatedOccurrences","associatedReferences","associatedSequences","basisOfRecord","behavior","bibliographicCitation","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinateUncertaintyInMeters","country","created","datasetID","datasetKey","datasetName","dateIdentified","day","depth","depthAccuracy","disposition","dynamicProperties","earliestAgeOrLowestStage","earliestEpochOrLowestSeries","earliestEraOrLowestErathem","earliestPeriodOrLowestSystem","elevation","elevationAccuracy","endDayOfYear","establishmentMeans","eventDate","eventID","eventRemarks","eventTime","family","familyKey","fieldNotes","fieldNumber","formation","fullCountry","gbifID","genericName","genus","genusKey","geodeticDatum","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","georeferenceSources","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","http://unknown.org/occurrenceDetails","http://unknown.org/organismID","identificationID","identificationQualifier","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","informationWithheld","infraspecificEpithet","institutionCode","institutionID","island","islandGroup","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","latestAgeOrHighestStage","latestEpochOrHighestSeries","latestEraOrHighestErathem","latestPeriodOrHighestSystem","license","lifeStage","locality","locationAccordingTo","locationRemarks","lon","modified","month","municipality","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismID","otherCatalogNumbers","ownerInstitutionCode","parentNameUsage","phylum","phylumKey","preparations","previousIdentifications","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","reproductiveCondition","rights","rightsHolder","samplingProtocol","scientificName","scientificNameID","sex","species","speciesKey","specificEpithet","startDayOfYear","taxonID","taxonKey","taxonRank","taxonRemarks","type","typeStatus","verbatimCoordinateSystem","verbatimElevation","verbatimEventDate","verbatimLocality","vernacularName","waterBody","year","downloadDate"
"11",NA,"Nebraska",NA,NA,NA,NA,"LITERATURE",NA,NA,"45-14900-2052","Mammalia",359,"Sioux, Nebraska, United States, NORTH_AMERICA","NE-NHP",NA,"NORTH_AMERICA",NA,"United States",NA,NA,"7fd12114-9010-4c13-8f46-990fe04ca882","NatureServe Network Species Occurrence Data",NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012-03-13T00:00:00.000+0000",NA,"http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.104178",NA,"Canidae",9701,NA,"117",NA,"United States","1274562608","Vulpes","Vulpes",5219234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45-14900-2052",NA,NA,NA,"NTSRV",NA,NA,NA,"US",1274562608,"Animalia",1,NA,"2016-06-28T16:49:31.568+0000","2016-08-04T03:33:20.837+0000","2016-06-28T16:49:31.585+0000",NA,NA,NA,NA,NA,NA,NA,"Sioux",NA,NA,NA,NA,3,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","aa40a1e0-818b-11d9-b6d0-b8a03c50a862",NA,NA,NA,NA,"These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.","NatureServe",NA,"Vulpes velox (Say, 1823)","180607",NA,"Vulpes velox",5219290,"velox",NA,NA,5219290,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,2016-08-10
"12",NA,"Nebraska",NA,NA,NA,NA,"LITERATURE",NA,NA,"45-14898-2052","Mammalia",359,"Sioux, Nebraska, United States, NORTH_AMERICA","NE-NHP",NA,"NORTH_AMERICA",NA,"United States",NA,NA,"7fd12114-9010-4c13-8f46-990fe04ca882","NatureServe Network Species Occurrence Data",NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012-03-13T00:00:00.000+0000",NA,"http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.104178",NA,"Canidae",9701,NA,"115",NA,"United States","1274561385","Vulpes","Vulpes",5219234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45-14898-2052",NA,NA,NA,"NTSRV",NA,NA,NA,"US",1274561385,"Animalia",1,NA,"2016-06-28T16:49:30.560+0000","2016-08-04T03:33:20.959+0000","2016-06-28T16:49:30.587+0000",NA,NA,NA,NA,NA,NA,NA,"Sioux",NA,NA,NA,NA,3,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","aa40a1e0-818b-11d9-b6d0-b8a03c50a862",NA,NA,NA,NA,"These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.","NatureServe",NA,"Vulpes velox (Say, 1823)","180607",NA,"Vulpes velox",5219290,"velox",NA,NA,5219290,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,2016-08-10
"13",NA,"Nebraska",NA,NA,NA,NA,"LITERATURE",NA,NA,"45-14897-2052","Mammalia",359,"Sioux, Nebraska, United States, NORTH_AMERICA","NE-NHP",NA,"NORTH_AMERICA",NA,"United States",NA,NA,"7fd12114-9010-4c13-8f46-990fe04ca882","NatureServe Network Species Occurrence Data",NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012-03-11T00:00:00.000+0000",NA,"http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.104178",NA,"Canidae",9701,NA,"114",NA,"United States","1274561394","Vulpes","Vulpes",5219234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45-14897-2052",NA,NA,NA,"NTSRV",NA,NA,NA,"US",1274561394,"Animalia",1,NA,"2016-06-28T16:49:30.561+0000","2016-08-04T03:33:21.000+0000","2016-06-28T16:49:30.588+0000",NA,NA,NA,NA,NA,NA,NA,"Sioux",NA,NA,NA,NA,3,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","aa40a1e0-818b-11d9-b6d0-b8a03c50a862",NA,NA,NA,NA,"These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.","NatureServe",NA,"Vulpes velox (Say, 1823)","180607",NA,"Vulpes velox",5219290,"velox",NA,NA,5219290,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,2016-08-10
"14",NA,"Colorado",NA,NA,NA,NA,"UNKNOWN",NA,NA,"17-2277-294","Mammalia",359,"El Paso, Colorado, United States, NORTH_AMERICA","CO-NHP",NA,"NORTH_AMERICA",NA,"United States",NA,NA,"7fd12114-9010-4c13-8f46-990fe04ca882","NatureServe Network Species Occurrence Data",NA,8,NA,NA,NA,NA,NA,NA,NA,NA,1780,0,NA,NA,"2012-06-08T00:00:00.000+0000",NA,"http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.104178",NA,"Canidae",9701,NA,"4",NA,"United States","1274131532","Vulpes","Vulpes",5219234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17-2277-294",NA,NA,NA,"NTSRV",NA,NA,NA,"US",1274131532,"Animalia",1,NA,"2016-06-28T16:45:11.314+0000","2016-08-04T03:35:02.621+0000","2016-06-28T16:45:11.327+0000",NA,NA,NA,NA,NA,NA,NA,"El Paso",NA,NA,NA,NA,6,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","aa40a1e0-818b-11d9-b6d0-b8a03c50a862","Dillmore, R. E. 1957. Specimen (accession #7187) at the University of Colorado Museum.",NA,NA,NA,"These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.","NatureServe",NA,"Vulpes velox (Say, 1823)","180607",NA,"Vulpes velox",5219290,"velox",NA,NA,5219290,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,2016-08-10
"15",NA,"Nebraska",NA,NA,NA,NA,"UNKNOWN",NA,NA,"45-14615-2031","Mammalia",359,"Morrill, Nebraska, United States, NORTH_AMERICA","NE-NHP",NA,"NORTH_AMERICA",NA,"United States",NA,NA,"7fd12114-9010-4c13-8f46-990fe04ca882","NatureServe Network Species Occurrence Data",NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012-06-11T00:00:00.000+0000",NA,"http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.104178",NA,"Canidae",9701,NA,"112",NA,"United States","1274557919","Vulpes","Vulpes",5219234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45-14615-2031",NA,NA,NA,"NTSRV",NA,NA,NA,"US",1274557919,"Animalia",1,NA,"2016-06-28T16:49:27.764+0000","2016-08-04T03:33:21.163+0000","2016-06-28T16:49:27.797+0000",NA,NA,NA,NA,NA,NA,NA,"Morrill",NA,NA,NA,NA,6,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","aa40a1e0-818b-11d9-b6d0-b8a03c50a862",NA,NA,NA,NA,"These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.","NatureServe",NA,"Vulpes velox (Say, 1823)","180607",NA,"Vulpes velox",5219290,"velox",NA,NA,5219290,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,2016-08-10
"16",NA,"Nebraska",NA,NA,NA,NA,"UNKNOWN",NA,NA,"45-14620-1992","Mammalia",359,"Dawes, Nebraska, United States, NORTH_AMERICA","NE-NHP",NA,"NORTH_AMERICA",NA,"United States",NA,NA,"7fd12114-9010-4c13-8f46-990fe04ca882","NatureServe Network Species Occurrence Data",NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012-07-09T00:00:00.000+0000",NA,"http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.104178",NA,"Canidae",9701,NA,"113",NA,"United States","1274557674","Vulpes","Vulpes",5219234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45-14620-1992",NA,NA,NA,"NTSRV",NA,NA,NA,"US",1274557674,"Animalia",1,NA,"2016-06-28T16:49:27.591+0000","2016-08-04T03:33:21.522+0000","2016-06-28T16:49:27.631+0000",NA,NA,NA,NA,NA,NA,NA,"Dawes",NA,NA,NA,NA,7,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","aa40a1e0-818b-11d9-b6d0-b8a03c50a862",NA,NA,NA,NA,"These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.","NatureServe",NA,"Vulpes velox (Say, 1823)","180607",NA,"Vulpes velox",5219290,"velox",NA,NA,5219290,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,2016-08-10
"17",NA,"Nebraska",NA,NA,NA,NA,"LITERATURE",NA,NA,"45-14902-1992","Mammalia",359,"Dawes, Nebraska, United States, NORTH_AMERICA","NE-NHP",NA,"NORTH_AMERICA",NA,"United States",NA,NA,"7fd12114-9010-4c13-8f46-990fe04ca882","NatureServe Network Species Occurrence Data",NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012-09-14T00:00:00.000+0000",NA,"http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.104178",NA,"Canidae",9701,NA,"119",NA,"United States","1274562925","Vulpes","Vulpes",5219234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45-14902-1992",NA,NA,NA,"NTSRV",NA,NA,NA,"US",1274562925,"Animalia",1,NA,"2016-06-28T16:49:31.790+0000","2016-08-04T03:33:20.341+0000","2016-06-28T16:49:31.834+0000",NA,NA,NA,NA,NA,NA,NA,"Dawes",NA,NA,NA,NA,9,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","aa40a1e0-818b-11d9-b6d0-b8a03c50a862",NA,NA,NA,NA,"These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.","NatureServe",NA,"Vulpes velox (Say, 1823)","180607",NA,"Vulpes velox",5219290,"velox",NA,NA,5219290,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,2016-08-10
"18",NA,"Nebraska",NA,NA,NA,NA,"LITERATURE",NA,NA,"45-14906-2052","Mammalia",359,"Sioux, Nebraska, United States, NORTH_AMERICA","NE-NHP",NA,"NORTH_AMERICA",NA,"United States",NA,NA,"7fd12114-9010-4c13-8f46-990fe04ca882","NatureServe Network Species Occurrence Data",NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012-09-19T00:00:00.000+0000",NA,"http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.104178",NA,"Canidae",9701,NA,"123",NA,"United States","1274562932","Vulpes","Vulpes",5219234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45-14906-2052",NA,NA,NA,"NTSRV",NA,NA,NA,"US",1274562932,"Animalia",1,NA,"2016-06-28T16:49:31.801+0000","2016-08-04T03:33:20.502+0000","2016-06-28T16:49:31.825+0000",NA,NA,NA,NA,NA,NA,NA,"Sioux",NA,NA,NA,NA,9,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","aa40a1e0-818b-11d9-b6d0-b8a03c50a862",NA,NA,NA,NA,"These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.","NatureServe",NA,"Vulpes velox (Say, 1823)","180607",NA,"Vulpes velox",5219290,"velox",NA,NA,5219290,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,2016-08-10
"19",NA,"Nebraska",NA,NA,NA,NA,"LITERATURE",NA,NA,"45-14905-2052","Mammalia",359,"Sioux, Nebraska, United States, NORTH_AMERICA","NE-NHP",NA,"NORTH_AMERICA",NA,"United States",NA,NA,"7fd12114-9010-4c13-8f46-990fe04ca882","NatureServe Network Species Occurrence Data",NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012-09-15T00:00:00.000+0000",NA,"http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.104178",NA,"Canidae",9701,NA,"122",NA,"United States","1274562962","Vulpes","Vulpes",5219234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45-14905-2052",NA,NA,NA,"NTSRV",NA,NA,NA,"US",1274562962,"Animalia",1,NA,"2016-06-28T16:49:31.821+0000","2016-08-04T03:33:20.495+0000","2016-06-28T16:49:31.856+0000",NA,NA,NA,NA,NA,NA,NA,"Sioux",NA,NA,NA,NA,9,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","aa40a1e0-818b-11d9-b6d0-b8a03c50a862",NA,NA,NA,NA,"These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.","NatureServe",NA,"Vulpes velox (Say, 1823)","180607",NA,"Vulpes velox",5219290,"velox",NA,NA,5219290,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,2016-08-10
"20",NA,NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,NA,"752200","Mammalia",359,"United States","Observations",NA,NA,10000,"United States",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2014-06-24T04:46:30.000+0000",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012-10-12T00:00:00.000+0000",NA,NA,NA,"Canidae",9701,NA,NA,NA,"United States","1024182891","Vulpes","Vulpes",5219234,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://www.inaturalist.org/observations/752200",NA,"1321834",NA,NA,NA,NA,"752200",NA,"Coordinate uncertainty increased by 10000m to protect threatened taxon",NA,"iNaturalist",NA,NA,NA,"US",1024182891,"Animalia",1,NA,"2016-08-10T00:36:56.929+0000","2016-08-03T23:15:31.727+0000","2016-08-10T00:36:57.155+0000",38.98737,NA,NA,NA,NA,"http://creativecommons.org/licenses/by-nc/4.0/",NA,NA,NA,NA,-101.04149,"2015-10-15T18:47:42.000+0000",10,NA,NA,"http://www.inaturalist.org/observations/752200",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE",NA,NA,"Mike H",NA,"http://www.inaturalist.org/observations/752200",NA,"© Mike H some rights reserved","Mike H",NA,"Vulpes velox (Say, 1823)",NA,NA,"Vulpes velox",5219290,"velox",NA,"42066",5219290,"SPECIES",NA,NA,NA,NA,NA,"2012-10-12","Kansas, US",NA,NA,2012,2016-08-10
"21",NA,"Nebraska",NA,NA,NA,NA,"LITERATURE",NA,NA,"45-14972-2052","Mammalia",359,"Sioux, Nebraska, United States, NORTH_AMERICA","NE-NHP",NA,"NORTH_AMERICA",NA,"United States",NA,NA,"7fd12114-9010-4c13-8f46-990fe04ca882","NatureServe Network Species Occurrence Data",NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011-05-05T00:00:00.000+0000",NA,"http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.104178",NA,"Canidae",9701,NA,"147",NA,"United States","1274557271","Vulpes","Vulpes",5219234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45-14972-2052",NA,NA,NA,"NTSRV",NA,NA,NA,"US",1274557271,"Animalia",1,NA,"2016-06-28T16:49:27.288+0000","2016-08-04T03:33:21.473+0000","2016-06-28T16:49:27.307+0000",NA,NA,NA,NA,NA,NA,NA,"Sioux",NA,NA,NA,NA,5,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","aa40a1e0-818b-11d9-b6d0-b8a03c50a862",NA,NA,NA,NA,"These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.","NatureServe",NA,"Vulpes velox (Say, 1823)","180607",NA,"Vulpes velox",5219290,"velox",NA,NA,5219290,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,2016-08-10
"22",NA,"Nebraska",NA,NA,NA,NA,"UNKNOWN",NA,NA,"45-14311-2048","Mammalia",359,"Scotts Bluff, Nebraska, United States, NORTH_AMERICA","NE-NHP",NA,"NORTH_AMERICA",NA,"United States",NA,NA,"7fd12114-9010-4c13-8f46-990fe04ca882","NatureServe Network Species Occurrence Data",NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011-05-05T00:00:00.000+0000",NA,"http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.104178",NA,"Canidae",9701,NA,"104",NA,"United States","1274561994","Vulpes","Vulpes",5219234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45-14311-2048",NA,NA,NA,"NTSRV",NA,NA,NA,"US",1274561994,"Animalia",1,NA,"2016-06-28T16:49:31.029+0000","2016-08-04T03:33:20.886+0000","2016-06-28T16:49:31.059+0000",NA,NA,NA,NA,NA,NA,NA,"Scotts Bluff",NA,NA,NA,NA,5,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","aa40a1e0-818b-11d9-b6d0-b8a03c50a862",NA,NA,NA,NA,"These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.","NatureServe",NA,"Vulpes velox (Say, 1823)","180607",NA,"Vulpes velox",5219290,"velox",NA,NA,5219290,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,2016-08-10
"23",NA,"Nebraska",NA,NA,NA,NA,"LITERATURE",NA,NA,"45-14971-2052","Mammalia",359,"Sioux, Nebraska, United States, NORTH_AMERICA","NE-NHP",NA,"NORTH_AMERICA",NA,"United States",NA,NA,"7fd12114-9010-4c13-8f46-990fe04ca882","NatureServe Network Species Occurrence Data",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011-05-01T00:00:00.000+0000",NA,"http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.104178",NA,"Canidae",9701,NA,"146",NA,"United States","1274557334","Vulpes","Vulpes",5219234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45-14971-2052",NA,NA,NA,"NTSRV",NA,NA,NA,"US",1274557334,"Animalia",1,NA,"2016-06-28T16:49:27.331+0000","2016-08-04T03:33:21.520+0000","2016-06-28T16:49:27.359+0000",NA,NA,NA,NA,NA,NA,NA,"Sioux",NA,NA,NA,NA,5,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","aa40a1e0-818b-11d9-b6d0-b8a03c50a862",NA,NA,NA,NA,"These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.","NatureServe",NA,"Vulpes velox (Say, 1823)","180607",NA,"Vulpes velox",5219290,"velox",NA,NA,5219290,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,2016-08-10
