"","accessRights","adm1","adm2","associatedSequences","basisOfRecord","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinatePrecision","coordinateUncertaintyInMeters","country","datasetKey","datasetName","dateIdentified","day","disposition","dynamicProperties","elevation","elevationAccuracy","endDayOfYear","establishmentMeans","eventDate","eventID","eventTime","family","familyKey","fullCountry","gbifID","genericName","genus","genusKey","geodeticDatum","higherClassification","higherGeography","http://unknown.org/occurrenceDetails","http://unknown.org/organismID","identificationID","identificationRemarks","identifiedBy","identifier","individualCount","institutionCode","institutionID","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","license","locality","locationRemarks","lon","modified","month","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","otherCatalogNumbers","ownerInstitutionCode","phylum","phylumKey","preparations","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","rights","rightsHolder","scientificName","sex","species","speciesKey","specificEpithet","startDayOfYear","taxonID","taxonKey","taxonRank","type","verbatimElevation","verbatimEventDate","verbatimLocality","vernacularName","year","downloadDate"
"24",NA,NA,NA,NA,"HUMAN_OBSERVATION","SIXRI0514288","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,24,NA,NA,NA,NA,NA,NA,"2012-03-24T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1071289576","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"f7c646d8-5786-43c9-9a81-b4254665dbb1",NA,NA,NA,"AU",1071289576,"Animalia",1,NA,"2016-08-19T04:43:31.143+0000","2016-08-03T10:44:16.548+0000","2015-04-30T13:37:18.508+0000",-29.4768500254648,NA,NA,NA,152.77245,NA,3,NA,"f7c646d8-5786-43c9-9a81-b4254665dbb1","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",2012,2016-08-25
"25",NA,NA,NA,NA,"HUMAN_OBSERVATION","SIXRI0514283","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,24,NA,NA,NA,NA,NA,NA,"2012-03-24T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1071289579","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"80dfe908-2b42-4a7a-8fa3-8994bbaab075",NA,NA,NA,"AU",1071289579,"Animalia",1,NA,"2016-08-19T04:43:31.148+0000","2016-08-03T10:44:16.566+0000","2015-04-30T13:37:18.507+0000",-29.4768500254648,NA,NA,NA,152.77245,NA,3,NA,"80dfe908-2b42-4a7a-8fa3-8994bbaab075","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",2012,2016-08-25
"26",NA,NA,NA,NA,"HUMAN_OBSERVATION","SIXRI0514282","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,24,NA,NA,NA,NA,NA,NA,"2012-03-24T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1071289527","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"8b527063-ed59-4e4e-b6d6-1a69c87bcd9d",NA,NA,NA,"AU",1071289527,"Animalia",1,NA,"2016-08-19T04:43:31.151+0000","2016-08-03T10:44:16.609+0000","2015-04-30T13:37:18.487+0000",-29.4768500254648,NA,NA,NA,152.77245,NA,3,NA,"8b527063-ed59-4e4e-b6d6-1a69c87bcd9d","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",2012,2016-08-25
"27",NA,NA,NA,NA,"HUMAN_OBSERVATION","SIXRI0514275","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,24,NA,NA,NA,NA,NA,NA,"2012-03-24T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1071289428","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"0fb1cd90-c58a-42b6-b20d-42132d7071e2",NA,NA,NA,"AU",1071289428,"Animalia",1,NA,"2016-08-19T04:43:31.148+0000","2016-08-03T10:44:16.549+0000","2015-04-30T13:37:18.443+0000",-29.4768500254648,NA,NA,NA,152.77245,NA,3,NA,"0fb1cd90-c58a-42b6-b20d-42132d7071e2","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",2012,2016-08-25
"28",NA,NA,NA,NA,"HUMAN_OBSERVATION","SIXRI0514290","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,24,NA,NA,NA,NA,NA,NA,"2012-03-24T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1071289561","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"0b4d5696-d3c0-4a55-b54d-c2f51277f2f1",NA,NA,NA,"AU",1071289561,"Animalia",1,NA,"2016-08-19T04:43:31.150+0000","2016-08-03T10:44:16.572+0000","2015-04-30T13:37:18.503+0000",-29.4768500254648,NA,NA,NA,152.77245,NA,3,NA,"0b4d5696-d3c0-4a55-b54d-c2f51277f2f1","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",2012,2016-08-25
"29",NA,NA,NA,NA,"HUMAN_OBSERVATION","SIXRI0514291","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,24,NA,NA,NA,NA,NA,NA,"2012-03-24T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1071289602","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"15b1a4de-d987-4878-b28b-02ddddfa9a8a",NA,NA,NA,"AU",1071289602,"Animalia",1,NA,"2016-08-19T04:43:31.143+0000","2016-08-03T10:44:16.626+0000","2015-04-30T13:37:18.521+0000",-29.4768500254648,NA,NA,NA,152.77245,NA,3,NA,"15b1a4de-d987-4878-b28b-02ddddfa9a8a","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",2012,2016-08-25
"30",NA,NA,NA,NA,"HUMAN_OBSERVATION","SIXRI0514295","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,24,NA,NA,NA,NA,NA,NA,"2012-03-24T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1071288898","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"88e1cf86-5bb8-4d03-987e-743348224f1b",NA,NA,NA,"AU",1071288898,"Animalia",1,NA,"2016-08-19T04:43:31.142+0000","2016-08-03T10:44:16.562+0000","2015-04-30T13:37:18.077+0000",-29.4768500254648,NA,NA,NA,152.77245,NA,3,NA,"88e1cf86-5bb8-4d03-987e-743348224f1b","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",2012,2016-08-25
"31",NA,NA,NA,NA,"HUMAN_OBSERVATION","SIXRI0514287","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,24,NA,NA,NA,NA,NA,NA,"2012-03-24T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1071289539","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"b6fc1350-63a9-43c5-9957-f9af6b81e80b",NA,NA,NA,"AU",1071289539,"Animalia",1,NA,"2016-08-19T04:43:31.154+0000","2016-08-03T10:44:16.615+0000","2015-04-30T13:37:18.493+0000",-29.4768500254648,NA,NA,NA,152.77245,NA,3,NA,"b6fc1350-63a9-43c5-9957-f9af6b81e80b","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",2012,2016-08-25
"32",NA,NA,NA,NA,"HUMAN_OBSERVATION","SIXRI0512202","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,24,NA,NA,NA,NA,NA,NA,"2012-04-24T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1071287456","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"b493dd68-5666-414d-afaa-57fb4e939b29",NA,NA,NA,"AU",1071287456,"Animalia",1,NA,"2016-08-19T04:43:30.840+0000","2016-08-03T10:44:34.804+0000","2015-04-30T13:37:17.265+0000",-29.6300400257162,NA,NA,NA,152.59093,NA,4,NA,"b493dd68-5666-414d-afaa-57fb4e939b29","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",2012,2016-08-25
"33",NA,NA,NA,NA,"HUMAN_OBSERVATION","SIXRI0512255","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,19,NA,NA,NA,NA,NA,NA,"2012-04-19T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1071287527","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"d7984c21-42e9-48c6-8279-b0ac021aa150",NA,NA,NA,"AU",1071287527,"Animalia",1,NA,"2016-08-19T04:43:30.857+0000","2016-08-03T10:44:35.568+0000","2015-04-30T13:37:17.298+0000",-29.6347100257238,NA,NA,NA,152.5865,NA,4,NA,"d7984c21-42e9-48c6-8279-b0ac021aa150","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",2012,2016-08-25
"34",NA,NA,NA,NA,"HUMAN_OBSERVATION","SIXRI0512258","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,19,NA,NA,NA,NA,NA,NA,"2012-04-19T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1071287512","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"8282c963-4033-4fba-8c5f-f945fe600d0c",NA,NA,NA,"AU",1071287512,"Animalia",1,NA,"2016-08-19T04:43:30.858+0000","2016-08-03T10:44:35.539+0000","2015-04-30T13:37:17.294+0000",-29.6347100257238,NA,NA,NA,152.5865,NA,4,NA,"8282c963-4033-4fba-8c5f-f945fe600d0c","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",2012,2016-08-25
"35",NA,NA,NA,NA,"HUMAN_OBSERVATION","SIXRI0512260","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,19,NA,NA,NA,NA,NA,NA,"2012-04-19T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1071287546","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"c42d215e-82e0-46e1-ad98-8963bd48fe2e",NA,NA,NA,"AU",1071287546,"Animalia",1,NA,"2016-08-19T04:43:30.856+0000","2016-08-03T10:44:35.553+0000","2015-04-30T13:37:17.306+0000",-29.6347100257238,NA,NA,NA,152.5865,NA,4,NA,"c42d215e-82e0-46e1-ad98-8963bd48fe2e","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",2012,2016-08-25
"36",NA,NA,NA,NA,"HUMAN_OBSERVATION","SIXRI0512264","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,19,NA,NA,NA,NA,NA,NA,"2012-04-19T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1071287564","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"76dd169b-c233-42d2-80a5-0f00438f6691",NA,NA,NA,"AU",1071287564,"Animalia",1,NA,"2016-08-19T04:43:30.853+0000","2016-08-03T10:44:35.502+0000","2015-04-30T13:37:17.316+0000",-29.6347100257238,NA,NA,NA,152.5865,NA,4,NA,"76dd169b-c233-42d2-80a5-0f00438f6691","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",2012,2016-08-25
"37",NA,NA,NA,NA,"HUMAN_OBSERVATION","SIXRI0512208","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,24,NA,NA,NA,NA,NA,NA,"2012-04-24T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1071287083","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"9b8eef90-71fc-4f8c-bd2c-c11f23d464d7",NA,NA,NA,"AU",1071287083,"Animalia",1,NA,"2016-08-19T04:43:30.851+0000","2016-08-03T10:44:34.899+0000","2015-04-30T13:37:17.059+0000",-29.6300400257162,NA,NA,NA,152.59093,NA,4,NA,"9b8eef90-71fc-4f8c-bd2c-c11f23d464d7","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",2012,2016-08-25
"38",NA,NA,NA,NA,"HUMAN_OBSERVATION","SIXRI0512201","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,24,NA,NA,NA,NA,NA,NA,"2012-04-24T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1071287429","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"87e5aa0b-af18-43cc-919b-179a2b84f620",NA,NA,NA,"AU",1071287429,"Animalia",1,NA,"2016-08-19T04:43:30.846+0000","2016-08-03T10:44:34.851+0000","2015-04-30T13:37:17.256+0000",-29.6300400257162,NA,NA,NA,152.59093,NA,4,NA,"87e5aa0b-af18-43cc-919b-179a2b84f620","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",2012,2016-08-25
"39",NA,NA,NA,NA,"HUMAN_OBSERVATION","SIXRI0512199","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,24,NA,NA,NA,NA,NA,NA,"2012-04-24T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1071287379","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"0e947691-693d-4cc7-98c4-2d8b945fbc5c",NA,NA,NA,"AU",1071287379,"Animalia",1,NA,"2016-08-19T04:43:30.850+0000","2016-08-03T10:44:34.842+0000","2015-04-30T13:37:17.229+0000",-29.6300400257162,NA,NA,NA,152.59093,NA,4,NA,"0e947691-693d-4cc7-98c4-2d8b945fbc5c","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",2012,2016-08-25
"40",NA,NA,NA,NA,"HUMAN_OBSERVATION","SIXRI0512261","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,19,NA,NA,NA,NA,NA,NA,"2012-04-19T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1071287595","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"070c6f34-7479-45f3-816c-e9c1b33be9ad",NA,NA,NA,"AU",1071287595,"Animalia",1,NA,"2016-08-19T04:43:30.853+0000","2016-08-03T10:44:35.464+0000","2015-04-30T13:37:17.331+0000",-29.6347100257238,NA,NA,NA,152.5865,NA,4,NA,"070c6f34-7479-45f3-816c-e9c1b33be9ad","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",2012,2016-08-25
"41",NA,NA,NA,NA,"HUMAN_OBSERVATION","SIXRI0512268","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,19,NA,NA,NA,NA,NA,NA,"2012-04-19T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1071287533","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"e2082c20-c3b8-4596-ba22-bb92dc38a38f",NA,NA,NA,"AU",1071287533,"Animalia",1,NA,"2016-08-19T04:43:30.854+0000","2016-08-03T10:44:35.545+0000","2015-04-30T13:37:17.300+0000",-29.6347100257238,NA,NA,NA,152.5865,NA,4,NA,"e2082c20-c3b8-4596-ba22-bb92dc38a38f","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",2012,2016-08-25
"42",NA,NA,NA,NA,"HUMAN_OBSERVATION","SIXRI0512263","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,19,NA,NA,NA,NA,NA,NA,"2012-04-19T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1071287556","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"13c74559-9b85-44a9-9dbb-814ffd2e9154",NA,NA,NA,"AU",1071287556,"Animalia",1,NA,"2016-08-19T04:43:30.855+0000","2016-08-03T10:44:35.526+0000","2015-04-30T13:37:17.311+0000",-29.6347100257238,NA,NA,NA,152.5865,NA,4,NA,"13c74559-9b85-44a9-9dbb-814ffd2e9154","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",2012,2016-08-25
"43",NA,NA,NA,NA,"HUMAN_OBSERVATION","SIXRI0512269","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,19,NA,NA,NA,NA,NA,NA,"2012-04-19T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1071286805","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"88eeb5dc-985e-4e44-84db-ec6a7483ea98",NA,NA,NA,"AU",1071286805,"Animalia",1,NA,"2016-08-19T04:43:30.857+0000","2016-08-03T10:44:35.482+0000","2015-04-30T13:37:16.935+0000",-29.6347100257238,NA,NA,NA,152.5865,NA,4,NA,"88eeb5dc-985e-4e44-84db-ec6a7483ea98","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",2012,2016-08-25
"44",NA,NA,NA,NA,"HUMAN_OBSERVATION","SIXRI0512259","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,19,NA,NA,NA,NA,NA,NA,"2012-04-19T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1071287552","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"e750ebde-96b6-40a3-b6c4-040099c79fa1",NA,NA,NA,"AU",1071287552,"Animalia",1,NA,"2016-08-19T04:43:30.854+0000","2016-08-03T10:44:35.578+0000","2015-04-30T13:37:17.310+0000",-29.6347100257238,NA,NA,NA,152.5865,NA,4,NA,"e750ebde-96b6-40a3-b6c4-040099c79fa1","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",2012,2016-08-25
"45",NA,NA,NA,NA,"HUMAN_OBSERVATION","SIXRI0512262","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,19,NA,NA,NA,NA,NA,NA,"2012-04-19T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1071287555","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"5be508b5-663a-4949-b819-2cb6c94cae77",NA,NA,NA,"AU",1071287555,"Animalia",1,NA,"2016-08-19T04:43:30.853+0000","2016-08-03T10:44:35.573+0000","2015-04-30T13:37:17.312+0000",-29.6347100257238,NA,NA,NA,152.5865,NA,4,NA,"5be508b5-663a-4949-b819-2cb6c94cae77","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",2012,2016-08-25
"46",NA,NA,NA,NA,"HUMAN_OBSERVATION","SIXRI0512266","Mammalia",359,"Australia",NA,NA,NA,NA,10,"Australia","0645ccdb-e001-4ab0-9729-51f1755e007e",NA,NA,19,NA,NA,NA,NA,NA,NA,"2012-04-19T00:00:00.000+0000",NA,NA,"Macropodidae",9372,"Australia","1071287553","Macropus","Macropus",2440171,"WGS84",NA,NA,NA,NA,NA,NA,NA,"cb3f1854-68d0-4f6e-8879-90f27090d664",NA,NA,NA,"AU",1071287553,"Animalia",1,NA,"2016-08-19T04:43:30.853+0000","2016-08-03T10:44:35.499+0000","2015-04-30T13:37:17.310+0000",-29.6347100257238,NA,NA,NA,152.5865,NA,4,NA,"cb3f1854-68d0-4f6e-8879-90f27090d664","Seen",NA,"Diprotodontia",1452,NA,NA,"Chordata",44,NA,"DWC_ARCHIVE","AU","25fe2ec4-4405-4b37-9386-8cc80e337abb",NA,NA,NA,NA,NA,"Macropus parryi Bennett, 1834",NA,"Macropus parryi",5219962,"parryi",NA,NA,5219962,"SPECIES",NA,NA,NA,NA,"Whiptail Wallaby",2012,2016-08-25
