"","X","accessRights","adm1","adm2","associatedReferences","associatedSequences","basisOfRecord","bed","bibliographicCitation","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinateUncertaintyInMeters","country","datasetKey","datasetName","dateIdentified","day","depth","depthAccuracy","disposition","dynamicProperties","earliestAgeOrLowestStage","earliestEonOrLowestEonothem","earliestEpochOrLowestSeries","earliestEraOrLowestErathem","earliestPeriodOrLowestSystem","elevation","elevationAccuracy","endDayOfYear","establishmentMeans","eventDate","eventRemarks","eventTime","family","familyKey","fieldNumber","formation","fullCountry","gbifID","genericName","genus","genusKey","geodeticDatum","geologicalContextID","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","georeferenceSources","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","highestBiostratigraphicZone","http...unknown.org.occurrenceDetails","http...unknown.org.organismID","identificationID","identificationQualifier","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","informationWithheld","infraspecificEpithet","institutionCode","institutionID","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","latestAgeOrHighestStage","latestEonOrHighestEonothem","latestEpochOrHighestSeries","latestEraOrHighestErathem","latestPeriodOrHighestSystem","license","lifeStage","locality","locationAccordingTo","locationID","locationRemarks","lon","lowestBiostratigraphicZone","modified","month","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismID","otherCatalogNumbers","ownerInstitutionCode","parentNameUsage","phylum","phylumKey","preparations","previousIdentifications","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","reproductiveCondition","rights","rightsHolder","samplingProtocol","scientificName","scientificNameID","sex","species","speciesKey","specificEpithet","startDayOfYear","taxonID","taxonKey","taxonRank","taxonRemarks","type","typeStatus","verbatimCoordinateSystem","verbatimElevation","verbatimEventDate","verbatimLocality","vernacularName","year","downloadDate","id_no","binomial","presence","origin","seasonal","compiler","year.1","citation","source","dist_comm","island","kingdom.1","phylum.1","class.1","order_","family.1","rlcategory","shape_Leng","shape_Area","optional"
"429",429,"http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","Sinaloa",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"89917","Mammalia",359,"CHOIX, 18 KM NNE OF, Sinaloa, Mexico, NORTH_AMERICA","KUM",NA,"NORTH_AMERICA",NA,"Mexico","1d04e739-98a9-4e16-9970-8f8f3bf9e9e3","University of Kansas Biodiversity Institute Mammalogy Collection",NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1962-01-04T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico",686418936,"Spilogale","Spilogale",2434820,"WGS84",NA,"Juan Carlos Hern<U+FFFD>ndez Barrios (CONABIO)","2003-06-05",NA,NA,"Instituto Nacional de Estad<U+FFFD>stica Geograf<U+FFFD>a e Inform<U+FFFD>tica (INEGI), (2002) Localidades de la Rep<U+FFFD>blica Mexicana, 2000. Obtenido de Principales Resultados por Localidad. XII Censo de Poblaci<U+FFFD>n y Viviend",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"93b4596b-1ed8-11e3-bfac-90b11c41863e",NA,NA,"leucoparia","KU","http://grbio.org/cool/iakn-125z","MX",686418936,"Animalia",1,"en","2016-03-28T15:43:24.733+0000","2016-08-03T12:33:02.565+0000","2015-09-16T18:56:57.650+0000",26.8302658465207,NA,NA,NA,NA,NA,NA,NA,"CHOIX, 18 KM NNE OF",NA,NA,"Assumed by road",-108.250351952677,NA,NA,1,NA,"93b4596b-1ed8-11e3-bfac-90b11c41863e",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"SO",NA,"DWC_ARCHIVE","US","b554c320-0560-11d8-b851-b8a03c50a862","CLIFTON P L",NA,NA,NA,"http://creativecommons.org/licenses/by/4.0/deed.en_US",NA,NA,"Spilogale gracilis subsp. leucoparia Merriam, 1890",NA,NA,"Spilogale gracilis",2434835,"gracilis",NA,NA,6164473,"SUBSPECIES",NA,"PhysicalObject",NA,"decimal degrees",NA,NA,NA,NA,1962,"2016-08-10",136797,"Spilogale gracilis",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MEPHITIDAE","LC",204.386399666,385.906115721,TRUE
"443",443,NA,"California","Alpine",NA,NA,"PRESERVED_SPECIMEN",NA,NA,"8797","Mammalia",359,"Woodfords, California, Alpine, United States, NORTH_AMERICA","MAM",NA,"NORTH_AMERICA",NA,"United States","75018539-6328-41de-b875-7c2e61dc1635",NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,1706.88,0,205,"NATIVE","1961-07-24T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"United States",735696380,"Spilogale","Spilogale",2434820,"WGS84",NA,NA,NA,NA,NA,NA,"requires verification",NA,"Animalia:Chordata:Mammalia:Carnivora:Mephitidae:Spilogale","North America;United States;California;Alpine County;;;;",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:SBMNH:MAM:8797",1,NA,"gracilis","SBMNH","urn:lsid:biocol.org:col:34834","US",735696380,"Animalia",1,"en","2015-02-17T07:02:37.594+0000","2016-08-04T01:32:48.236+0000","2015-02-17T07:02:37.720+0000",38.77778,NA,NA,NA,NA,NA,NA,NA,"Woodfords",NA,NA,NA,-119.82083,NA,"2014-10-10T00:00:00.000+0000",7,"ICZN","urn:catalog:SBMNH:MAM:8797",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","78678140-1815-11da-9544-b8a03c50a862",NA,NA,NA,NA,NA,NA,NA,"Spilogale gracilis subsp. gracilis",NA,NA,"Spilogale gracilis",2434835,"gracilis",205,NA,7193896,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"5600 ft",NA,"North America; United States; California; Alpine County; ; ; ;",NA,1961,"2016-08-10",136797,"Spilogale gracilis",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MEPHITIDAE","LC",204.386399666,385.906115721,TRUE
"448",448,"http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","Chihuahua",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"82823","Mammalia",359,"URIQUE, Chihuahua, Mexico, NORTH_AMERICA","KUM",NA,"NORTH_AMERICA",NA,"Mexico","1d04e739-98a9-4e16-9970-8f8f3bf9e9e3","University of Kansas Biodiversity Institute Mammalogy Collection",NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1960-05-11T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"Mexico",686411908,"Spilogale","Spilogale",2434820,"WGS84",NA,"Alejandra N<U+FFFD><U+FFFD>ez Merchand (CONABIO)","2004-02-03",NA,NA,"Instituto Nacional de Estad<U+FFFD>stica Geograf<U+FFFD>a e Inform<U+FFFD>tica (INEGI), (2002) Localidades de la Rep<U+FFFD>blica Mexicana, 2000. Obtenido de Principales Resultados por Localidad. XII Censo de Poblaci<U+FFFD>n y Viviend",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"936de3d0-1ed8-11e3-bfac-90b11c41863e",NA,NA,"leucoparia","KU","http://grbio.org/cool/iakn-125z","MX",686411908,"Animalia",1,"en","2016-03-28T15:43:21.927+0000","2016-08-03T12:33:03.087+0000","2015-09-16T18:56:53.511+0000",27.210252923159,NA,NA,NA,NA,NA,NA,NA,"URIQUE",NA,NA,NA,-107.910346151341,NA,NA,5,NA,"936de3d0-1ed8-11e3-bfac-90b11c41863e",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"SS",NA,"DWC_ARCHIVE","US","b554c320-0560-11d8-b851-b8a03c50a862","ANDERSON S",NA,NA,NA,"http://creativecommons.org/licenses/by/4.0/deed.en_US",NA,NA,"Spilogale gracilis subsp. leucoparia Merriam, 1890",NA,NA,"Spilogale gracilis",2434835,"gracilis",NA,NA,6164473,"SUBSPECIES",NA,"PhysicalObject",NA,"decimal degrees",NA,NA,NA,NA,1960,"2016-08-10",136797,"Spilogale gracilis",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MEPHITIDAE","LC",204.386399666,385.906115721,TRUE
"450",450,"http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","Texas","EL PASO CO",NA,NA,"PRESERVED_SPECIMEN",NA,NA,"84880","Mammalia",359,"SAN ELIZARIO, 3 MI E OF; ROAD 1110, Texas, EL PASO CO, United States, NORTH_AMERICA","KUM",NA,"NORTH_AMERICA",NA,"United States","1d04e739-98a9-4e16-9970-8f8f3bf9e9e3","University of Kansas Biodiversity Institute Mammalogy Collection",NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1960-08-19T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"United States",686413938,"Spilogale","Spilogale",2434820,"WGS84",NA,"N Slade","2008-08-15",NA,NA,"Google earth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"937d9b35-1ed8-11e3-bfac-90b11c41863e",NA,NA,NA,"KU","http://grbio.org/cool/iakn-125z","US",686413938,"Animalia",1,"en","2016-03-28T15:43:22.837+0000","2016-08-03T12:33:04.433+0000","2015-06-05T22:02:04.403+0000",31.57,NA,NA,NA,NA,NA,NA,NA,"SAN ELIZARIO, 3 MI E OF; ROAD 1110",NA,NA,NA,-106.21,NA,NA,8,NA,"937d9b35-1ed8-11e3-bfac-90b11c41863e",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"SS",NA,"DWC_ARCHIVE","US","b554c320-0560-11d8-b851-b8a03c50a862","LEE M R",NA,NA,NA,"http://creativecommons.org/licenses/by/4.0/deed.en_US",NA,NA,"Spilogale gracilis Merriam, 1890",NA,NA,"Spilogale gracilis",2434835,"gracilis",NA,NA,2434835,"SPECIES",NA,"PhysicalObject",NA,"decimal degrees",NA,NA,NA,NA,1960,"2016-08-10",136797,"Spilogale gracilis",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MEPHITIDAE","LC",204.386399666,385.906115721,TRUE
"452",452,"http://vertnet.org/resources/norms.html","Washington","Mason",NA,NA,"PRESERVED_SPECIMEN",NA,NA,"Mammal-09584","Mammalia",359,"Shelton, 15 mi W, Washington, Mason, United States, NORTH_AMERICA","Mammal",NA,"NORTH_AMERICA",19940,"United States","8eddc200-f535-4c65-9b4d-f723eafe607e",NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,361,"NATIVE","1960-12-26T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"United States",812645887,"Spilogale","Spilogale",2434820,"WGS84",NA,"Jasmine Gallaher (UWBM)","4/6/2003",NA,NA,"GNIS","requires verification",NA,"Mammalia | Carnivora | Mephitidae | Spilogale","| USA | Washington | Mason |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:PSM:Mammal:Mammal-09584",NA,NA,NA,"PSM","urn:lsid:biocol.org:col:34825","US",812645887,"Animalia",1,"en","2016-05-26T20:48:50.435+0000","2016-08-04T09:30:11.717+0000","2016-05-26T20:48:50.646+0000",47.2149899065969,NA,NA,NA,NA,NA,NA,NA,"Shelton, 15 mi W",NA,NA,NA,-123.419079854163,NA,"2016-05-26T00:00:00.000+0000",12,"ICZN","urn:catalog:PSM:Mammal:Mammal-09584",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","f56c5f80-055c-11d8-b84e-b8a03c50a862","M. L. Johnson",NA,"http://portal.vertnet.org/o/psm/mammal?id=mammal-09584",NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Spilogale gracilis Merriam, 1890",NA,"FEMALE","Spilogale gracilis",2434835,"gracilis",361,NA,2434835,"SPECIES",NA,"PhysicalObject",NA,"decimal degrees",NA,NA,"USA | Washington | Mason | Shelton, 15 mi W",NA,1960,"2016-08-10",136797,"Spilogale gracilis",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MEPHITIDAE","LC",204.386399666,385.906115721,TRUE
"455",455,"http://www.vertnet.org/resources/norms.html","Arizona","Pima County",NA,NA,"PRESERVED_SPECIMEN",NA,NA,"160335","Mammalia",359,"Sapo Tank, 1.5 mi S, 0.25 mi E  Arivaca, Arizona, Pima County, United States, NORTH_AMERICA","Mammal specimens",NA,"NORTH_AMERICA",3055,"United States","b15d4952-7d20-46f1-8a3e-556a512b04c5",NA,"1959-04-03T00:00:00.000+0000",3,NA,NA,NA,"sex: female",NA,NA,NA,NA,NA,NA,NA,93,NA,"1959-04-03T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"United States",1145187006,"Spilogale","Spilogale",2434820,"WGS84",NA,"Jason L. Malaney","2009-10-15 00:00:00.0","BioGeoMancer",NA,"biogeomancer","unverified",NA,"Animalia Chordata Mammalia Carnivora Mephitidae","North America, United States, Arizona, Pima County",NA,NA,NA,NA,"A","Spilogale putorius leucoparia Spilogale leucoparia","legacy","Woodrow Goodpaster","http://arctos.database.museum/guid/MSB:Mamm:160335?seid=640822",1,NA,"leucoparia","MSB","urn:lsid:biocol.org:col:34495","US",1145187006,"Animalia",1,"en","2016-07-28T04:55:35.532+0000","2016-08-04T12:18:26.349+0000","2016-06-24T04:33:07.900+0000",31.55565,NA,NA,NA,NA,NA,NA,NA,"""Sapo Tank, 1.5 mi S, 0.25 mi E  Arivaca""","Jason L. Malaney",NA,NA,-111.32621,NA,NA,4,"ICZN","http://arctos.database.museum/guid/MSB:Mamm:160335?seid=640822","entered as Spilogale putorius leucoparia",NA,"Carnivora",732,"http://arctos.database.museum/guid/MSB:Mamm:160335","UIMNH: University of Illinois Museum of Natural History=19863; collector number=9952",NA,NA,"Chordata",44,"skin; skull",NA,"DWC_ARCHIVE","US","939ed180-aa7b-11db-8edf-b8a03c50a862","Collector(s): Woodrow Goodpaster, L. Goodpaster","9952","http://arctos.database.museum/guid/MSB:Mamm:160335",NA,"http://arctosdb.org/home/data/",NA,NA,"Spilogale gracilis subsp. leucoparia Merriam, 1890",NA,"FEMALE","Spilogale gracilis",2434835,"gracilis",NA,NA,6164473,"SUBSPECIES",NA,"PhysicalObject",NA,"decimal degrees",NA,"3-April-1959","""Sapo Tank, 1.5 mi S, 0.25 mi E  Arivaca""",NA,1959,"2016-08-10",136797,"Spilogale gracilis",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MEPHITIDAE","LC",204.386399666,385.906115721,TRUE
"457",457,"http://www.vertnet.org/resources/norms.html","Arizona","Cochise County",NA,NA,"PRESERVED_SPECIMEN",NA,NA,"160328","Mammalia",359,"San Bernardino Grant, 15 mi E Douglas, Arizona, Cochise County, United States, NORTH_AMERICA","Mammal specimens",NA,"NORTH_AMERICA",3868,"United States","b15d4952-7d20-46f1-8a3e-556a512b04c5",NA,"1957-01-20T00:00:00.000+0000",20,NA,NA,NA,"sex=male",NA,NA,NA,NA,NA,NA,NA,20,NA,"1957-01-20T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"United States",1145187032,"Spilogale","Spilogale",2434820,"WGS84",NA,"Jason L. Malaney","2010-02-08 00:00:00.0","BioGeoMancer",NA,"Beogeomancer","unverified",NA,"Animalia; Chordata; Mammalia; Carnivora; Mephitidae;","North America, United States, Arizona, Cochise County",NA,NA,NA,NA,"A","Spilogale putorius leucoparia Spilogale leucoparia","legacy","Woodrow Goodpaster","http://arctos.database.museum/guid/MSB:Mamm:160328?seid=1444299",1,NA,"leucoparia","MSB","urn:lsid:biocol.org:col:34495","US",1145187032,"Animalia",1,"en","2016-07-28T04:55:35.535+0000","2016-08-04T12:18:25.613+0000","2016-07-28T04:55:35.551+0000",31.33751,NA,NA,NA,NA,NA,NA,NA,"""San Bernardino Grant, 15 mi E Douglas""","Jason L. Malaney",NA,NA,-109.27998,NA,NA,1,"ICZN","http://arctos.database.museum/guid/MSB:Mamm:160328?seid=1444299","entered as Spilogale putorius leucoparia",NA,"Carnivora",732,"http://arctos.database.museum/guid/MSB:Mamm:160328","UIMNH: University of Illinois Museum of Natural History=15160; collector number=8384",NA,NA,"Chordata",44,"skin; skull","<i>Spilogale gracilis leucoparia</i> (accepted ID) identified by Woodrow Goodpaster on 1957-01-20; method: legacy Remark: Spilogale putorius leucoparia Spilogale leucoparia","DWC_ARCHIVE","US","939ed180-aa7b-11db-8edf-b8a03c50a862","Collector(s): Woodrow Goodpaster, L. Goodpaster","8384","http://arctos.database.museum/guid/MSB:Mamm:160328",NA,"http://arctosdb.org/home/data/",NA,NA,"Spilogale gracilis subsp. leucoparia Merriam, 1890",NA,"MALE","Spilogale gracilis",2434835,"gracilis",NA,NA,6164473,"SUBSPECIES",NA,"PhysicalObject",NA,"decimal degrees",NA,"20-January-1957","""San Bernardino Grant, 15 mi E Douglas""",NA,1957,"2016-08-10",136797,"Spilogale gracilis",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MEPHITIDAE","LC",204.386399666,385.906115721,TRUE
"461",461,"http://vertnet.org/resources/norms.html","Oregon","Douglas",NA,NA,"PRESERVED_SPECIMEN",NA,NA,"Mammal-07927","Mammalia",359,"Loon Lake, 5 mi S; T23S, R10W, S25, Oregon, Douglas, United States, NORTH_AMERICA","Mammal",NA,"NORTH_AMERICA",1152,"United States","8eddc200-f535-4c65-9b4d-f723eafe607e",NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334,"NATIVE","1957-11-30T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"United States",812644878,"Spilogale","Spilogale",2434820,"WGS84",NA,"GW Shugart","7/1/2002",NA,NA,"TRS2LL batch program ver 11/26/2001","requires verification",NA,"Mammalia | Carnivora | Mephitidae | Spilogale","| USA | Oregon | Douglas |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:PSM:Mammal:Mammal-07927",NA,NA,NA,"PSM","urn:lsid:biocol.org:col:34825","US",812644878,"Animalia",1,"en","2016-05-26T20:48:49.708+0000","2016-08-04T09:30:03.768+0000","2016-05-26T20:48:49.750+0000",43.5424330923115,NA,NA,NA,NA,NA,NA,NA,"Loon Lake, 5 mi S; T23S, R10W, S25",NA,NA,NA,-123.832198648,NA,"2016-05-26T00:00:00.000+0000",11,"ICZN","urn:catalog:PSM:Mammal:Mammal-07927",NA,"present","Carnivora",732,NA,"3672",NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","f56c5f80-055c-11d8-b84e-b8a03c50a862","M. L. Johnson",NA,"http://portal.vertnet.org/o/psm/mammal?id=mammal-07927",NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Spilogale gracilis Merriam, 1890",NA,"MALE","Spilogale gracilis",2434835,"gracilis",334,NA,2434835,"SPECIES",NA,"PhysicalObject",NA,"decimal degrees",NA,NA,"USA | Oregon | Douglas | Loon Lake, 5 mi S; T23S, R10W, S25",NA,1957,"2016-08-10",136797,"Spilogale gracilis",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MEPHITIDAE","LC",204.386399666,385.906115721,TRUE
"465",465,NA,"California","Los Angeles",NA,NA,"PRESERVED_SPECIMEN",NA,NA,"8802","Mammalia",359,"San Francisquito Canyon, California, Los Angeles, United States, NORTH_AMERICA","MAM",NA,"NORTH_AMERICA",NA,"United States","75018539-6328-41de-b875-7c2e61dc1635",NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,365.76,0,287,"NATIVE","1956-10-14T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"United States",735684395,"Spilogale","Spilogale",2434820,"WGS84",NA,NA,NA,NA,NA,NA,"requires verification",NA,"Animalia:Chordata:Mammalia:Carnivora:Mephitidae:Spilogale","North America;United States;California;Los Angeles County;;;;",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:SBMNH:MAM:8802",1,NA,"phenax","SBMNH","urn:lsid:biocol.org:col:34834","US",735684395,"Animalia",1,"en","2015-02-17T07:02:21.581+0000","2016-08-04T01:32:46.454+0000","2015-02-17T07:02:21.617+0000",34.45694,NA,NA,NA,NA,NA,NA,NA,"San Francisquito Canyon",NA,NA,NA,-118.55583,NA,"2014-10-10T00:00:00.000+0000",10,"ICZN","urn:catalog:SBMNH:MAM:8802",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","78678140-1815-11da-9544-b8a03c50a862",NA,NA,NA,NA,NA,NA,NA,"Spilogale gracilis subsp. phenax Merriam, 1890",NA,NA,"Spilogale gracilis",2434835,"gracilis",287,NA,6164472,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"1200 ft",NA,"North America; United States; California; Los Angeles County; ; ; ;",NA,1956,"2016-08-10",136797,"Spilogale gracilis",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MEPHITIDAE","LC",204.386399666,385.906115721,TRUE
"467",467,"http://vertnet.org/resources/norms.html","Arizona","Gila",NA,NA,"PRESERVED_SPECIMEN",NA,NA,"UAZ 06389","Mammalia",359,"4 mi. W, 2 mi. N Roosevelt, Threebar Unit, Arizona, Gila, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States","96275bf2-8999-4869-95d5-4903a84391b0",NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143,"NATIVE","1955-05-23T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"United States",1262397496,"Spilogale","Spilogale",2434820,"WGS84",NA,NA,NA,NA,NA,NA,"requires verification",NA,"|  |  | Carnivora | Caniformia |  |  | Mephitidae |  |  | Spilogale","| United States of America  | Arizona | Gila |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:UAZ:Mammals:UAZ 06389",NA,NA,NA,"UAZ","http://biocol.org/urn:lsid:biocol.org:col:34852","US",1262397496,"Animalia",1,"en","2016-03-29T18:16:28.014+0000","2016-08-04T10:11:18.140+0000","2016-03-29T18:16:28.036+0000",33.70278,NA,NA,NA,NA,NA,NA,NA,"4 mi. W, 2 mi. N Roosevelt, Threebar Unit",NA,NA,NA,-111.22694,NA,"2016-03-23T00:00:00.000+0000",5,"ICZN","urn:catalog:UAZ:Mammals:UAZ 06389",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","84d451a0-644d-11de-b910-b8a03c50a862","C. McCulloch",NA,"http://portal.vertnet.org/o/uaz/mammals?id=uaz-06389",NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Spilogale gracilis Merriam, 1890",NA,NA,"Spilogale gracilis",2434835,"gracilis",143,NA,2434835,"SPECIES",NA,"PhysicalObject",NA,NA,NA,"23 May 1955","United States of America  | Arizona | Gila | 4 mi. W, 2 mi. N Roosevelt, Threebar Unit","Western Spotted Skunk",1955,"2016-08-10",136797,"Spilogale gracilis",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MEPHITIDAE","LC",204.386399666,385.906115721,TRUE
"468",468,"http://vertnet.org/resources/norms.html","California","San Diego",NA,NA,"PRESERVED_SPECIMEN",NA,NA,"103458","Mammalia",359,"2MI W ANZA STATE PARK,HWY78, California, San Diego, United States, NORTH_AMERICA","Mammals","urn:lsid:biocol.org:col:34916","NORTH_AMERICA",6252,"United States","6d2cfc0a-9903-40b8-802b-403398218e4a",NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,"NATIVE","1955-06-17T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"United States",783994056,"Spilogale","Spilogale",2434820,"WGS84",NA,NA,NA,"not recorded",NA,"Terrain Navigator 3.02 USGS 1:100,000","requires verification",NA,"CARNIVORA | MUSTELIDAE | SPILOGALE","| USA | California | San Diego |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:UMMZ:Mammals:103458",NA,NA,NA,"UMMZ","urn:lsid:biocol.org:col:34917","US",783994056,"Animalia",1,"en","2015-07-16T13:28:49.090+0000","2016-08-04T00:59:03.523+0000","2015-04-07T16:40:33.386+0000",33.1569659438641,NA,NA,NA,NA,NA,NA,NA,"2MI W ANZA STATE PARK,HWY78",NA,NA,NA,-116.203774491341,NA,"2015-04-06T00:00:00.000+0000",6,"ICZN","urn:catalog:UMMZ:Mammals:103458",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"fluid",NA,"DWC_ARCHIVE","US","6ea87510-0561-11d8-b851-b8a03c50a862","A. STARRETT","502","http://portal.vertnet.org/o/ummz/mammals?id=103458",NA,"http://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Spilogale gracilis Merriam, 1890",NA,"MALE","Spilogale gracilis",2434835,"gracilis",168,NA,2434835,"SPECIES",NA,"PhysicalObject",NA,"decimal degrees",NA,"17 JUN 1955","USA | CALIFORNIA | SAN DIEGO | 2MI W ANZA STATE PARK,HWY78",NA,1955,"2016-08-10",136797,"Spilogale gracilis",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MEPHITIDAE","LC",204.386399666,385.906115721,TRUE
