"","accessRights","adm1","adm2","associatedReferences","associatedSequences","basisOfRecord","bed","bibliographicCitation","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinateUncertaintyInMeters","country","datasetKey","datasetName","dateIdentified","day","depth","depthAccuracy","disposition","dynamicProperties","earliestAgeOrLowestStage","earliestEonOrLowestEonothem","earliestEpochOrLowestSeries","earliestEraOrLowestErathem","earliestPeriodOrLowestSystem","elevation","elevationAccuracy","endDayOfYear","establishmentMeans","eventDate","eventRemarks","eventTime","family","familyKey","fieldNumber","formation","fullCountry","gbifID","genericName","genus","genusKey","geodeticDatum","geologicalContextID","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","georeferenceSources","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","highestBiostratigraphicZone","http://unknown.org/occurrenceDetails","http://unknown.org/organismID","identificationID","identificationQualifier","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","informationWithheld","infraspecificEpithet","institutionCode","institutionID","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","latestAgeOrHighestStage","latestEonOrHighestEonothem","latestEpochOrHighestSeries","latestEraOrHighestErathem","latestPeriodOrHighestSystem","license","lifeStage","locality","locationAccordingTo","locationID","locationRemarks","lon","lowestBiostratigraphicZone","modified","month","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismID","otherCatalogNumbers","ownerInstitutionCode","parentNameUsage","phylum","phylumKey","preparations","previousIdentifications","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","reproductiveCondition","rights","rightsHolder","samplingProtocol","scientificName","scientificNameID","sex","species","speciesKey","specificEpithet","startDayOfYear","taxonID","taxonKey","taxonRank","taxonRemarks","type","typeStatus","verbatimCoordinateSystem","verbatimElevation","verbatimEventDate","verbatimLocality","vernacularName","year","downloadDate"
"345","http://vertnet.org/resources/norms.html","New Mexico","Doña Ana",NA,NA,"PRESERVED_SPECIMEN",NA,NA,"2404","Mammalia",359,"KENZIN, 4250 FT., New Mexico, Doña Ana, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States","bd2feca8-ec39-4480-9dad-e353ab6a506d",NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87","NATIVE","1971-03-28T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"United States","684316718","Spilogale","Spilogale",2434820,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CARNIVORA | Mephitidae |  | Spilogale","| United States of America | New Mexico | Dona Ana |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:UTEP:Mammals:2404",NA,NA,NA,"UTEP","http://grbio.org/cool/gq95-3z97","US",684316718,"Animalia",1,"en","2015-02-23T03:03:28.258+0000","2016-08-04T13:04:03.305+0000","2015-02-19T18:56:13.004+0000",NA,NA,NA,NA,NA,NA,NA,NA,"KENZIN, 4250 FT.",NA,NA,NA,NA,NA,"2015-02-15T00:00:00.000+0000",3,"ICZN","urn:catalog:UTEP:Mammals:2404","DUPLICATED NUMBER (UTEP 2611).","present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","52c8f620-1816-11da-9544-b8a03c50a862","KOSCHMANN JR",NA,"http://portal.vertnet.org/o/utep/mammals?id=2404",NA,NA,NA,NA,"Spilogale gracilis Merriam, 1890",NA,"FEMALE","Spilogale gracilis",2434835,"gracilis","87",NA,2434835,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"United States of America | New Mexico | Dona Ana | KENZIN, 4250 FT.","Western Spotted Skunk",1971,2016-08-10
"346",NA,"Nm","DONA ANA",NA,NA,"PRESERVED_SPECIMEN",NA,NA,"2611","Mammalia",359,"KENZIN, 4250 FT.::, Nm, DONA AUnited States","Mamm",NA,NA,NA,"United States","b9b1f731-dbe2-492b-bd2a-a3eb6ce6fc17",NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1971-03-28T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"United States","1230827763","Spilogale","Spilogale",2434820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UTEP",NA,"US",1230827763,"Animalia",1,NA,"2016-01-28T16:00:07.456+0000","2016-08-04T12:57:50.361+0000","2016-01-28T16:00:07.496+0000",NA,NA,NA,NA,NA,NA,NA,NA,"KENZIN, 4250 FT.::",NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DIGIR_MANIS","US","52c8f620-1816-11da-9544-b8a03c50a862","KOSCHMANN JR",NA,NA,NA,NA,NA,NA,"Spilogale gracilis Merriam, 1890",NA,NA,"Spilogale gracilis",2434835,"gracilis",NA,NA,2434835,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,1971,2016-08-10
"347","http://vertnet.org/resources/norms.html","Oregon","Lincoln",NA,NA,"PRESERVED_SPECIMEN",NA,NA,"Mammal-13795","Mammalia",359,"Cascade Head Experimental Forest; T6S, R10W, S21, SW .25, Oregon, Lincoln, United States, NORTH_AMERICA","Mammal",NA,"NORTH_AMERICA",NA,"United States","8eddc200-f535-4c65-9b4d-f723eafe607e",NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"102","NATIVE","1971-04-12T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"United States","812650548","Spilogale","Spilogale",2434820,"WGS84",NA,"GW Shugart","7/1/2002",NA,NA,"TRS2LL batch program ver 11/26/2001","requires verification",NA,"Mammalia | Carnivora | Mephitidae | Spilogale","| USA | Oregon | Lincoln |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:PSM:Mammal:Mammal-13795",NA,NA,NA,"PSM","urn:lsid:biocol.org:col:34825","US",812650548,"Animalia",1,"en","2016-05-26T20:48:52.265+0000","2016-08-04T09:30:05.615+0000","2016-05-26T20:48:52.372+0000",45.0330979175346,NA,NA,NA,NA,NA,NA,NA,"Cascade Head Experimental Forest; T6S, R10W, S21, SW .25",NA,NA,NA,-123.923038329972,NA,"2016-05-26T00:00:00.000+0000",4,"ICZN","urn:catalog:PSM:Mammal:Mammal-13795",NA,"present","Carnivora",732,NA,"2568",NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","f56c5f80-055c-11d8-b84e-b8a03c50a862","C. Maser",NA,"http://portal.vertnet.org/o/psm/mammal?id=mammal-13795",NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Spilogale gracilis Merriam, 1890",NA,"FEMALE","Spilogale gracilis",2434835,"gracilis","102",NA,2434835,"SPECIES",NA,"PhysicalObject",NA,"decimal degrees",NA,NA,"USA | Oregon | Lincoln | Cascade Head Experimental Forest; T6S, R10W, S21, SW .25",NA,1971,2016-08-10
"348","http://vertnet.org/resources/norms.html","Oregon","Lincoln",NA,NA,"PRESERVED_SPECIMEN",NA,NA,"Mammal-13796","Mammalia",359,"Cascade Head Experimental Forest; T6S, R10W, S21, SW .25, Oregon, Lincoln, United States, NORTH_AMERICA","Mammal",NA,"NORTH_AMERICA",NA,"United States","8eddc200-f535-4c65-9b4d-f723eafe607e",NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"106","NATIVE","1971-04-16T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"United States","812650309","Spilogale","Spilogale",2434820,"WGS84",NA,"GW Shugart","7/1/2002",NA,NA,"TRS2LL batch program ver 11/26/2001","requires verification",NA,"Mammalia | Carnivora | Mephitidae | Spilogale","| USA | Oregon | Lincoln |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:PSM:Mammal:Mammal-13796",NA,NA,NA,"PSM","urn:lsid:biocol.org:col:34825","US",812650309,"Animalia",1,"en","2016-05-26T20:48:52.204+0000","2016-08-04T09:30:05.650+0000","2016-05-26T20:48:52.331+0000",45.0330979175346,NA,NA,NA,NA,NA,NA,NA,"Cascade Head Experimental Forest; T6S, R10W, S21, SW .25",NA,NA,NA,-123.923038329972,NA,"2016-05-26T00:00:00.000+0000",4,"ICZN","urn:catalog:PSM:Mammal:Mammal-13796",NA,"present","Carnivora",732,NA,"2582",NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","f56c5f80-055c-11d8-b84e-b8a03c50a862","C. Maser",NA,"http://portal.vertnet.org/o/psm/mammal?id=mammal-13796",NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Spilogale gracilis Merriam, 1890",NA,"MALE","Spilogale gracilis",2434835,"gracilis","106",NA,2434835,"SPECIES",NA,"PhysicalObject",NA,"decimal degrees",NA,NA,"USA | Oregon | Lincoln | Cascade Head Experimental Forest; T6S, R10W, S21, SW .25",NA,1971,2016-08-10
"349","http://vertnet.org/resources/norms.html","Arizona","Cochise",NA,NA,"PRESERVED_SPECIMEN",NA,NA,"UAZ 21067","Mammalia",359,"mouth of Blacktail Canyon, Ft. Huachuca, Arizona, Cochise, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States","96275bf2-8999-4869-95d5-4903a84391b0",NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"128","NATIVE","1971-05-08T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"United States","1262412197","Spilogale","Spilogale",2434820,"WGS84",NA,NA,NA,NA,NA,NA,"requires verification",NA,"|  |  | Carnivora | Caniformia |  |  | Mephitidae |  |  | Spilogale","| United States of America  | Arizona | Cochise |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:UAZ:Mammals:UAZ 21067",NA,NA,NA,"UAZ","http://biocol.org/urn:lsid:biocol.org:col:34852","US",1262412197,"Animalia",1,"en","2016-03-29T18:16:44.658+0000","2016-08-04T10:11:14.723+0000","2016-03-29T18:16:44.881+0000",31.56694,NA,NA,NA,NA,NA,NA,NA,"mouth of Blacktail Canyon, Ft. Huachuca",NA,NA,NA,-110.41778,NA,"2016-03-23T00:00:00.000+0000",5,"ICZN","urn:catalog:UAZ:Mammals:UAZ 21067",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","84d451a0-644d-11de-b910-b8a03c50a862","J.A. Lewis",NA,"http://portal.vertnet.org/o/uaz/mammals?id=uaz-21067",NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Spilogale gracilis Merriam, 1890",NA,"FEMALE","Spilogale gracilis",2434835,"gracilis","128",NA,2434835,"SPECIES",NA,"PhysicalObject",NA,NA,NA,"8 May 1971","United States of America  | Arizona | Cochise | mouth of Blacktail Canyon, Ft. Huachuca","Western Spotted Skunk",1971,2016-08-10
"350","http://vertnet.org/resources/norms.html","New Mexico","Eddy",NA,NA,"PRESERVED_SPECIMEN",NA,NA,"122-12","Mammalia",359,"Pit N & W Animal Fair, Dry Cave; Pecos River, New Mexico, Eddy, United States, NORTH_AMERICA","Fossils",NA,"NORTH_AMERICA",NA,"United States","bd2feca8-ec39-4480-9dad-e353ab6a506d",NA,NA,20,NA,NA,NA,NA,NA,NA,"WISCONSIN LATE",NA,NA,1280,0,"171","NATIVE","1971-06-20T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"United States","1058570915","Spilogale","Spilogale",2434820,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mammalia | Carnivora | Mephitidae |  | Spilogale","| USA | NM | EDDY |  |  |  |",NA,NA,NA,NA,NA,NA,NA,"Harris, Arthur H.","urn:catalog:UTEP:Fossils:122-12",1,NA,NA,"UTEP","http://grbio.org/cool/gq95-3z97","US",1058570915,"Animalia",1,"en","2015-02-23T03:03:10.102+0000","2016-08-04T13:04:01.587+0000","2015-02-23T03:03:10.211+0000",NA,NA,NA,"WISCONSIN LATE",NA,NA,NA,NA,"Pit N & W Animal Fair, Dry Cave; Pecos River",NA,NA,"See site 22 for Dry Cave references.",NA,NA,"2015-02-20T00:00:00.000+0000",6,"ICZN","urn:catalog:UTEP:Fossils:122-12","Earlier misidentified as Conepatus leuconotus.","present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"L petrosal and bulla.",NA,"DWC_ARCHIVE","US","52c8f620-1816-11da-9544-b8a03c50a862","Harris, Arthur H.",NA,"http://portal.vertnet.org/o/utep/fossils?id=122-12",NA,NA,NA,NA,"Spilogale gracilis Merriam, 1890",NA,NA,"Spilogale gracilis",2434835,"gracilis","171",NA,2434835,"SPECIES",NA,"PhysicalObject",NA,NA,"1280 M",NA,"USA | NM | Eddy | Pit N & W Animal Fair, Dry Cave; Pecos River","Spotted Skunk",1971,2016-08-10
"351","http://vertnet.org/resources/norms.html","New Mexico","Eddy",NA,NA,"PRESERVED_SPECIMEN",NA,NA,"122-99","Mammalia",359,"Pit N & W Animal Fair, Dry Cave; Pecos River, New Mexico, Eddy, United States, NORTH_AMERICA","Fossils",NA,"NORTH_AMERICA",NA,"United States","bd2feca8-ec39-4480-9dad-e353ab6a506d",NA,NA,21,NA,NA,NA,NA,NA,NA,"WISCONSIN LATE",NA,NA,1280,0,"172","NATIVE","1971-06-21T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"United States","1058570905","Spilogale","Spilogale",2434820,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mammalia | Carnivora | Mephitidae |  | Spilogale","| USA | NM | EDDY |  |  |  |",NA,NA,NA,NA,NA,NA,NA,"Harris, Arthur H.","urn:catalog:UTEP:Fossils:122-99",3,NA,NA,"UTEP","http://grbio.org/cool/gq95-3z97","US",1058570905,"Animalia",1,"en","2015-02-23T03:03:10.055+0000","2016-08-04T13:04:01.357+0000","2015-02-23T03:03:10.109+0000",NA,NA,NA,"WISCONSIN LATE",NA,NA,NA,NA,"Pit N & W Animal Fair, Dry Cave; Pecos River",NA,NA,"See site 22 for Dry Cave references.",NA,NA,"2015-02-20T00:00:00.000+0000",6,"ICZN","urn:catalog:UTEP:Fossils:122-99",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"Skull, R and L dentary.",NA,"DWC_ARCHIVE","US","52c8f620-1816-11da-9544-b8a03c50a862","Harris, Arthur H.",NA,"http://portal.vertnet.org/o/utep/fossils?id=122-99",NA,NA,NA,NA,"Spilogale gracilis Merriam, 1890",NA,NA,"Spilogale gracilis",2434835,"gracilis","172",NA,2434835,"SPECIES",NA,"PhysicalObject",NA,NA,"1280 M",NA,"USA | NM | Eddy | Pit N & W Animal Fair, Dry Cave; Pecos River","Spotted Skunk",1971,2016-08-10
"352","http://vertnet.org/resources/norms.html",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"963","Mammalia",359,"captive, Namibia","WildlifeMammals",NA,NA,NA,"Namibia","41a910f3-db13-4520-a3b2-199edb4a32ea",NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"210","NATIVE","1971-07-29T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,NA,"465972650","Spilogale","Spilogale",2434820,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mammalia | Carnivora | Mephitidae | Spilogale",NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:HSU:WildlifeMammals:963",NA,NA,NA,"HSU","http://grbio.org/cool/jaci-3nzp",NA,465972650,"Animalia",1,"en","2016-03-14T23:28:48.163+0000","2016-08-03T15:45:17.558+0000","2016-03-14T23:28:48.194+0000",NA,NA,NA,NA,NA,NA,NA,NA,"captive",NA,NA,NA,NA,NA,"2016-02-17T00:00:00.000+0000",7,"ICZN","urn:catalog:HSU:WildlifeMammals:963",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"skull",NA,"DWC_ARCHIVE","US","c10e9f64-38b0-4cb9-98d3-92b82cb7256a","R. Hill",NA,"http://portal.vertnet.org/o/hsu/wildlifemammals?id=963",NA,"http://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Spilogale gracilis Merriam, 1890",NA,NA,"Spilogale gracilis",2434835,"gracilis","210",NA,2434835,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,NA,"western spotted skunk",1971,2016-08-10
"353","http://vertnet.org/resources/norms.html",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"956","Mammalia",359,"captive, Namibia","WildlifeMammals",NA,NA,NA,"Namibia","41a910f3-db13-4520-a3b2-199edb4a32ea",NA,NA,8,NA,NA,NA,"{""measurements"":""Weight=144 TotalLength=311 Tail=101 HindFoot=42"" }",NA,NA,NA,NA,NA,NA,NA,"189","NATIVE","1971-07-08T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,NA,"465972641","Spilogale","Spilogale",2434820,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mammalia | Carnivora | Mephitidae | Spilogale",NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:HSU:WildlifeMammals:956",NA,NA,NA,"HSU","http://grbio.org/cool/jaci-3nzp",NA,465972641,"Animalia",1,"en","2016-03-14T23:28:48.102+0000","2016-08-03T15:45:17.562+0000","2016-03-14T23:28:48.110+0000",NA,NA,NA,NA,NA,NA,NA,NA,"captive",NA,NA,NA,NA,NA,"2016-02-17T00:00:00.000+0000",7,"ICZN","urn:catalog:HSU:WildlifeMammals:956",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"skin | skull",NA,"DWC_ARCHIVE","US","c10e9f64-38b0-4cb9-98d3-92b82cb7256a","R. Hill",NA,"http://portal.vertnet.org/o/hsu/wildlifemammals?id=956",NA,"http://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Spilogale gracilis Merriam, 1890",NA,NA,"Spilogale gracilis",2434835,"gracilis","189",NA,2434835,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,NA,"western spotted skunk",1971,2016-08-10
"354","http://vertnet.org/resources/norms.html","Idaho","Latah",NA,NA,"PRESERVED_SPECIMEN",NA,NA,"77-284","Mammalia",359,"Captive skunk colony, Univ. of Idaho, Moscow, Latah Co., Idaho, Idaho, Latah, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States","3a339645-d3b4-40aa-b891-f9c92dc554d8",NA,NA,9,NA,NA,NA,"{""totalLengthInMM"":""299.0"", ""tailLengthInMM"":""72.0"", ""hindfootLengthInMM"":""36.0"", ""earLengthInMM"":""22.0"", ""weight"":""148.3"" }",NA,NA,NA,NA,NA,NA,NA,"190","MANAGED","1971-07-09T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"United States","673100679","Spilogale","Spilogale",2434820,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mammalia | Carnivora | Mephitidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:CRCM:Mammals:77-284",NA,NA,NA,"CRCM","urn:lsid:biocol.org:col:34938","US",673100679,"Animalia",1,"en","2015-10-13T18:59:56.024+0000","2016-08-03T15:27:06.010+0000","2015-10-13T18:59:56.038+0000",NA,NA,NA,NA,NA,NA,NA,NA,"Captive skunk colony, Univ. of Idaho, Moscow, Latah Co., Idaho",NA,NA,NA,NA,NA,"2015-10-13T00:00:00.000+0000",7,NA,"urn:catalog:CRCM:Mammals:77-284","Born 14 June 1971 in captivity to female 1201 from Lane Co., Oregon, died 9 July 1971","present","Carnivora",732,NA,"NAH-243",NA,NA,"Chordata",44,"skin (round) | skull (complete)",NA,"DWC_ARCHIVE","US","7c7b6440-94d1-11dd-bdb1-b8a03c50a862","Mead, R. A.",NA,"http://portal.vertnet.org/o/crcm/mammals?id=77-284",NA,"http://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Spilogale gracilis Merriam, 1890",NA,NA,"Spilogale gracilis",2434835,"gracilis","190",NA,2434835,"SPECIES",NA,"PhysicalObject",NA,NA,NA,"9-Jul-1971","North America | United States | Idaho | Latah | Captive skunk colony, Univ. of Idaho, Moscow, Latah Co., Idaho","Western Spotted Skunk",1971,2016-08-10
"355","http://vertnet.org/resources/norms.html","Oregon","Lincoln",NA,NA,"PRESERVED_SPECIMEN",NA,NA,"Mammal-13901","Mammalia",359,"Cascade Head Experimental Forest; T6S, R10W, S21, SW .25, Oregon, Lincoln, United States, NORTH_AMERICA","Mammal",NA,"NORTH_AMERICA",NA,"United States","8eddc200-f535-4c65-9b4d-f723eafe607e",NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"225","NATIVE","1971-08-13T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"United States","812650374","Spilogale","Spilogale",2434820,"WGS84",NA,"GW Shugart","7/1/2002",NA,NA,"TRS2LL batch program ver 11/26/2001","requires verification",NA,"Mammalia | Carnivora | Mephitidae | Spilogale","| USA | Oregon | Lincoln |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:PSM:Mammal:Mammal-13901",NA,NA,NA,"PSM","urn:lsid:biocol.org:col:34825","US",812650374,"Animalia",1,"en","2016-05-26T20:48:52.286+0000","2016-08-04T09:30:05.654+0000","2016-05-26T20:48:52.426+0000",45.0330979175346,NA,NA,NA,NA,NA,NA,NA,"Cascade Head Experimental Forest; T6S, R10W, S21, SW .25",NA,NA,NA,-123.923038329972,NA,"2016-05-26T00:00:00.000+0000",8,"ICZN","urn:catalog:PSM:Mammal:Mammal-13901",NA,"present","Carnivora",732,NA,"2762",NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","f56c5f80-055c-11d8-b84e-b8a03c50a862","C. Maser",NA,"http://portal.vertnet.org/o/psm/mammal?id=mammal-13901",NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Spilogale gracilis Merriam, 1890",NA,"MALE","Spilogale gracilis",2434835,"gracilis","225",NA,2434835,"SPECIES",NA,"PhysicalObject",NA,"decimal degrees",NA,NA,"USA | Oregon | Lincoln | Cascade Head Experimental Forest; T6S, R10W, S21, SW .25",NA,1971,2016-08-10
"356","http://vertnet.org/resources/norms.html","Oregon","Lincoln",NA,NA,"PRESERVED_SPECIMEN",NA,NA,"Mammal-13902","Mammalia",359,"Cascade Head Experimental Forest; T6S, R10W, S21, SW .25, Oregon, Lincoln, United States, NORTH_AMERICA","Mammal",NA,"NORTH_AMERICA",NA,"United States","8eddc200-f535-4c65-9b4d-f723eafe607e",NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"228","NATIVE","1971-08-16T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"United States","812650375","Spilogale","Spilogale",2434820,"WGS84",NA,"GW Shugart","7/1/2002",NA,NA,"TRS2LL batch program ver 11/26/2001","requires verification",NA,"Mammalia | Carnivora | Mephitidae | Spilogale","| USA | Oregon | Lincoln |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:PSM:Mammal:Mammal-13902",NA,NA,NA,"PSM","urn:lsid:biocol.org:col:34825","US",812650375,"Animalia",1,"en","2016-05-26T20:48:52.273+0000","2016-08-04T09:30:05.609+0000","2016-05-26T20:48:52.342+0000",45.0330979175346,NA,NA,NA,NA,NA,NA,NA,"Cascade Head Experimental Forest; T6S, R10W, S21, SW .25",NA,NA,NA,-123.923038329972,NA,"2016-05-26T00:00:00.000+0000",8,"ICZN","urn:catalog:PSM:Mammal:Mammal-13902",NA,"present","Carnivora",732,NA,"2773",NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","f56c5f80-055c-11d8-b84e-b8a03c50a862","C. Maser",NA,"http://portal.vertnet.org/o/psm/mammal?id=mammal-13902",NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Spilogale gracilis Merriam, 1890",NA,"MALE","Spilogale gracilis",2434835,"gracilis","228",NA,2434835,"SPECIES",NA,"PhysicalObject",NA,"decimal degrees",NA,NA,"USA | Oregon | Lincoln | Cascade Head Experimental Forest; T6S, R10W, S21, SW .25",NA,1971,2016-08-10
"357","http://vertnet.org/resources/norms.html","Oregon","Lincoln",NA,NA,"PRESERVED_SPECIMEN",NA,NA,"Mammal-13900","Mammalia",359,"Cascade Head Experimental Forest; T6S, R10W, S21, SW .25, Oregon, Lincoln, United States, NORTH_AMERICA","Mammal",NA,"NORTH_AMERICA",NA,"United States","8eddc200-f535-4c65-9b4d-f723eafe607e",NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"223","NATIVE","1971-08-11T00:00:00.000+0000",NA,NA,"Mephitidae",9679,NA,NA,"United States","812650373","Spilogale","Spilogale",2434820,"WGS84",NA,"GW Shugart","7/1/2002",NA,NA,"TRS2LL batch program ver 11/26/2001","requires verification",NA,"Mammalia | Carnivora | Mephitidae | Spilogale","| USA | Oregon | Lincoln |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:PSM:Mammal:Mammal-13900",NA,NA,NA,"PSM","urn:lsid:biocol.org:col:34825","US",812650373,"Animalia",1,"en","2016-05-26T20:48:52.307+0000","2016-08-04T09:30:05.615+0000","2016-05-26T20:48:52.366+0000",45.0330979175346,NA,NA,NA,NA,NA,NA,NA,"Cascade Head Experimental Forest; T6S, R10W, S21, SW .25",NA,NA,NA,-123.923038329972,NA,"2016-05-26T00:00:00.000+0000",8,"ICZN","urn:catalog:PSM:Mammal:Mammal-13900",NA,"present","Carnivora",732,NA,"2755",NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","f56c5f80-055c-11d8-b84e-b8a03c50a862","C. Maser",NA,"http://portal.vertnet.org/o/psm/mammal?id=mammal-13900",NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Spilogale gracilis Merriam, 1890",NA,"FEMALE","Spilogale gracilis",2434835,"gracilis","223",NA,2434835,"SPECIES",NA,"PhysicalObject",NA,"decimal degrees",NA,NA,"USA | Oregon | Lincoln | Cascade Head Experimental Forest; T6S, R10W, S21, SW .25",NA,1971,2016-08-10
