"","X","accessRights","adm1","adm2","associatedSequences","basisOfRecord","behavior","bibliographicCitation","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinatePrecision","coordinateUncertaintyInMeters","country","datasetID","datasetKey","datasetName","dateIdentified","day","depth","depthAccuracy","disposition","dynamicProperties","earliestEonOrLowestEonothem","earliestEpochOrLowestSeries","earliestEraOrLowestErathem","earliestPeriodOrLowestSystem","elevation","elevationAccuracy","endDayOfYear","establishmentMeans","eventDate","eventID","eventRemarks","eventTime","family","familyKey","fieldNotes","fieldNumber","fullCountry","gbifID","genericName","genus","genusKey","geodeticDatum","geologicalContextID","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","georeferenceSources","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","highestBiostratigraphicZone","http...unknown.org.occurrenceDetails","http...unknown.org.organismID","identificationID","identificationQualifier","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","informationWithheld","infraspecificEpithet","institutionCode","institutionID","island","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","latestEonOrHighestEonothem","latestEpochOrHighestSeries","latestEraOrHighestErathem","latestPeriodOrHighestSystem","license","lifeStage","locality","locationAccordingTo","locationID","locationRemarks","lon","lowestBiostratigraphicZone","modified","month","municipality","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismID","originalNameUsage","otherCatalogNumbers","ownerInstitutionCode","phylum","phylumKey","preparations","previousIdentifications","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","rights","rightsHolder","samplingProtocol","scientificName","scientificNameID","sex","source","species","speciesKey","specificEpithet","startDayOfYear","taxonID","taxonKey","taxonomicStatus","taxonRank","taxonRemarks","type","typeStatus","typifiedName","verbatimCoordinateSystem","verbatimElevation","verbatimEventDate","verbatimLocality","verbatimTaxonRank","vernacularName","year","downloadDate","id_no","binomial","presence","origin","seasonal","compiler","year.1","citation","source.1","dist_comm","island.1","kingdom.1","phylum.1","class.1","order_","family.1","rlcategory","shape_Leng","shape_Area","optional"
"622",629,"http://vertnet.org/resources/norms.html","Colima",NA,NA,"PRESERVED_SPECIMEN",NA,NA,"033298","Mammalia",359,"El Terrerro, Colima, Mexico, NORTH_AMERICA","Mammals","urn:lsid:biocol.org:col:34897","NORTH_AMERICA",NA,560,"Mexico",NA,"7a25f7aa-03fb-4322-aaeb-66719e1a9527",NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,"NATIVE","1970-05-26T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"Mexico",1065397542,"Nasua","Nasua",2433530,"WGS84",NA,"Alejandra N+ez Merchand (CONABIO)",NA,"VertNet Georeferencing Guidelines","Locality coordinates/ Extent calculated as: y = 0.0863x0.3322 (0.3322 = exponential) where X = number of inhabitants of named place","Instituto Nacional de Estadfstica Geograffa e Informtica (INEGI), (2002) Localidades de la Rep+blica Mexicana, 2000. Obtenido de Principales Resultados por Localidad. XII Censo de Poblaci=n y Viviend","requires verification",NA,"Carnivora | Procyonidae | Nasua","| Mexico | Colima |  |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"af22ba58-0991-4ef8-84b7-56c442a5a3d7",NA,NA,"narica","LACM","urn:lsid:biocol.org:col:34802",NA,"MX",1065397542,"Animalia",1,"en","2015-04-17T16:00:52.111+0000","2016-08-04T02:40:34.630+0000","2015-04-17T16:00:52.124+0000",19.4447712643033,NA,NA,NA,NA,NA,NA,"El Terrerro",NA,NA,NA,-103.949936440479,NA,"2015-04-17T00:00:00.000+0000",5,NA,"ICZN","af22ba58-0991-4ef8-84b7-56c442a5a3d7",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"SP",NA,"DWC_ARCHIVE","US","493fe050-055d-11d8-b84f-b8a03c50a862","Jimenez, C","11","http://portal.vertnet.org/o/lacm/mammals?id=033298","https://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Nasua narica subsp. narica",NA,"FEMALE",NA,"Nasua narica",2433531,"narica",146,NA,7193889,NA,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,"2286","26 MAY 1970","Mexico | Colima | El Terrerro",NA,NA,1970,"2016-08-10",41683,"Nasua narica",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",277.865298519,235.977334215,TRUE
"628",635,"http://vertnet.org/resources/norms.html","Arizona","Cochise",NA,"PRESERVED_SPECIMEN",NA,NA,"UAZ 26719","Mammalia",359,"Scotia Canyon, Huachuca Mtns., Arizona, Cochise, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,NA,"United States",NA,"96275bf2-8999-4869-95d5-4903a84391b0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NATIVE","1970-07-01T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"United States",1262417813,"Nasua","Nasua",2433530,"WGS84",NA,NA,NA,NA,NA,NA,"requires verification",NA,"|  |  | Carnivora | Caniformia |  |  | Procyonidae |  |  | Nasua","| United States of America  | Arizona | Cochise |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:UAZ:Mammals:UAZ 26719",NA,NA,NA,"UAZ","http://biocol.org/urn:lsid:biocol.org:col:34852",NA,"US",1262417813,"Animalia",1,"en","2016-03-29T18:16:50.833+0000","2016-08-04T10:11:14.399+0000","2016-03-29T18:16:50.865+0000",31.41667,NA,NA,NA,NA,NA,NA,"Scotia Canyon, Huachuca Mtns.",NA,NA,NA,-110.43056,NA,"2016-03-23T00:00:00.000+0000",7,NA,"ICZN","urn:catalog:UAZ:Mammals:UAZ 26719",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"skull",NA,"DWC_ARCHIVE","US","84d451a0-644d-11de-b910-b8a03c50a862",NA,NA,"http://portal.vertnet.org/o/uaz/mammals?id=uaz-26719","https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Nasua narica (Linnaeus, 1766)",NA,NA,NA,"Nasua narica",2433531,"narica",NA,NA,2433531,NA,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"July 1970","United States of America  | Arizona | Cochise | Scotia Canyon, Huachuca Mtns.",NA,"White-nosed Coati",1970,"2016-08-10",41683,"Nasua narica",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",277.865298519,235.977334215,TRUE
"629",636,"http://vertnet.org/resources/norms.html","Zacatecas",NA,NA,"PRESERVED_SPECIMEN",NA,NA,"036056","Mammalia",359,"Monte Escobedo, Zacatecas, Mexico, NORTH_AMERICA","Mammals","urn:lsid:biocol.org:col:34897","NORTH_AMERICA",NA,1404,"Mexico",NA,"7a25f7aa-03fb-4322-aaeb-66719e1a9527",NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,254,"NATIVE","1970-09-11T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"Mexico",1065342756,"Nasua","Nasua",2433530,"WGS84",NA,"Juan Carlos Hernndez Barrios (CONABIO)",NA,"VertNet Georeferencing Guidelines","Locality coordinates","Instituto Nacional de Estadfstica Geograffa e Informtica (INEGI), (2002) Localidades de la Rep+blica Mexicana, 2000. Obtenido de Principales Resultados por Localidad. XII Censo de Poblaci=n y Viviend","requires verification",NA,"Carnivora | Procyonidae | Nasua","| Mexico | Zacatecas |  |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"1effb547-5ae4-4b3d-a06a-332aa102c7a7",NA,NA,NA,"LACM","urn:lsid:biocol.org:col:34802",NA,"MX",1065342756,"Animalia",1,"en","2015-04-17T15:58:50.547+0000","2016-08-04T02:40:36.938+0000","2015-04-17T15:58:50.566+0000",22.3040823811107,NA,NA,NA,NA,NA,NA,"Monte Escobedo",NA,NA,NA,-103.560499045359,NA,"2015-04-17T00:00:00.000+0000",9,NA,"ICZN","1effb547-5ae4-4b3d-a06a-332aa102c7a7",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"skull",NA,"DWC_ARCHIVE","US","493fe050-055d-11d8-b84f-b8a03c50a862","Clifton, P L","PLC 16243","http://portal.vertnet.org/o/lacm/mammals?id=036056","https://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Nasua narica (Linnaeus, 1766)",NA,"MALE",NA,"Nasua narica",2433531,"narica",254,NA,2433531,NA,"SPECIES",NA,"PhysicalObject",NA,NA,NA,"2225","11 SEP 1970","Mexico | Zacatecas | Monte Escobedo",NA,NA,1970,"2016-08-10",41683,"Nasua narica",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",277.865298519,235.977334215,TRUE
"633",640,"http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","Zelaya",NA,NA,"PRESERVED_SPECIMEN",NA,NA,"115606","Mammalia",359,"EL RECREO; N SIDE OF RIO MICO, Zelaya, Nicaragua, NORTH_AMERICA","KUM",NA,"NORTH_AMERICA",NA,NA,"Nicaragua",NA,"1d04e739-98a9-4e16-9970-8f8f3bf9e9e3","University of Kansas Biodiversity Institute Mammalogy Collection",NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1968-02-25T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"Nicaragua",686444207,"Nasua","Nasua",2433530,"WGS84",NA,"N Slade","2009-07-15",NA,NA,"Google Earth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"94bd80d9-1ed8-11e3-bfac-90b11c41863e",NA,NA,"narica","KU","http://grbio.org/cool/iakn-125z",NA,"NI",686444207,"Animalia",1,"en","2016-03-28T15:43:33.452+0000","2016-08-03T12:32:55.647+0000","2015-06-05T22:02:16.777+0000",12.171014505445,NA,NA,NA,NA,NA,NA,"EL RECREO; N SIDE OF RIO MICO",NA,NA,NA,-84.3097343389221,NA,NA,2,NA,NA,"94bd80d9-1ed8-11e3-bfac-90b11c41863e",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"SS",NA,"DWC_ARCHIVE","US","b554c320-0560-11d8-b851-b8a03c50a862","SMITH J D",NA,NA,"http://creativecommons.org/licenses/by/4.0/deed.en_US",NA,NA,"Nasua narica subsp. narica",NA,NA,NA,"Nasua narica",2433531,"narica",NA,NA,7193889,NA,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"Decimal Degrees",NA,NA,NA,NA,NA,1968,"2016-08-10",41683,"Nasua narica",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",277.865298519,235.977334215,TRUE
"635",642,"http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","Chinandega",NA,NA,"PRESERVED_SPECIMEN",NA,NA,"115604","Mammalia",359,"COSIGUI1 KM N OF; EL PARAISO, Chinandega, Nicaragua, NORTH_AMERICA","KUM",NA,"NORTH_AMERICA",NA,NA,"Nicaragua",NA,"1d04e739-98a9-4e16-9970-8f8f3bf9e9e3","University of Kansas Biodiversity Institute Mammalogy Collection",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1968-03-01T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"Nicaragua",686444205,"Nasua","Nasua",2433530,"WGS84",NA,"N Slade","2009-07-15",NA,NA,"Google Earth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"94bd7f0f-1ed8-11e3-bfac-90b11c41863e",NA,NA,"narica","KU","http://grbio.org/cool/iakn-125z",NA,"NI",686444205,"Animalia",1,"en","2016-03-28T15:43:33.461+0000","2016-08-03T12:32:56.174+0000","2015-06-05T22:02:16.754+0000",12.990965117934,NA,NA,NA,NA,NA,NA,"COSIGUINA, 1 KM N OF; EL PARAISO",NA,NA,NA,-87.5598123360662,NA,NA,3,NA,NA,"94bd7f0f-1ed8-11e3-bfac-90b11c41863e",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"SK",NA,"DWC_ARCHIVE","US","b554c320-0560-11d8-b851-b8a03c50a862","GENOWAYS H H",NA,NA,"http://creativecommons.org/licenses/by/4.0/deed.en_US",NA,NA,"Nasua narica subsp. narica",NA,NA,NA,"Nasua narica",2433531,"narica",NA,NA,7193889,NA,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"Decimal Degrees",NA,NA,NA,NA,NA,1968,"2016-08-10",41683,"Nasua narica",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",277.865298519,235.977334215,TRUE
"636",643,"http://www.vertnet.org/resources/norms.html","Arizona","Santa Cruz County",NA,"PRESERVED_SPECIMEN",NA,NA,"160441","Mammalia",359,"Sycamore Canyon, W side of Patagonia Mts., Arizona, Santa Cruz County, United States, NORTH_AMERICA","Mammal specimens",NA,"NORTH_AMERICA",NA,2980,"United States",NA,"b15d4952-7d20-46f1-8a3e-556a512b04c5",NA,"1968-04-14T00:00:00.000+0000",14,NA,NA,NA,"sex=unknown ; verbatim collector=Field Crew",NA,NA,NA,NA,NA,NA,105,NA,"1968-04-14T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"United States",1145187133,"Nasua","Nasua",2433530,"WGS84",NA,"Jason L. Malaney","2009-09-08 00:00:00.0","BioGeoMancer",NA,"biogeomancer","unverified",NA,"Animalia; Chordata; Mammalia; Carnivora; Procyonidae;","North America, United States, Arizona, Santa Cruz County",NA,NA,NA,NA,"A",NA,"legacy","unknown","http://arctos.database.museum/guid/MSB:Mamm:160441?seid=228277",1,NA,NA,"MSB","urn:lsid:biocol.org:col:34495",NA,"US",1145187133,"Animalia",1,"en","2016-07-28T04:55:35.556+0000","2016-08-04T12:18:25.729+0000","2016-06-24T04:33:07.884+0000",31.37724,NA,NA,NA,NA,NA,NA,"""Sycamore Canyon, W side of Patagonia Mts.""","Jason L. Malaney",NA,NA,-110.75386,NA,NA,4,NA,"ICZN","http://arctos.database.museum/guid/MSB:Mamm:160441?seid=228277","part of skull only",NA,"Carnivora",732,"http://arctos.database.museum/guid/MSB:Mamm:160441",NA,"UIMNH: University of Illinois Museum of Natural History=37384; collector number=-",NA,"Chordata",44,"skull","<i>Nasua narica</i> (accepted ID) identified by unknown on 1968-04-14; method: legacy","DWC_ARCHIVE","US","939ed180-aa7b-11db-8edf-b8a03c50a862","Collector(s): unknown","-","http://arctos.database.museum/guid/MSB:Mamm:160441","http://arctosdb.org/home/data/",NA,NA,"Nasua narica (Linnaeus, 1766)",NA,NA,NA,"Nasua narica",2433531,"narica",NA,NA,2433531,NA,"SPECIES",NA,"PhysicalObject",NA,NA,"decimal degrees",NA,"14-April-1968","""Sycamore Canyon, W side of Patagonia Mts.""",NA,NA,1968,"2016-08-10",41683,"Nasua narica",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",277.865298519,235.977334215,TRUE
"644",651,"http://vertnet.org/resources/norms.html","Arizona","Cochise",NA,"PRESERVED_SPECIMEN",NA,NA,"UAZ 18411b","Mammalia",359,"Chiricahua Mts., 2.0 mi. N on Rucker Canyon Jeep Trail from road, 6480', Arizona, Cochise, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,NA,"United States",NA,"96275bf2-8999-4869-95d5-4903a84391b0",NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,"NATIVE","1968-10-26T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"United States",1262409544,"Nasua","Nasua",2433530,"WGS84",NA,NA,NA,NA,NA,NA,"requires verification",NA,"|  |  | Carnivora | Caniformia |  |  | Procyonidae |  |  | Nasua","| United States of America  | Arizona | Cochise |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:UAZ:Mammals:UAZ 18411b",NA,NA,NA,"UAZ","http://biocol.org/urn:lsid:biocol.org:col:34852",NA,"US",1262409544,"Animalia",1,"en","2016-03-29T18:16:39.938+0000","2016-08-04T10:11:14.927+0000","2016-03-29T18:16:39.962+0000",31.74802,NA,NA,NA,NA,NA,NA,"Chiricahua Mts., 2.0 mi. N on Rucker Canyon Jeep Trail from road, 6480'",NA,NA,NA,-109.50522,NA,"2016-03-23T00:00:00.000+0000",10,NA,"ICZN","urn:catalog:UAZ:Mammals:UAZ 18411b",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"skull",NA,"DWC_ARCHIVE","US","84d451a0-644d-11de-b910-b8a03c50a862","R.E. Wicks",NA,"http://portal.vertnet.org/o/uaz/mammals?id=uaz-18411b","https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Nasua narica (Linnaeus, 1766)",NA,"FEMALE",NA,"Nasua narica",2433531,"narica",300,NA,2433531,NA,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"26 October 1968","United States of America  | Arizona | Cochise | Chiricahua Mts., 2.0 mi. N on Rucker Canyon Jeep Trail from road, 6480'",NA,"White-nosed Coati",1968,"2016-08-10",41683,"Nasua narica",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",277.865298519,235.977334215,TRUE
"647",654,"http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","Jalisco",NA,NA,"PRESERVED_SPECIMEN",NA,NA,"111975","Mammalia",359,"MASCOTA, 14 MI NW OF, Jalisco, Mexico, NORTH_AMERICA","KUM",NA,"NORTH_AMERICA",NA,NA,"Mexico",NA,"1d04e739-98a9-4e16-9970-8f8f3bf9e9e3","University of Kansas Biodiversity Institute Mammalogy Collection",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1967-03-01T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"Mexico",686440631,"Nasua","Nasua",2433530,"WGS84",NA,"Nadya Moreno Almeraya (CONABIO)","2003-09-01",NA,NA,"Instituto Nacional de Estad<U+FFFD>stica Geograf<U+FFFD>a e Inform<U+FFFD>tica (INEGI), (2002) Localidades de la Rep<U+FFFD>blica Mexicana, 2000. Obtenido de Principales Resultados por Localidad. XII Censo de Poblaci<U+FFFD>n y Viviend",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"948fc1c6-1ed8-11e3-bfac-90b11c41863e",NA,NA,"molaris","KU","http://grbio.org/cool/iakn-125z",NA,"MX",686440631,"Animalia",1,"en","2016-03-28T15:43:32.282+0000","2016-08-03T12:32:59.859+0000","2015-09-16T18:57:10.706+0000",20.6605411854789,NA,NA,NA,NA,NA,NA,"MASCOTA, 14 MI NW OF",NA,NA,NA,-104.930244070605,NA,NA,3,NA,NA,"948fc1c6-1ed8-11e3-bfac-90b11c41863e",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"SK",NA,"DWC_ARCHIVE","US","b554c320-0560-11d8-b851-b8a03c50a862","CLIFTON P L",NA,NA,"http://creativecommons.org/licenses/by/4.0/deed.en_US",NA,NA,"Nasua narica subsp. molaris Merriam, 1902",NA,NA,NA,"Nasua narica",2433531,"narica",NA,NA,6164387,NA,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"decimal degrees",NA,NA,NA,NA,NA,1967,"2016-08-10",41683,"Nasua narica",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",277.865298519,235.977334215,TRUE
"648",655,NA,"Oaxaca",NA,NA,"PRESERVED_SPECIMEN",NA,NA,"14824","Mammalia",359,"Base of Cerro Baul, about 40 km NW Rizo de Oro, Oaxaca, Mexico, NORTH_AMERICA","MAM",NA,"NORTH_AMERICA",NA,NA,"Mexico",NA,"6ce7290f-47f6-4046-8356-371f5b6749df",NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1967-03-30T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"Mexico",583488892,"Nasua","Nasua",2433530,"WGS84",NA,NA,NA,"MaNIS georeferencing guidelines","The actual name of the specific locality is Nueva Tenochtitlán",NA,"unverified",NA,"Animalia; Chordata; Mammalia; Carnivora; Procyonidae","North America; Mexico; Oaxaca",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:CAS:MAM:14824",NA,NA,"narica","CAS",NA,NA,"MX",583488892,"Animalia",1,"en","2016-08-09T10:33:54.413+0000","2016-08-04T00:58:20.392+0000","2016-03-29T19:22:50.376+0000",16.7346406129867,NA,NA,NA,NA,NA,NA,"Base of Cerro Baul, about 40 km NW Rizo de Oro",NA,NA,NA,-94.3660924405956,NA,NA,3,NA,NA,"urn:catalog:CAS:MAM:14824","Plus baculum.",NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"SK; SN",NA,"DWC_ARCHIVE","US","66522820-055c-11d8-b84e-b8a03c50a862","J. Ventura","20",NA,NA,NA,NA,"Nasua narica subsp. narica",NA,NA,NA,"Nasua narica",2433531,"narica",89,NA,7193889,NA,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,"4200 ft.","30 Mar 1967",NA,NA,NA,1967,"2016-08-10",41683,"Nasua narica",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",277.865298519,235.977334215,TRUE
"653",660,"http://vertnet.org/resources/norms.html","Arizona","Pima",NA,"PRESERVED_SPECIMEN",NA,NA,"UAZ 17587","Mammalia",359,"6500 block, E Calle Neptuno, Tucson, Arizona, Pima, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,NA,"United States",NA,"96275bf2-8999-4869-95d5-4903a84391b0",NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,"NATIVE","1967-09-29T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"United States",1262408718,"Nasua","Nasua",2433530,"WGS84",NA,NA,NA,NA,NA,NA,"requires verification",NA,"|  |  | Carnivora | Caniformia |  |  | Procyonidae |  |  | Nasua","| United States of America  | Arizona | Pima |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:UAZ:Mammals:UAZ 17587",NA,NA,NA,"UAZ","http://biocol.org/urn:lsid:biocol.org:col:34852",NA,"US",1262408718,"Animalia",1,"en","2016-03-29T18:16:39.122+0000","2016-08-04T10:11:16.169+0000","2016-03-29T18:16:39.142+0000",32.19742,NA,NA,NA,NA,NA,NA,"6500 block, E Calle Neptuno, Tucson",NA,NA,NA,-110.84358,NA,"2016-03-23T00:00:00.000+0000",9,NA,"ICZN","urn:catalog:UAZ:Mammals:UAZ 17587",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"skin | skull",NA,"DWC_ARCHIVE","US","84d451a0-644d-11de-b910-b8a03c50a862","D. Endress",NA,"http://portal.vertnet.org/o/uaz/mammals?id=uaz-17587","https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Nasua narica (Linnaeus, 1766)",NA,"MALE",NA,"Nasua narica",2433531,"narica",272,NA,2433531,NA,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"29 September 1967","United States of America  | Arizona | Pima | 6500 block, E Calle Neptuno, Tucson",NA,"White-nosed Coati",1967,"2016-08-10",41683,"Nasua narica",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",277.865298519,235.977334215,TRUE
"655",662,"http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","Jalisco",NA,NA,"PRESERVED_SPECIMEN",NA,NA,"107866","Mammalia",359,"PLAN DE BARRANCAS, 2 MI ESE OF, Jalisco, Mexico, NORTH_AMERICA","KUM",NA,"NORTH_AMERICA",NA,NA,"Mexico",NA,"1d04e739-98a9-4e16-9970-8f8f3bf9e9e3","University of Kansas Biodiversity Institute Mammalogy Collection",NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1966-06-08T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"Mexico",686436626,"Nasua","Nasua",2433530,"WGS84",NA,"Nadya Moreno Almeraya (CONABIO)","2003-05-03",NA,NA,"Instituto Nacional de Estad<U+FFFD>stica Geograf<U+FFFD>a e Inform<U+FFFD>tica (INEGI), (2002) Localidades de la Rep<U+FFFD>blica Mexicana, 2000. Obtenido de Principales Resultados por Localidad. XII Censo de Poblaci<U+FFFD>n y Viviend",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"94660b09-1ed8-11e3-bfac-90b11c41863e",NA,NA,"molaris","KU","http://grbio.org/cool/iakn-125z",NA,"MX",686436626,"Animalia",1,"en","2016-03-28T15:43:30.913+0000","2016-08-03T12:33:00.096+0000","2015-09-16T18:57:08.399+0000",21.0305270417233,NA,NA,NA,NA,NA,NA,"PLAN DE BARRANCAS, 2 MI ESE OF",NA,NA,NA,-104.180228175508,NA,NA,6,NA,NA,"94660b09-1ed8-11e3-bfac-90b11c41863e",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"SK",NA,"DWC_ARCHIVE","US","b554c320-0560-11d8-b851-b8a03c50a862","CLIFTON P L",NA,NA,"http://creativecommons.org/licenses/by/4.0/deed.en_US",NA,NA,"Nasua narica subsp. molaris Merriam, 1902",NA,NA,NA,"Nasua narica",2433531,"narica",NA,NA,6164387,NA,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"decimal degrees",NA,NA,NA,NA,NA,1966,"2016-08-10",41683,"Nasua narica",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",277.865298519,235.977334215,TRUE
