"","X","accessRights","adm1","adm2","associatedReferences","associatedSequences","associatedTaxa","basisOfRecord","bibliographicCitation","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinateUncertaintyInMeters","country","datasetID","datasetKey","datasetName","dateIdentified","day","depth","depthAccuracy","disposition","dynamicProperties","earliestEonOrLowestEonothem","earliestEpochOrLowestSeries","earliestEraOrLowestErathem","earliestPeriodOrLowestSystem","elevation","elevationAccuracy","endDayOfYear","establishmentMeans","eventDate","eventID","eventRemarks","eventTime","family","familyKey","fieldNotes","fieldNumber","fullCountry","gbifID","genericName","genus","genusKey","geodeticDatum","geologicalContextID","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","georeferenceSources","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","highestBiostratigraphicZone","http...unknown.org.occurrenceDetails","http...unknown.org.organismID","identificationID","identificationQualifier","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","informationWithheld","infraspecificEpithet","institutionCode","institutionID","island","islandGroup","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","latestEonOrHighestEonothem","latestEpochOrHighestSeries","latestEraOrHighestErathem","latestPeriodOrHighestSystem","license","lifeStage","locality","locationAccordingTo","locationID","locationRemarks","lon","lowestBiostratigraphicZone","modified","month","municipality","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismID","otherCatalogNumbers","ownerInstitutionCode","parentNameUsage","phylum","phylumKey","preparations","previousIdentifications","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","reproductiveCondition","rights","rightsHolder","samplingProtocol","scientificName","scientificNameID","sex","source","species","speciesKey","specificEpithet","startDayOfYear","taxonID","taxonKey","taxonRank","taxonRemarks","type","typeStatus","typifiedName","verbatimCoordinateSystem","verbatimElevation","verbatimEventDate","verbatimLocality","vernacularName","waterBody","year","downloadDate","id_no","binomial","presence","origin","seasonal","compiler","year.1","citation","source.1","dist_comm","island.1","kingdom.1","phylum.1","class.1","order_","family.1","rlcategory","shape_Leng","shape_Area","optional"
"879",884,"http://vertnet.org/resources/norms.html","California","Butte",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"036770","Mammalia",359,"Plumas Nat'l Forest; North Feather River Canyon, Pluga on Hwy 70, 2 mi N, California, Butte, United States, NORTH_AMERICA","Mammals","urn:lsid:biocol.org:col:34897","NORTH_AMERICA",1957,"United States",NA,"7a25f7aa-03fb-4322-aaeb-66719e1a9527",NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,316,"NATIVE","1970-11-12T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"United States",1065354891,"Bassariscus","Bassariscus",2433550,"WGS84",NA,"Nitin Bhasin (MVZ)",NA,"VertNet Georeferencing Guidelines","Started from center of Pulga; assumed by road (Hwy 70)","Terrain Navigator 5.03 USGS 1:24,000","requires verification",NA,"Carnivora | Procyonidae | Bassariscus","| United States | California | Butte Co |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"3e8042ad-a14c-4678-ac4f-af35cfbadc98",NA,NA,"raptor","LACM","urn:lsid:biocol.org:col:34802",NA,NA,"US",1065354891,"Animalia",1,"en","2015-04-17T15:59:12.375+0000","2016-08-04T02:41:27.734+0000","2015-04-17T15:59:12.387+0000",39.8213785623495,NA,NA,NA,NA,NA,NA,"Plumas Nat'l Forest; North Feather River Canyon, Pluga on Hwy 70, 2 mi N",NA,NA,NA,-121.42166266173,NA,"2015-04-17T00:00:00.000+0000",11,NA,"ICZN","3e8042ad-a14c-4678-ac4f-af35cfbadc98","+ baculum","present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"skin | skull",NA,"DWC_ARCHIVE","US","493fe050-055d-11d8-b84f-b8a03c50a862","Fuller, W; Werther, G","3","http://portal.vertnet.org/o/lacm/mammals?id=036770",NA,"https://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Bassariscus astutus subsp. raptor Baird, 1859",NA,"MALE",NA,"Bassariscus astutus",2433557,"astutus",316,NA,6164418,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,"610","12 NOV 1970","United States | California | Butte Co | Plumas Nat'l Forest; North Feather River Canyon, Pluga on Hwy 70, 2 mi N",NA,NA,1970,"2016-08-10",41680,"Bassariscus astutus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",246.771610066,371.215753658,TRUE
"884",889,"http://vertnet.org/resources/norms.html","Baja California Sur",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"070188","Mammalia",359,"Sierra Victoria; Bocca de Sierra, above Miraflores, Baja California Sur, Mexico, NORTH_AMERICA","Mammals","urn:lsid:biocol.org:col:34897","NORTH_AMERICA",66883,"Mexico",NA,"7a25f7aa-03fb-4322-aaeb-66719e1a9527",NA,NA,7,NA,NA,NA,"{""measurements"":""32-16-2 1/8-2"" }",NA,NA,NA,NA,NA,NA,66,"NATIVE","1969-03-07T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"Mexico",1065359255,"Bassariscus","Bassariscus",2433550,"WGS84",NA,"Moe E. Flannery (CAS)",NA,"VertNet Georeferencing Guidelines","Also known as Sierra de La Laguna, extent is Length of mountain range","NIMA - GNS database","requires verification",NA,"Carnivora | Procyonidae | Bassariscus","| Mexico | Baja California Sur |  |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"49c019cc-5285-49fa-ba1a-fb2483a3b532",NA,NA,"palmarius","LACM","urn:lsid:biocol.org:col:34802",NA,NA,"MX",1065359255,"Animalia",1,"en","2015-04-17T15:59:19.211+0000","2016-08-04T02:40:40.038+0000","2015-04-17T15:59:19.224+0000",23.56667,NA,NA,NA,NA,NA,NA,"Sierra Victoria; Bocca de Sierra, above Miraflores",NA,NA,NA,-110,NA,"2015-04-17T00:00:00.000+0000",3,NA,"ICZN","49c019cc-5285-49fa-ba1a-fb2483a3b532",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"skin | skull",NA,"DWC_ARCHIVE","US","493fe050-055d-11d8-b84f-b8a03c50a862","Stager, K E","KES 18441","http://portal.vertnet.org/o/lacm/mammals?id=070188",NA,"https://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Bassariscus astutus subsp. palmarius Nelson & Goldman, 1909",NA,"MALE",NA,"Bassariscus astutus",2433557,"astutus",66,NA,6164413,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"07 MAR 1969","Mexico | Baja California Sur | Sierra Victoria; Bocca de Sierra, above Miraflores",NA,NA,1969,"2016-08-10",41680,"Bassariscus astutus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",246.771610066,371.215753658,TRUE
"888",893,"http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","Kansas","SEDGWICK CO",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"119392","Mammalia",359,"T25S R01W SEC9 NE1/4, Kansas, SEDGWICK CO, United States, NORTH_AMERICA","KUM",NA,"NORTH_AMERICA",NA,"United States",NA,"1d04e739-98a9-4e16-9970-8f8f3bf9e9e3","University of Kansas Biodiversity Institute Mammalogy Collection",NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1969-03-18T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"United States",686447991,"Bassariscus","Bassariscus",2433550,"WGS84",NA,"Joshua Rosenau (KUNHM)","2003-07-04",NA,NA,"TRS Graphical Locator web site, http://www.esg.montana.edu/gl/trs-data.html",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"94e9b204-1ed8-11e3-bfac-90b11c41863e",NA,NA,"flavus","KU","http://grbio.org/cool/iakn-125z",NA,NA,"US",686447991,"Animalia",1,"en","2016-03-28T15:43:34.595+0000","2016-08-03T12:33:07.630+0000","2015-06-05T22:02:18.306+0000",37.8899900784481,NA,NA,NA,NA,NA,NA,"T25S R01W SEC9 NE1/4",NA,NA,"Based on TRS",-97.4301444683522,NA,NA,3,NA,NA,"94e9b204-1ed8-11e3-bfac-90b11c41863e",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"SN",NA,"DWC_ARCHIVE","US","b554c320-0560-11d8-b851-b8a03c50a862","RICHARDSON L & KLINE T H",NA,NA,NA,"http://creativecommons.org/licenses/by/4.0/deed.en_US",NA,NA,"Bassariscus astutus subsp. flavus Rhoads, 1893",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,NA,6164416,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"decimal degrees",NA,NA,NA,NA,NA,1969,"2016-08-10",41680,"Bassariscus astutus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",246.771610066,371.215753658,TRUE
"891",896,"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj","Colorado","Mesa County",NA,NA,NA,"PRESERVED_SPECIMEN","Bassariscus astutus arizonensis (YPM MAM 004214)","YPM MAM 004214","Mammalia",359,"mouth of DeBeque Canyon, 4 miles ssw DeBuque on hwy 6, Colorado, Mesa County, United States, NORTH_AMERICA","VZ",NA,"NORTH_AMERICA",NA,"United States",NA,"854f602e-f762-11e1-a439-00145eb45e9a",NA,NA,2,NA,NA,NA,"{ ""solr_long_lat"": ""-108.3000,39.3000"" }",NA,NA,NA,NA,NA,NA,NA,NA,"1969-04-02T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,"212","United States",1039518085,"Bassariscus","Bassariscus",2433550,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,"Animalia; Chordata; Vertebrata; Amniota; Mammalia; Theriiformes-----Theria-Placentalia-Epitheria; Preptotheria-Ferae; Carnivora; Caniformia; Arctoidea-Mustelida; Procyonidae; Bassariscinae","North America; USA; Colorado; Mesa County; DeBeque",NA,NA,NA,NA,NA,NA,NA,NA,"urn:uuid:34ad42bc-7849-4578-a1d8-7c5e8a8e5bd4",1,NA,"arizonensis","YPM",NA,NA,NA,"US",1039518085,"Animalia",1,"eng","2016-08-09T20:30:47.776+0000","2016-08-04T07:52:42.953+0000","2016-06-28T20:16:04.359+0000",39.3,NA,NA,NA,NA,"http://creativecommons.org/publicdomain/zero/1.0/",NA,"mouth of DeBeque Canyon, 4 miles ssw DeBuque on hwy 6",NA,NA,NA,-108.3,NA,NA,4,"DeBeque","ICZN","urn:uuid:34ad42bc-7849-4578-a1d8-7c5e8a8e5bd4","number 4214; lot count 1",NA,"Carnivora",732,NA,NA,"YPM",NA,"Chordata",44,"skin, round; skeleton (skull only)","Bassariscus astutus arizonensis","DWC_ARCHIVE","US","2e167bb0-4441-11db-9ba2-b8a03c50a862",NA,NA,"http://collections.peabody.yale.edu/search/Record/YPM-MAM-004214",NA,NA,"Yale Peabody Museum of Natural History",NA,"Bassariscus astutus subsp. arizonensis Goldman, 1932",NA,"FEMALE",NA,"Bassariscus astutus",2433557,"astutus",NA,NA,6164415,"SUBSPECIES","Animals and Plants: Vertebrates - Mammals","PhysicalObject",NA,NA,NA,NA,NA,NA,"Ringtail; ring-tailed cats; procyonids; dog-like carnivores; carnivores; mammals; vertebrates; chordates; animals",NA,1969,"2016-08-10",41680,"Bassariscus astutus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",246.771610066,371.215753658,TRUE
"899",904,NA,"Texas","Gillispie",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"44472","Mammalia",359,"Harper, Texas, Gillispie, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",13354,"United States",NA,"84aefc7e-f762-11e1-a439-00145eb45e9a",NA,NA,20,NA,NA,"In collection","{""totalLengthInmm"":""700"", ""tailLengthInmm"":""330"", ""hindfootLengthInmm"":""65"", ""earLengthInmm"":""25"", ""weightIn"":""X""}",NA,NA,NA,NA,NA,NA,NA,NA,"1969-12-20T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"United States",894724554,"Bassariscus","Bassariscus",2433550,"WGS84",NA,NA,NA,"GEOLocate [www.museum.tulane.edu/geolocate/]",NA,NA,"Verified by data custodian",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:OMNH:Mammals:44472",NA,NA,NA,"OMNH",NA,NA,NA,"US",894724554,"Animalia",1,"English","2016-08-09T08:14:43.337+0000","2016-08-09T08:22:29.721+0000","2016-08-09T08:14:43.419+0000",30.2997,NA,NA,NA,NA,NA,NA,"Harper",NA,NA,NA,-99.24389,NA,"2016-05-12T00:00:00.000+0000",12,NA,NA,"urn:catalog:OMNH:Mammals:44472",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"skin, skull",NA,"DWC_ARCHIVE","US","609765e0-4ce8-11db-b80e-b8a03c50a862","Jung, W. L.","WLJ , 8",NA,NA,NA,"Sam Noble Oklahoma Museum of Natural History",NA,"Bassariscus astutus (Lichtenstein, 1830)",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,NA,2433557,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,"Ringtail",NA,1969,"2016-08-10",41680,"Bassariscus astutus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",246.771610066,371.215753658,TRUE
"906",911,NA,"Texas","San Saba",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"96","Mammalia",359,"5.3 mi SE Bend, Gorman Falls, Texas, San Saba, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States",NA,"f9772d3a-db34-4a33-baa0-7a016a970358",NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1968-02-10T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"United States",1061275066,"Bassariscus","Bassariscus",2433550,"WGS84",NA,NA,NA,"GEOLocate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASNHC",NA,NA,NA,"US",1061275066,"Animalia",1,NA,"2016-06-28T07:24:25.841+0000","2016-08-04T15:40:26.534+0000","2015-03-03T13:48:00.802+0000",31.05731,NA,NA,NA,NA,NA,NA,"5.3 mi SE Bend, Gorman Falls",NA,NA,NA,-98.48192,NA,NA,2,NA,NA,"2c361bca-ed04-494c-a0ff-9f69fce29a25",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"skin, skull",NA,"DWC_ARCHIVE","US","9c0a8aa8-4ce7-49ba-aac7-21a97234f886","Thomson, P",NA,NA,NA,NA,NA,NA,"Bassariscus astutus (Lichtenstein, 1830)",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,NA,2433557,"SPECIES",NA,NA,NA,NA,NA,NA,"10 February 1968","5.3 mi SE Bend on Colo. R.","Ringtail",NA,1968,"2016-08-10",41680,"Bassariscus astutus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",246.771610066,371.215753658,TRUE
"920",925,NA,"New Mexico","Otero",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"649","Mammalia",359,"1.5 MI.E., LA LUZ, New Mexico, Otero, United States, NORTH_AMERICA","Mamm",NA,"NORTH_AMERICA",NA,"United States",NA,"9587f32a-f762-11e1-a439-00145eb45e9a",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1967-02-01T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"United States",174484156,"Bassariscus","Bassariscus",2433550,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENMU",NA,NA,NA,"US",174484156,"Animalia",1,NA,"2013-09-07T07:13:52.000+0000","2016-08-04T09:49:49.487+0000",NA,32.9777,NA,NA,NA,NA,NA,NA,"1.5 MI.E., LA LUZ",NA,NA,NA,-105.9147,NA,NA,2,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DIGIR_MANIS","US","0fbd3740-5703-11dd-b927-b8a03c50a862",NA,NA,NA,NA,NA,NA,NA,"Bassariscus astutus (Lichtenstein, 1830)",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,NA,2433557,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1967,"2016-08-10",41680,"Bassariscus astutus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",246.771610066,371.215753658,TRUE
"923",928,"http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","Jalisco",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"111974","Mammalia",359,"JILOTLAN DE LOS DOLORES, 5 MI W OF, Jalisco, Mexico, NORTH_AMERICA","KUM",NA,"NORTH_AMERICA",NA,"Mexico",NA,"1d04e739-98a9-4e16-9970-8f8f3bf9e9e3","University of Kansas Biodiversity Institute Mammalogy Collection",NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1967-03-06T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"Mexico",686440630,"Bassariscus","Bassariscus",2433550,"WGS84",NA,"Nadya Moreno Almeraya (CONABIO)","2003-09-01",NA,NA,"Instituto Nacional de Estad<U+FFFD>stica Geograf<U+FFFD>a e Inform<U+FFFD>tica (INEGI), (2002) Localidades de la Rep<U+FFFD>blica Mexicana, 2000. Obtenido de Principales Resultados por Localidad. XII Censo de Poblaci<U+FFFD>n y Viviend",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"948fc02c-1ed8-11e3-bfac-90b11c41863e",NA,NA,"consitus","KU","http://grbio.org/cool/iakn-125z",NA,NA,"MX",686440630,"Animalia",1,"en","2016-03-28T15:43:32.281+0000","2016-08-03T12:32:58.365+0000","2015-09-16T18:57:10.774+0000",19.370607738505,NA,NA,NA,NA,NA,NA,"JILOTLAN DE LOS DOLORES, 5 MI W OF",NA,NA,NA,-103.090196187169,NA,NA,3,NA,NA,"948fc02c-1ed8-11e3-bfac-90b11c41863e",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"SK",NA,"DWC_ARCHIVE","US","b554c320-0560-11d8-b851-b8a03c50a862","CLIFTON P L",NA,NA,NA,"http://creativecommons.org/licenses/by/4.0/deed.en_US",NA,NA,"Bassariscus astutus subsp. consitus Nelson & Goldman, 1932",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,NA,6164411,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"decimal degrees",NA,NA,NA,NA,NA,1967,"2016-08-10",41680,"Bassariscus astutus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",246.771610066,371.215753658,TRUE
"924",929,NA,"New Mexico","Roosevelt",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"965","Mammalia",359,"6.4 MI.N., 6 MI.W., PORTALES, New Mexico, Roosevelt, United States, NORTH_AMERICA","Mamm",NA,"NORTH_AMERICA",NA,"United States",NA,"9587f32a-f762-11e1-a439-00145eb45e9a",NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1967-04-21T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"United States",174484157,"Bassariscus","Bassariscus",2433550,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENMU",NA,NA,NA,"US",174484157,"Animalia",1,NA,"2013-09-07T07:13:52.000+0000","2016-08-04T09:49:50.252+0000",NA,34.2897,NA,NA,NA,NA,NA,NA,"6.4 MI.N., 6 MI.W., PORTALES",NA,NA,NA,-103.4467,NA,NA,4,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DIGIR_MANIS","US","0fbd3740-5703-11dd-b927-b8a03c50a862",NA,NA,NA,NA,NA,NA,NA,"Bassariscus astutus (Lichtenstein, 1830)",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,NA,2433557,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1967,"2016-08-10",41680,"Bassariscus astutus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",246.771610066,371.215753658,TRUE
"927",932,"http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","Michoacan",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"112418","Mammalia",359,"QUERENDARO, Michoacan, Mexico, NORTH_AMERICA","KUM",NA,"NORTH_AMERICA",NA,"Mexico",NA,"1d04e739-98a9-4e16-9970-8f8f3bf9e9e3","University of Kansas Biodiversity Institute Mammalogy Collection",NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1967-06-16T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"Mexico",686441074,"Bassariscus","Bassariscus",2433550,"WGS84",NA,"N Slade","2009-01-05",NA,NA,"Google Earth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9494a5b6-1ed8-11e3-bfac-90b11c41863e",NA,NA,"consitus","KU","http://grbio.org/cool/iakn-125z",NA,NA,"MX",686441074,"Animalia",1,"en","2016-03-28T15:43:32.404+0000","2016-08-03T12:32:59.240+0000","2015-06-05T22:02:15.382+0000",19.8005950376028,NA,NA,NA,NA,NA,NA,"QUERENDARO",NA,NA,NA,-100.880146092747,NA,NA,6,NA,NA,"9494a5b6-1ed8-11e3-bfac-90b11c41863e",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"SK",NA,"DWC_ARCHIVE","US","b554c320-0560-11d8-b851-b8a03c50a862","CLIFTON P L",NA,NA,NA,"http://creativecommons.org/licenses/by/4.0/deed.en_US",NA,NA,"Bassariscus astutus subsp. consitus Nelson & Goldman, 1932",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,NA,6164411,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"decimal degrees",NA,NA,NA,NA,NA,1967,"2016-08-10",41680,"Bassariscus astutus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",246.771610066,371.215753658,TRUE
"928",933,"http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","Texas","BREWSTER CO",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"168977","Mammalia",359,"No Locality, Texas, BREWSTER CO, United States, NORTH_AMERICA","KUM",NA,"NORTH_AMERICA",NA,"United States",NA,"1d04e739-98a9-4e16-9970-8f8f3bf9e9e3","University of Kansas Biodiversity Institute Mammalogy Collection",NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1967-08-18T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"United States",1092708832,"Bassariscus","Bassariscus",2433550,"WGS84",NA,"Slade, Norm","2008-08-14",NA,NA,"Google Earth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4f31e5ca-74f9-45f8-98d7-8452bb82b5d3",NA,NA,"flavus","KU","http://grbio.org/cool/iakn-125z",NA,NA,"US",1092708832,"Animalia",1,"en","2016-03-28T15:43:52.581+0000","2016-08-03T12:33:03.892+0000","2016-03-28T15:43:52.598+0000",29.81874,NA,NA,NA,NA,NA,NA,"No Locality",NA,NA,NA,-103.06064,NA,NA,8,NA,NA,"4f31e5ca-74f9-45f8-98d7-8452bb82b5d3",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"Complete Skull, Complete Skin",NA,"DWC_ARCHIVE","US","b554c320-0560-11d8-b851-b8a03c50a862","David Arlen Easterla",NA,NA,NA,"http://creativecommons.org/licenses/by/4.0/deed.en_US",NA,NA,"Bassariscus astutus subsp. flavus Rhoads, 1893",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,NA,6164416,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"decimal degrees",NA,NA,NA,NA,NA,1967,"2016-08-10",41680,"Bassariscus astutus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","LC",246.771610066,371.215753658,TRUE
