"","accessRights","adm1","adm2","associatedReferences","associatedSequences","associatedTaxa","basisOfRecord","bibliographicCitation","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinateUncertaintyInMeters","country","datasetID","datasetKey","datasetName","dateIdentified","day","depth","depthAccuracy","disposition","dynamicProperties","earliestEonOrLowestEonothem","earliestEpochOrLowestSeries","earliestEraOrLowestErathem","earliestPeriodOrLowestSystem","elevation","elevationAccuracy","endDayOfYear","establishmentMeans","eventDate","eventID","eventRemarks","eventTime","family","familyKey","fieldNotes","fieldNumber","fullCountry","gbifID","genericName","genus","genusKey","geodeticDatum","geologicalContextID","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","georeferenceSources","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","highestBiostratigraphicZone","http://unknown.org/occurrenceDetails","http://unknown.org/organismID","identificationID","identificationQualifier","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","informationWithheld","infraspecificEpithet","institutionCode","institutionID","island","islandGroup","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","latestEonOrHighestEonothem","latestEpochOrHighestSeries","latestEraOrHighestErathem","latestPeriodOrHighestSystem","license","lifeStage","locality","locationAccordingTo","locationID","locationRemarks","lon","lowestBiostratigraphicZone","modified","month","municipality","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismID","otherCatalogNumbers","ownerInstitutionCode","parentNameUsage","phylum","phylumKey","preparations","previousIdentifications","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","reproductiveCondition","rights","rightsHolder","samplingProtocol","scientificName","scientificNameID","sex","source","species","speciesKey","specificEpithet","startDayOfYear","taxonID","taxonKey","taxonRank","taxonRemarks","type","typeStatus","typifiedName","verbatimCoordinateSystem","verbatimElevation","verbatimEventDate","verbatimLocality","vernacularName","waterBody","year","downloadDate"
"1999","http://fieldmuseum.org/about/copyright-information","Arizona","Pinal Co",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"5503","Mammalia",359,"Arizona, Pinal Co, United States, NORTH_AMERICA","Mammals","Mammals","NORTH_AMERICA",NA,"United States","mammals-14-may-2015","41fc5c40-5e81-496f-9733-6b5681b3b7a5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Procyonidae",5311,NA,NA,"United States","665773499","Bassariscus","Bassariscus",2433550,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia Chordata Mammalia Carnivora Procyonidae","North America, USA, Arizona, Pinal Co",NA,NA,NA,NA,NA,NA,NA,NA,"15c03306-9da3-49ea-a978-9fded7167dcb",NA,NA,"arizonensis","FMNH","FMNH",NA,NA,"US",665773499,"Animalia",1,"English","2015-05-21T12:02:17.300+0000","2016-08-03T15:46:20.980+0000","2015-05-21T12:02:17.344+0000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ICZN","15c03306-9da3-49ea-a978-9fded7167dcb",NA,NA,"Carnivora",732,NA,NA,"FMNH",NA,"Chordata",44,"skin,skull",NA,"DWC_ARCHIVE","US","7b8aff00-a9f8-11d8-944b-b8a03c50a862","W. E. D. Scott","1337",NA,NA,"http://fieldmuseum.org/about/copyright-information",NA,NA,"Bassariscus astutus subsp. arizonensis Goldman, 1932",NA,"MALE",NA,"Bassariscus astutus",2433557,"astutus","1898",NA,6164415,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-08-10
"2000","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"57618","Mammalia",359,"Namibia","Mammals","Mammals",NA,NA,"Namibia","mammals-14-may-2015","41fc5c40-5e81-496f-9733-6b5681b3b7a5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Procyonidae",5311,NA,NA,NA,"665822105","Bassariscus","Bassariscus",2433550,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia Chordata Mammalia Carnivora Procyonidae","Zoo, North America",NA,NA,NA,NA,NA,NA,NA,NA,"58ede879-91c4-46f7-ae6d-ff935d1c1dc1",NA,NA,NA,"FMNH","FMNH",NA,NA,NA,665822105,"Animalia",1,"English","2015-05-21T12:02:34.496+0000","2016-08-03T15:46:22.653+0000","2015-05-21T12:02:34.522+0000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ICZN","58ede879-91c4-46f7-ae6d-ff935d1c1dc1",NA,NA,"Carnivora",732,NA,NA,"FMNH",NA,"Chordata",44,"alc",NA,"DWC_ARCHIVE","US","7b8aff00-a9f8-11d8-944b-b8a03c50a862","Chicago Zoological Society",NA,NA,NA,"http://fieldmuseum.org/about/copyright-information",NA,NA,"Bassariscus astutus (Lichtenstein, 1830)",NA,NA,NA,"Bassariscus astutus",2433557,"astutus","1950",NA,2433557,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-08-10
"2001","http://fieldmuseum.org/about/copyright-information","Texas","Burnet Co",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"143768","Mammalia",359,"Marble Falls, 2 mi S W, Texas, Burnet Co, United States, NORTH_AMERICA","Mammals","Mammals","NORTH_AMERICA",NA,"United States","mammals-14-may-2015","41fc5c40-5e81-496f-9733-6b5681b3b7a5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Procyonidae",5311,NA,NA,"United States","665872094","Bassariscus","Bassariscus",2433550,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,"Animalia Chordata Mammalia Carnivora Procyonidae","North America, USA, Texas, Burnet Co: Marble Falls, 2 mi S W",NA,NA,NA,NA,NA,NA,NA,NA,"e5f4e75a-75d0-41c8-9460-0354ec402c14",NA,NA,"flavus","FMNH","FMNH",NA,NA,"US",665872094,"Animalia",1,"English","2015-05-21T12:02:56.606+0000","2016-08-03T15:46:36.009+0000","2015-05-21T12:02:56.612+0000",30.578,NA,NA,NA,NA,NA,NA,"Marble Falls, 2 mi S W",NA,NA,NA,-98.273,NA,NA,NA,NA,"ICZN","e5f4e75a-75d0-41c8-9460-0354ec402c14",NA,NA,"Carnivora",732,NA,NA,"FMNH",NA,"Chordata",44,"brain",NA,"DWC_ARCHIVE","US","7b8aff00-a9f8-11d8-944b-b8a03c50a862","L. S. Dillon","880",NA,NA,"http://fieldmuseum.org/about/copyright-information",NA,NA,"Bassariscus astutus subsp. flavus Rhoads, 1893",NA,NA,NA,"Bassariscus astutus",2433557,"astutus","1968",NA,6164416,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-08-10
"2002","http://fieldmuseum.org/about/copyright-information","Texas","Travis Co",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"129302","Mammalia",359,"near Jonestown, 30 mi W Austin, Texas, Travis Co, United States, NORTH_AMERICA","Mammals","Mammals","NORTH_AMERICA",NA,"United States","mammals-14-may-2015","41fc5c40-5e81-496f-9733-6b5681b3b7a5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Procyonidae",5311,NA,NA,"United States","665884204","Bassariscus","Bassariscus",2433550,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,"Animalia Chordata Mammalia Carnivora Procyonidae","North America, USA, Texas, Travis Co: near Jonestown, 30 mi W Austin",NA,NA,NA,NA,NA,NA,NA,NA,"e23db993-f60d-498b-9328-6bf18ab5267f",NA,NA,"flavus","FMNH","FMNH",NA,NA,"US",665884204,"Animalia",1,"English","2015-05-21T12:03:00.913+0000","2016-08-03T15:46:35.468+0000","2015-05-21T12:03:00.936+0000",30.311,NA,NA,NA,NA,NA,NA,"near Jonestown, 30 mi W Austin",NA,NA,NA,-98.26,NA,NA,NA,NA,"ICZN","e23db993-f60d-498b-9328-6bf18ab5267f",NA,NA,"Carnivora",732,NA,NA,"FMNH",NA,"Chordata",44,"skull,skel",NA,"DWC_ARCHIVE","US","7b8aff00-a9f8-11d8-944b-b8a03c50a862","T. E. Guensburg",NA,NA,NA,"http://fieldmuseum.org/about/copyright-information",NA,NA,"Bassariscus astutus subsp. flavus Rhoads, 1893",NA,"MALE",NA,"Bassariscus astutus",2433557,"astutus",NA,NA,6164416,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-08-10
"2003",NA,NA,NA,NA,NA,NA,"UNKNOWN",NA,"810","Mammalia",359,"Namibia","UTCM810",NA,NA,NA,"Namibia",NA,"85199976-f762-11e1-a439-00145eb45e9a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Procyonidae",5311,NA,NA,NA,"56695862","Bassariscus","Bassariscus",2433550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UTCM",NA,NA,NA,NA,56695862,"Animalia",1,NA,"2013-09-07T07:08:37.000+0000","2016-08-04T07:46:22.294+0000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DIGIR","US","efcf5460-a06a-11d9-8ec2-b8a03c50a862","commercial specimen",NA,NA,NA,NA,NA,NA,"Bassariscus astutus (Lichtenstein, 1830)",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,NA,2433557,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-08-10
"2005",NA,"Texas",NA,NA,"Genbank:",NA,"PRESERVED_SPECIMEN",NA,"144528.7252054","Mammalia",359,"Texas, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States",NA,"5df38344-b821-49c2-8174-cf0f29f4df0d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Procyonidae",5311,NA,NA,"United States","883844917","Bassariscus","Bassariscus",2433550,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Procyonidae","North America, United States, Texas",NA,NA,"144528",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/353143d88-b298-419a-9fc8-cc45ac7b60d8",1,NA,"flavus","USNM",NA,NA,NA,"US",883844917,"Animalia",1,NA,"2016-04-27T20:14:51.876+0000","2016-08-04T00:01:50.885+0000","2016-02-09T16:03:54.586+0000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/353143d88-b298-419a-9fc8-cc45ac7b60d8",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"Skull",NA,"DWC_ARCHIVE","US","bc092ff0-02e4-11dc-991f-b8a03c50a862","H. Lacey","No Number",NA,NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Bassariscus astutus subsp. flavus Rhoads, 1893",NA,"FEMALE",NA,"Bassariscus astutus",2433557,"astutus",NA,NA,6164416,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"-- -- ----",NA,NA,NA,NA,2016-08-10
"2006","http://vertnet.org/resources/norms.html","California","Butte",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"2474","Mammalia",359,"California, Butte, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States",NA,"08dc18e5-e3c0-4f74-b49a-b8274aabe020",NA,NA,NA,NA,NA,NA,"{""totalLengthInMM"":""731"", ""tailLengthInMM"":""379"", ""hindfootLengthInMM"":""61"", ""earLengthInMM"":""44"" }",NA,NA,NA,NA,NA,NA,NA,"NATIVE",NA,NA,NA,NA,"Procyonidae",5311,NA,NA,"United States","1065081529","Bassariscus","Bassariscus",2433550,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bassariscus","| USA | CA | Butte |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:CSUC:Mammals:2474",NA,NA,"raptor","CSUC",NA,NA,NA,"US",1065081529,"Animalia",1,"en","2015-04-14T15:10:49.172+0000","2016-08-03T11:36:31.046+0000","2015-04-14T15:10:49.194+0000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-02-24T00:00:00.000+0000",NA,NA,"ICZN","urn:catalog:CSUC:Mammals:2474",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"skin",NA,"DWC_ARCHIVE","US","e8d23d68-7220-48a2-969a-c37cb8eb04cf","T. Rodgers",NA,"http://portal.vertnet.org/o/csuc/mammals?id=2474",NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Bassariscus astutus subsp. raptor Baird, 1859",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,NA,6164418,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"Winter 1954-55","USA | CA | Butte | 2 mi. WSW of Paradise, 1450ft (442M); nearest city: Paradise","Ringtail",NA,NA,2016-08-10
"2007","http://www.vertnet.org/resources/norms.html","Texas","Llano County",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"160391","Mammalia",359,"within 25 mi radius of Llano, Texas, Llano County, United States, NORTH_AMERICA","Mammal specimens",NA,"NORTH_AMERICA",51990,"United States",NA,"b15d4952-7d20-46f1-8a3e-556a512b04c5",NA,"1959-01-01T00:00:00.000+0000",NA,NA,NA,NA,"sex: male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1959-01-01/1959-01-31","Procyonidae",5311,NA,NA,"United States","1145187097","Bassariscus","Bassariscus",2433550,"WGS84",NA,"Jason L. Malaney","14-09-10 00:00:00.0","BioGeoMancer",NA,"Beogeomancer","unverified",NA,"Animalia Chordata Mammalia Carnivora Procyonidae","North America, United States, Texas, Llano County",NA,NA,NA,NA,"A",NA,"legacy","unknown","http://arctos.database.museum/guid/MSB:Mamm:160391?seid=1424962",1,NA,"flavus","MSB","urn:lsid:biocol.org:col:34495",NA,NA,"US",1145187097,"Animalia",1,"en","2016-07-28T04:55:35.547+0000","2016-08-04T12:18:25.153+0000","2016-06-24T04:33:07.882+0000",30.70662,NA,NA,NA,NA,NA,NA,"within 25 mi radius of Llano","Jason L. Malaney",NA,NA,-98.65937,NA,NA,NA,NA,"ICZN","http://arctos.database.museum/guid/MSB:Mamm:160391?seid=1424962","skin only; late 1959",NA,"Carnivora",732,"http://arctos.database.museum/guid/MSB:Mamm:160391","UIMNH: University of Illinois Museum of Natural History=22699; collector number= -",NA,NA,"Chordata",44,"skin; skin sample",NA,"DWC_ARCHIVE","US","939ed180-aa7b-11db-8edf-b8a03c50a862","Collector(s): unknown","-","http://arctos.database.museum/guid/MSB:Mamm:160391",NA,"http://arctosdb.org/home/data/",NA,NA,"Bassariscus astutus subsp. flavus Rhoads, 1893",NA,"MALE",NA,"Bassariscus astutus",2433557,"astutus",NA,NA,6164416,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"decimal degrees",NA,"1959","within 25 mi radius of Llano",NA,NA,NA,2016-08-10
"2008","http://vertnet.org/resources/norms.html","Texas","Kerr",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"269","Mammalia",359,"10 mi W Mountain Home, Texas, Kerr, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States",NA,"b6015b60-6f96-43a9-88e5-2f41854e8f07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NATIVE",NA,NA,NA,NA,"Procyonidae",5311,NA,NA,"United States","675743766","Bassariscus","Bassariscus",2433550,"WGS84",NA,NA,NA,NA,"Geolocate used to georeference: precision rating of 'high'",NA,"requires verification",NA,"Carnivora | Procyonidae | Bassariscus","| USA | Texas | Kerr |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:TCWC:Mammals:269",NA,NA,"flavus","TCWC","urn:lsid:biocol.org:col:34844",NA,NA,"US",675743766,"Animalia",1,"en","2015-09-05T08:13:07.277+0000","2016-08-04T12:52:19.479+0000","2015-09-05T08:13:07.294+0000",30.17444,NA,NA,NA,NA,NA,NA,"10 mi W Mountain Home",NA,NA,NA,-99.54723,NA,"2015-09-04T00:00:00.000+0000",NA,NA,"ICZN","urn:catalog:TCWC:Mammals:269","skin & skel in flood Oct 1992; skin frozen & freezedried","present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"skin | skull",NA,"DWC_ARCHIVE","US","2b8e48b0-812d-11de-86fe-b8a03c50a862","Lay, D.W.","204","http://portal.vertnet.org/o/tcwc/mammals?id=269",NA,"http://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Bassariscus astutus subsp. flavus Rhoads, 1893",NA,"FEMALE",NA,"Bassariscus astutus",2433557,"astutus",NA,NA,6164416,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"14Jun1937","USA | Texas | Kerr | 10 mi W Mountain Home",NA,NA,NA,2016-08-10
"2009","http://vertnet.org/resources/norms.html","Texas","Brewster",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"3593","Mammalia",359,"The Basin, 5400 ft, Chisos Mt, Texas, Brewster, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States",NA,"b6015b60-6f96-43a9-88e5-2f41854e8f07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NATIVE",NA,NA,NA,NA,"Procyonidae",5311,NA,NA,"United States","675754002","Bassariscus","Bassariscus",2433550,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carnivora | Procyonidae | Bassariscus","| USA | Texas | Brewster |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:TCWC:Mammals:3593",NA,NA,"flavus","TCWC","urn:lsid:biocol.org:col:34844",NA,NA,"US",675754002,"Animalia",1,"en","2015-09-05T08:13:08.761+0000","2016-08-04T12:51:48.893+0000","2015-09-05T08:13:08.783+0000",NA,NA,NA,NA,NA,NA,NA,"The Basin, 5400 ft, Chisos Mt",NA,NA,NA,NA,NA,"2015-09-04T00:00:00.000+0000",NA,NA,"ICZN","urn:catalog:TCWC:Mammals:3593",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"skin | skull",NA,"DWC_ARCHIVE","US","2b8e48b0-812d-11de-86fe-b8a03c50a862","Bankston, J.D.",NA,"http://portal.vertnet.org/o/tcwc/mammals?id=3593",NA,"http://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Bassariscus astutus subsp. flavus Rhoads, 1893",NA,"MALE",NA,"Bassariscus astutus",2433557,"astutus",NA,NA,6164416,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"28mar1944","USA | Texas | Brewster | The Basin, 5400 ft, Chisos Mt",NA,NA,NA,2016-08-10
"2010","http://vertnet.org/resources/norms.html","Texas","Presidio",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"23527","Mammalia",359,"ca 80 mi SW Marfa, Pinto Canyon, Texas, Presidio, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States",NA,"b6015b60-6f96-43a9-88e5-2f41854e8f07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NATIVE",NA,NA,NA,NA,"Procyonidae",5311,NA,NA,"United States","675820526","Bassariscus","Bassariscus",2433550,"WGS84",NA,NA,NA,NA,"Geolocate used to georeference: precision rating of 'high'",NA,"requires verification",NA,"Carnivora | Procyonidae | Bassariscus","| USA | Texas | Presidio |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:TCWC:Mammals:23527",NA,NA,"flavus","TCWC","urn:lsid:biocol.org:col:34844",NA,NA,"US",675820526,"Animalia",1,"en","2015-09-05T08:13:21.399+0000","2016-08-04T12:52:17.842+0000","2015-09-05T08:13:21.424+0000",29.48998,NA,NA,NA,NA,NA,NA,"ca 80 mi SW Marfa, Pinto Canyon",NA,NA,NA,-104.95813,NA,"2015-09-04T00:00:00.000+0000",NA,NA,"ICZN","urn:catalog:TCWC:Mammals:23527","skin & skel in flood Oct 1992; skin frozen & freezedried","present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"skin | skull",NA,"DWC_ARCHIVE","US","2b8e48b0-812d-11de-86fe-b8a03c50a862","Carter, D.C.","7875","http://portal.vertnet.org/o/tcwc/mammals?id=23527",NA,"http://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Bassariscus astutus subsp. flavus Rhoads, 1893",NA,"FEMALE",NA,"Bassariscus astutus",2433557,"astutus",NA,NA,6164416,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"15Aug1968","USA | Texas | Presidio | ca 80 mi SW Marfa, Pinto Canyon",NA,NA,NA,2016-08-10
"2011","http://vertnet.org/resources/norms.html","Tamaulipas",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"36562","Mammalia",359,"ca 0.5 mi SSW Rancho Carricitos, San Carlos Mts, Tamaulipas, Mexico, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"Mexico",NA,"b6015b60-6f96-43a9-88e5-2f41854e8f07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NATIVE",NA,NA,NA,NA,"Procyonidae",5311,NA,NA,"Mexico","675866838","Bassariscus","Bassariscus",2433550,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carnivora | Procyonidae | Bassariscus","| Mexico | Tamaulipas |  |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:TCWC:Mammals:36562",NA,NA,"flavus","TCWC","urn:lsid:biocol.org:col:34844",NA,NA,"MX",675866838,"Animalia",1,"en","2015-09-05T08:13:28.308+0000","2016-08-04T12:51:54.742+0000","2015-09-05T08:13:28.337+0000",NA,NA,NA,NA,NA,NA,NA,"ca 0.5 mi SSW Rancho Carricitos, San Carlos Mts",NA,NA,NA,NA,NA,"2015-09-04T00:00:00.000+0000",NA,NA,"ICZN","urn:catalog:TCWC:Mammals:36562",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"skin in alcohol",NA,"DWC_ARCHIVE","US","2b8e48b0-812d-11de-86fe-b8a03c50a862","natives",NA,"http://portal.vertnet.org/o/tcwc/mammals?id=36562",NA,"http://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Bassariscus astutus subsp. flavus Rhoads, 1893",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,NA,6164416,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"15Jan1976","Mexico | Tamaulipas | ca 0.5 mi SSW Rancho Carricitos, San Carlos Mts",NA,NA,NA,2016-08-10
"2012","http://vertnet.org/resources/norms.html","Tamaulipas",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"36565","Mammalia",359,"ca 0.5 mi SSW Rancho Carricitos, San Carlos Mts, Tamaulipas, Mexico, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"Mexico",NA,"b6015b60-6f96-43a9-88e5-2f41854e8f07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NATIVE",NA,NA,NA,NA,"Procyonidae",5311,NA,NA,"Mexico","675866849","Bassariscus","Bassariscus",2433550,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carnivora | Procyonidae | Bassariscus","| Mexico | Tamaulipas |  |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:TCWC:Mammals:36565",NA,NA,"flavus","TCWC","urn:lsid:biocol.org:col:34844",NA,NA,"MX",675866849,"Animalia",1,"en","2015-09-05T08:13:28.306+0000","2016-08-04T12:51:55.121+0000","2015-09-05T08:13:28.341+0000",NA,NA,NA,NA,NA,NA,NA,"ca 0.5 mi SSW Rancho Carricitos, San Carlos Mts",NA,NA,NA,NA,NA,"2015-09-04T00:00:00.000+0000",NA,NA,"ICZN","urn:catalog:TCWC:Mammals:36565",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"skin in alcohol",NA,"DWC_ARCHIVE","US","2b8e48b0-812d-11de-86fe-b8a03c50a862","natives",NA,"http://portal.vertnet.org/o/tcwc/mammals?id=36565",NA,"http://creativecommons.org/publicdomain/zero/1.0",NA,NA,"Bassariscus astutus subsp. flavus Rhoads, 1893",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,NA,6164416,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"15Jan1976","Mexico | Tamaulipas | ca 0.5 mi SSW Rancho Carricitos, San Carlos Mts",NA,NA,NA,2016-08-10
"2013","http://fieldmuseum.org/about/copyright-information","Texas","Travis Co",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"129304","Mammalia",359,"25 mi W of Austin near Jonestown, Texas, Travis Co, United States, NORTH_AMERICA","Mammals","Mammals","NORTH_AMERICA",NA,"United States","mammals-14-may-2015","41fc5c40-5e81-496f-9733-6b5681b3b7a5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Procyonidae",5311,NA,NA,"United States","665750851","Bassariscus","Bassariscus",2433550,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,"Animalia Chordata Mammalia Carnivora Procyonidae","North America, USA, Texas, Travis Co: 25 mi W of Austin near Jonestown",NA,NA,NA,NA,NA,NA,NA,NA,"347a41ef-30e0-4675-8430-b2ca93625be3",NA,NA,"flavus","FMNH","FMNH",NA,NA,"US",665750851,"Animalia",1,"English","2015-05-21T12:03:26.494+0000","2016-08-03T15:46:35.772+0000","2015-05-21T12:03:26.607+0000",30.31,NA,NA,NA,NA,NA,NA,"25 mi W of Austin near Jonestown",NA,NA,NA,-98.071,NA,NA,NA,NA,"ICZN","347a41ef-30e0-4675-8430-b2ca93625be3",NA,NA,"Carnivora",732,NA,NA,"FMNH",NA,"Chordata",44,"skull,skel",NA,"DWC_ARCHIVE","US","7b8aff00-a9f8-11d8-944b-b8a03c50a862","T. E. Guensburg",NA,NA,NA,"http://fieldmuseum.org/about/copyright-information",NA,NA,"Bassariscus astutus subsp. flavus Rhoads, 1893",NA,"MALE",NA,"Bassariscus astutus",2433557,"astutus",NA,NA,6164416,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-08-10
